n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C C R D D G,Period Start- Local time: 7:07 EST,20,00,CHI,N.J
2,1,FAC,C R L D D G,C C R D D G,N.J won Neu. Zone - CHI #19 TOEWS vs N.J #14 HENRIQUE,20,00,CHI,N.J
3,1,BLOCK,C R L D D G,C C R D D G,"CHI #81 HOSSA BLOCKED BY  N.J #17 RYDER, Wrist, Def. Zone",19,29,CHI,N.J
4,1,BLOCK,C R L D D G,C C R D D G,"CHI #2 KEITH BLOCKED BY  N.J #14 HENRIQUE, Slap, Def. Zone",19,20,CHI,N.J
5,1,STOP,C R L D D G,C R R D D G,PUCK IN CROWD,18,48,CHI,N.J
6,1,FAC,C R R D D G,C R R D D G,CHI won Neu. Zone - CHI #91 RICHARDS vs N.J #16 JOSEFSON,18,48,CHI,N.J
7,1,HIT,C R R D D G,C R R D D G,"N.J #15 RUUTU HIT CHI #4 HJALMARSSON, Neu. Zone",18,37,CHI,N.J
8,1,STOP,C R R D D G,C R R D D G,PUCK IN BENCHES,18,37,CHI,N.J
9,1,FAC,C R R D D G,C R R D D G,CHI won Off. Zone - CHI #91 RICHARDS vs N.J #16 JOSEFSON,18,37,CHI,N.J
10,1,BLOCK,C R R D D G,C R R D D G,"CHI #91 RICHARDS BLOCKED BY  N.J #25 HELGESON, Snap, Def. Zone",18,25,CHI,N.J
11,1,GIVE,C R R D D G,C R R D D G,"N.J GIVEAWAY - #15 RUUTU, Neu. Zone",18,11,CHI,N.J
12,1,HIT,C R R D D G,C R R D D G,"CHI #88 KANE HIT N.J #28 SEVERSON, Def. Zone",18,05,CHI,N.J
13,1,BLOCK,C R R D D G,R R R D D G,"CHI #32 ROZSIVAL BLOCKED BY  N.J #28 SEVERSON, Wrist, Def. Zone",17,57,CHI,N.J
14,1,STOP,C L L D D G,C C R D D G,GOALIE STOPPED,17,56,CHI,N.J
15,1,FAC,C L L D D G,C C R D D G,CHI won Off. Zone - CHI #65 SHAW vs N.J #14 HENRIQUE,17,56,CHI,N.J
16,1,MISS,C L L D D G,C C R D D G,"CHI #44 DAHLBECK, Snap, Wide of Net, Off. Zone, 55 ft.",17,51,CHI,N.J
17,1,SHOT,C L L D D G,C C R D D G,"N.J ONGOAL - #33 BOUCHER, Backhand, Off. Zone, 23 ft.",17,43,CHI,N.J
18,1,HIT,C R L D D G,C R R D D G,"N.J #2 ZIDLICKY HIT CHI #81 HOSSA, Def. Zone",16,39,CHI,N.J
19,1,HIT,C R L D D G,C R R D D G,"CHI #81 HOSSA HIT N.J #21 GOMEZ, Def. Zone",16,18,CHI,N.J
20,1,SHOT,C R R D D G,R R R D D G,"N.J ONGOAL - #18 BERNIER, Wrist, Off. Zone, 20 ft.",16,01,CHI,N.J
21,1,SHOT,C R R D D G,R R R D D G,"N.J ONGOAL - #18 BERNIER, Wrist, Off. Zone, 6 ft.",15,59,CHI,N.J
22,1,STOP,C R R D D G,R R R D D G,GOALIE STOPPED,15,58,CHI,N.J
23,1,FAC,C R L D D G,R R R D D G,CHI won Def. Zone - CHI #28 SMITH vs N.J #11 GIONTA,15,58,CHI,N.J
24,1,STOP,C R L D D G,R R R D D G,GOALIE STOPPED,15,51,CHI,N.J
25,1,FAC,C R L D D G,R R R D D G,N.J won Off. Zone - CHI #16 KRUGER vs N.J #11 GIONTA,15,51,CHI,N.J
26,1,SHOT,C R L D D G,R R R D D G,"N.J ONGOAL - #28 SEVERSON, Wrist, Off. Zone, 56 ft.",15,47,CHI,N.J
27,1,SHOT,C R L D D G,C R R D D G,"N.J ONGOAL - #32 SISLO, Wrist, Off. Zone, 49 ft.",15,09,CHI,N.J
28,1,STOP,C R L D D G,C R R D D G,GOALIE STOPPED,15,08,CHI,N.J
29,1,FAC,C R L D D G,C C R D D G,CHI won Def. Zone - CHI #19 TOEWS vs N.J #14 HENRIQUE,15,08,CHI,N.J
30,1,TAKE,C R L D D G,C C R D D G,"CHI TAKEAWAY - #2 KEITH, Neu. Zone",14,49,CHI,N.J
31,1,SHOT,C R L D D G,C C R D D G,"CHI ONGOAL - #20 SAAD, Snap, Off. Zone, 49 ft.",14,20,CHI,N.J
32,1,MISS,C R L D D G,C C R D D G,"CHI #81 HOSSA, Snap, Wide of Net, Off. Zone, 34 ft.",14,13,CHI,N.J
33,1,SHOT,C R L D D G,C C R D D G,"CHI ONGOAL - #19 TOEWS, Snap, Off. Zone, 34 ft.",14,03,CHI,N.J
34,1,STOP,C R L D D G,C C R D D G,GOALIE STOPPED,14,02,CHI,N.J
35,1,FAC,C R R D D G,C R R D D G,N.J won Def. Zone - CHI #91 RICHARDS vs N.J #21 GOMEZ,14,02,CHI,N.J
36,1,BLOCK,C R R D D G,C R R D D G,"N.J #2 ZIDLICKY BLOCKED BY  CHI #23 VERSTEEG, Slap, Def. Zone",13,39,CHI,N.J
37,1,STOP,C R R D D G,C R R D D G,"PUCK IN NETTING,TV TIMEOUT",13,38,CHI,N.J
38,1,FAC,C R R D D G,C R R D D G,CHI won Def. Zone - CHI #28 SMITH vs N.J #21 GOMEZ,13,38,CHI,N.J
39,1,TAKE,C R L D D G,C R R D D G,"N.J TAKEAWAY - #32 SISLO, Neu. Zone",12,44,CHI,N.J
40,1,MISS,C L L D D G,C R R D D G,"CHI #29 BICKELL, Backhand, Wide of Net, Off. Zone, 22 ft.",12,18,CHI,N.J
41,1,STOP,C L L D D G,C R R D D G,GOALIE STOPPED,12,17,CHI,N.J
42,1,FAC,C L L D D G,C C R D D G,CHI won Off. Zone - CHI #65 SHAW vs N.J #14 HENRIQUE,12,17,CHI,N.J
43,1,SHOT,C L L D D G,C C R D D G,"CHI ONGOAL - #44 DAHLBECK, Slap, Off. Zone, 46 ft.",12,09,CHI,N.J
44,1,SHOT,C L L D D G,C C R D D G,"CHI ONGOAL - #65 SHAW, Snap, Off. Zone, 20 ft.",11,53,CHI,N.J
45,1,STOP,C R L D D G,C R R D D G,OFFSIDE,11,29,CHI,N.J
46,1,FAC,C R L D D G,C R R D D G,N.J won Neu. Zone - CHI #19 TOEWS vs N.J #21 GOMEZ,11,29,CHI,N.J
47,1,SHOT,C R L D D G,C R R D D G,"CHI ONGOAL - #81 HOSSA, Backhand, Off. Zone, 13 ft.",11,15,CHI,N.J
48,1,BLOCK,C R L D D G,C R R D D G,"CHI #4 HJALMARSSON BLOCKED BY  N.J #68 JAGR, Wrist, Def. Zone",11,04,CHI,N.J
49,1,TAKE,C R L D D G,C R R D D G,"N.J TAKEAWAY - #68 JAGR, Def. Zone",11,02,CHI,N.J
50,1,PENL,C R L D D G,C C R D D G,"CHI #19 TOEWS Hooking(2 min), Off. Zone Drawn By: N.J #7 MERRILL",10,53,CHI,N.J
51,1,FAC,C R D D G,C C R D D G,CHI won Def. Zone - CHI #28 SMITH vs N.J #14 HENRIQUE,10,53,CHI,N.J
52,1,BLOCK,C R D D G,C R R D D G,"N.J #68 JAGR BLOCKED BY  CHI #7 SEABROOK, Snap, Def. Zone",9,24,CHI,N.J
53,1,SHOT,R L D D G,C R R D D G,"N.J ONGOAL - #16 JOSEFSON, Tip-In, Off. Zone, 14 ft.",9,03,CHI,N.J
54,1,GIVE,R L D D G,C R R D D G,"N.J GIVEAWAY - #16 JOSEFSON, Off. Zone",9,00,CHI,N.J
55,1,MISS,R L D D G,C R R D D G,"N.J #6 GREENE, Backhand, Wide of Net, Off. Zone, 20 ft.",8,56,CHI,N.J
56,1,SHOT,R L D D G,C R R D D G,"N.J ONGOAL - #2 ZIDLICKY, Slap, Off. Zone, 63 ft.",8,54,CHI,N.J
57,1,STOP,C R L D D G,C R R D D G,GOALIE STOPPED,8,53,CHI,N.J
58,1,FAC,C R R D D G,C R R D D G,CHI won Def. Zone - CHI #19 TOEWS vs N.J #16 JOSEFSON,8,53,CHI,N.J
59,1,GIVE,C R R D D G,C R R D D G,"N.J GIVEAWAY - #25 HELGESON, Def. Zone",8,32,CHI,N.J
60,1,HIT,C R R D D G,C R R D D G,"N.J #16 JOSEFSON HIT CHI #19 TOEWS, Def. Zone",8,16,CHI,N.J
61,1,MISS,C R R D D G,C R R D D G,"CHI #44 DAHLBECK, Slap, Wide of Net, Off. Zone, 50 ft.",8,09,CHI,N.J
62,1,SHOT,C R R D D G,C R R D D G,"CHI ONGOAL - #23 VERSTEEG, Slap, Off. Zone, 52 ft.",7,57,CHI,N.J
63,1,STOP,C R R D D G,C R R D D G,"GOALIE STOPPED,TV TIMEOUT",7,56,CHI,N.J
64,1,FAC,C L L D D G,R R R D D G,CHI won Off. Zone - CHI #65 SHAW vs N.J #11 GIONTA,7,55,CHI,N.J
65,1,TAKE,C L L D D G,R R R D D G,"N.J TAKEAWAY - #20 TOOTOO, Neu. Zone",7,42,CHI,N.J
66,1,MISS,C L L D D G,R R R D D G,"N.J #20 TOOTOO, Backhand, Wide of Net, Off. Zone, 24 ft.",7,39,CHI,N.J
67,1,STOP,C L L D D G,R R R D D G,PUCK IN BENCHES,7,31,CHI,N.J
68,1,FAC,C L L D D G,C C R D D G,CHI won Neu. Zone - CHI #65 SHAW vs N.J #14 HENRIQUE,7,31,CHI,N.J
69,1,HIT,C L L D D G,C C R D D G,"N.J #17 RYDER HIT CHI #44 DAHLBECK, Neu. Zone",7,23,CHI,N.J
70,1,STOP,C L L D D G,C C R D D G,PUCK IN BENCHES,7,01,CHI,N.J
71,1,FAC,C R L D D G,C R R D D G,N.J won Neu. Zone - CHI #19 TOEWS vs N.J #16 JOSEFSON,7,01,CHI,N.J
72,1,BLOCK,C R L D D G,C R R D D G,"N.J #15 RUUTU BLOCKED BY  CHI #7 SEABROOK, Wrist, Def. Zone",6,38,CHI,N.J
73,1,SHOT,C R L D D G,C R R D D G,"N.J ONGOAL - #32 SISLO, Wrist, Off. Zone, 53 ft.",6,22,CHI,N.J
74,1,STOP,C R L D D G,C R R D D G,GOALIE STOPPED,6,21,CHI,N.J
75,1,FAC,C R L D D G,C R R D D G,CHI won Def. Zone - CHI #16 KRUGER vs N.J #21 GOMEZ,6,21,CHI,N.J
