n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,TOR,PIT
2,1,PGEND,,, ,20,00,TOR,PIT
3,1,ANTHEM,,, ,20,00,TOR,PIT
4,1,PSTR,C C C D D G,C R L D D G,Period Start- Local time: 7:15 EST,20,00,TOR,PIT
5,1,FAC,C C C D D G,C R L D D G,TOR won Neu. Zone - TOR #43 KADRI vs PIT #87 CROSBY,20,00,TOR,PIT
6,1,BLOCK,C C C D D G,C R L D D G,"PIT #87 CROSBY BLOCKED BY  TOR #22 ZAITSEV, Slap, Def. Zone",19,50,TOR,PIT
7,1,STOP,C C C D D G,C R L D D G,PUCK IN NETTING,19,49,TOR,PIT
8,1,FAC,C C C D D G,C R L D D G,TOR won Def. Zone - TOR #43 KADRI vs PIT #87 CROSBY,19,49,TOR,PIT
9,1,HIT,C C C D D G,C R L D D G,"PIT #87 CROSBY HIT TOR #43 KADRI, Def. Zone",19,36,TOR,PIT
10,1,HIT,C C C D D G,C R L D D G,"PIT #3 MAATTA HIT TOR #43 KADRI, Neu. Zone",19,20,TOR,PIT
11,1,STOP,C C R D D G,C R L D D G,OFFSIDE,19,19,TOR,PIT
12,1,FAC,C C R D D G,C C C D D G,TOR won Neu. Zone - TOR #34 MATTHEWS vs PIT #71 MALKIN,19,19,TOR,PIT
13,1,GOAL,C C R D D G,C C C D D G,"TOR #28 BROWN(9), Wrist, Off. Zone, 15 ft.Assists: #44 RIELLY(16); #2 HAINSEY(11)",18,37,TOR,PIT
14,1,FAC,C C L D D G,C C R D D G,TOR won Neu. Zone - TOR #42 BOZAK vs PIT #15 SHEAHAN,18,37,TOR,PIT
15,1,BLOCK,C C L D D G,C C R D D G,"TOR #55 BORGMAN BLOCKED BY  PIT #28 COLE, Wrist, Def. Zone",18,28,TOR,PIT
16,1,BLOCK,C C L D D G,C C R D D G,"TOR #46 POLAK BLOCKED BY  PIT #15 SHEAHAN, Wrist, Def. Zone",18,24,TOR,PIT
17,1,SHOT,C C L D D G,C C R D D G,"TOR ONGOAL - #42 BOZAK, Backhand, Off. Zone, 12 ft.",18,21,TOR,PIT
18,1,GOAL,C C L D D G,C C R D D G,"TOR #25 VAN RIEMSDYK(14), Wrist, Off. Zone, 14 ft.Assists: #16 MARNER(15); #42 BOZAK(8)",18,18,TOR,PIT
19,1,FAC,C C L D D G,R R L D D G,TOR won Neu. Zone - TOR #20 MOORE vs PIT #37 ROWNEY,18,18,TOR,PIT
20,1,SHOT,C C L D D G,R R L D D G,"PIT ONGOAL - #58 LETANG, Slap, Off. Zone, 57 ft.",17,48,TOR,PIT
21,1,MISS,C C C D D G,C C C D D G,"PIT #3 MAATTA, Wrist, Wide of Net, Off. Zone, 50 ft.",17,16,TOR,PIT
22,1,SHOT,C C C D D G,C C C D D G,"PIT ONGOAL - #3 MAATTA, Slap, Off. Zone, 63 ft.",17,10,TOR,PIT
23,1,SHOT,C C C D D G,C C C D D G,"PIT ONGOAL - #22 HUNWICK, Wrist, Off. Zone, 55 ft.",17,04,TOR,PIT
24,1,HIT,C C R D D G,C C C D D G,"TOR #12 MARLEAU HIT PIT #22 HUNWICK, Off. Zone",16,48,TOR,PIT
25,1,PENL,C C C R D D G,C C C D D G,"TOR TEAM Too many men/ice - bench(2 min) Served By: #34 MATTHEWS, Neu. Zone",16,42,TOR,PIT
26,1,FAC,C R D D G,C C C R D G,PIT won Off. Zone - TOR #28 BROWN vs PIT #87 CROSBY,16,42,TOR,PIT
27,1,SHOT,C R D D G,C C C R D G,"PIT ONGOAL - #58 LETANG, Wrist, Off. Zone, 52 ft.",16,36,TOR,PIT
28,1,SHOT,C R D D G,C C C R D G,"PIT ONGOAL - #58 LETANG, Slap, Off. Zone, 54 ft.",16,33,TOR,PIT
29,1,HIT,C C D D G,C C C R D G,"TOR #20 MOORE HIT PIT #81 KESSEL, Def. Zone",15,49,TOR,PIT
30,1,HIT,C R D D G,C R L D D G,"TOR #46 POLAK HIT PIT #8 DUMOULIN, Def. Zone",15,37,TOR,PIT
31,1,SHOT,C R D D G,C R L D D G,"PIT ONGOAL - #8 DUMOULIN, Slap, Off. Zone, 49 ft.",15,27,TOR,PIT
32,1,STOP,C R D D G,C R L D D G,GOALIE STOPPED,15,26,TOR,PIT
33,1,FAC,C C D D G,C C L D D G,TOR won Def. Zone - TOR #11 HYMAN vs PIT #87 CROSBY,15,26,TOR,PIT
34,1,GIVE,C C D D G,C C L D D G,"PIT GIVEAWAY - #87 CROSBY, Off. Zone",15,12,TOR,PIT
35,1,STOP,C C D D G,C C L D D G,OFFSIDE,15,05,TOR,PIT
36,1,FAC,C R D D G,C C L D D G,TOR won Off. Zone - TOR #20 MOORE vs PIT #87 CROSBY,15,05,TOR,PIT
37,1,STOP,C R D D G,C C L D D G,ICING,14,48,TOR,PIT
38,1,FAC,C C D D G,C C L D D G,PIT won Def. Zone - TOR #12 MARLEAU vs PIT #87 CROSBY,14,48,TOR,PIT
39,1,STOP,C C C D D G,C R L D D G,PUCK FROZEN,14,15,TOR,PIT
40,1,FAC,C C L D D G,C C C D D G,PIT won Off. Zone - TOR #42 BOZAK vs PIT #59 GUENTZEL,14,15,TOR,PIT
41,1,MISS,C C L D D G,C C C D D G,"PIT #28 COLE, Wrist, Wide of Net, Off. Zone, 56 ft.",14,11,TOR,PIT
42,1,SHOT,C C L D D G,C C C D D G,"PIT ONGOAL - #81 KESSEL, Wrist, Off. Zone, 44 ft.",14,06,TOR,PIT
43,1,HIT,C C L D D G,C C C D D G,"TOR #22 ZAITSEV HIT PIT #59 GUENTZEL, Def. Zone",13,34,TOR,PIT
44,1,BLOCK,C C L D D G,C C C D D G,"PIT #2 RUHWEDEL BLOCKED BY  TOR #22 ZAITSEV, Wrist, Def. Zone",13,26,TOR,PIT
45,1,STOP,C C R D D G,C C R D D G,"OBJECTS ON ICE,TV TIMEOUT",13,13,TOR,PIT
46,1,FAC,C C R D D G,C R L D D G,PIT won Neu. Zone - TOR #34 MATTHEWS vs PIT #87 CROSBY,13,13,TOR,PIT
47,1,STOP,C C R D D G,C R L D D G,HAND PASS,13,02,TOR,PIT
48,1,FAC,C C R D D G,C R L D D G,TOR won Neu. Zone - TOR #34 MATTHEWS vs PIT #17 RUST,13,02,TOR,PIT
49,1,GIVE,C C R D D G,C R L D D G,"TOR GIVEAWAY - #44 RIELLY, Def. Zone",12,51,TOR,PIT
50,1,STOP,C C R D D G,C R L D D G,ICING,12,39,TOR,PIT
51,1,FAC,C C R D D G,C C R D D G,TOR won Def. Zone - TOR #34 MATTHEWS vs PIT #15 SHEAHAN,12,39,TOR,PIT
52,1,HIT,C C R D D G,C C R D D G,"PIT #49 SIMON HIT TOR #44 RIELLY, Off. Zone",12,32,TOR,PIT
53,1,STOP,C C L D D G,C C R D D G,ICING,12,14,TOR,PIT
54,1,FAC,C C L D D G,C C R D D G,PIT won Def. Zone - TOR #42 BOZAK vs PIT #15 SHEAHAN,12,14,TOR,PIT
55,1,SHOT,C C L D D G,C C R D D G,"TOR ONGOAL - #46 POLAK, Wrist, Off. Zone, 62 ft.",12,02,TOR,PIT
56,1,SHOT,C C L D D G,C C R D D G,"PIT ONGOAL - #2 RUHWEDEL, Wrist, Off. Zone, 58 ft.",11,46,TOR,PIT
57,1,BLOCK,C C L D D G,C C R D D G,"PIT #15 SHEAHAN BLOCKED BY  TOR #55 BORGMAN, Wrist, Def. Zone",11,43,TOR,PIT
58,1,SHOT,C C C D D G,C C C D D G,"TOR ONGOAL - #43 KADRI, Wrist, Off. Zone, 19 ft.",11,06,TOR,PIT
59,1,SHOT,C C C D D G,C C C D D G,"PIT ONGOAL - #58 LETANG, Wrist, Off. Zone, 45 ft.",10,53,TOR,PIT
60,1,SHOT,C C L D D G,R R L D D G,"PIT ONGOAL - #62 HAGELIN, Wrist, Off. Zone, 61 ft.",10,27,TOR,PIT
61,1,HIT,C C L D D G,R R L D D G,"TOR #55 BORGMAN HIT PIT #37 ROWNEY, Def. Zone",10,10,TOR,PIT
62,1,TAKE,C C L D D G,R R L D D G,"PIT TAKEAWAY - #3 MAATTA, Def. Zone",10,01,TOR,PIT
63,1,SHOT,C C L D D G,R R L D D G,"TOR ONGOAL - #15 MARTIN, Wrist, Off. Zone, 35 ft.",9,58,TOR,PIT
64,1,HIT,C C L D D G,R R L D D G,"PIT #75 REAVES HIT TOR #20 MOORE, Def. Zone",9,56,TOR,PIT
65,1,MISS,C C L D D G,R R L D D G,"TOR #44 RIELLY, Wrist, Wide of Net, Off. Zone, 54 ft.",9,47,TOR,PIT
66,1,HIT,C C L D D G,R R L D D G,"TOR #15 MARTIN HIT PIT #3 MAATTA, Off. Zone",9,30,TOR,PIT
67,1,MISS,C C L D D G,R R L D D G,"TOR #20 MOORE, Tip-In, Wide of Net, Off. Zone, 27 ft.",9,29,TOR,PIT
68,1,HIT,C C R D D G,C R L D D G,"PIT #87 CROSBY HIT TOR #28 BROWN, Neu. Zone",9,18,TOR,PIT
69,1,STOP,C C R D D G,C R L D D G,"OFFSIDE,TV TIMEOUT",9,05,TOR,PIT
70,1,FAC,C C R D D G,C R L D D G,PIT won Neu. Zone - TOR #34 MATTHEWS vs PIT #87 CROSBY,9,05,TOR,PIT
71,1,HIT,C C R D D G,C R L D D G,"PIT #8 DUMOULIN HIT TOR #28 BROWN, Def. Zone",8,42,TOR,PIT
72,1,GIVE,C C R D D G,C C R D D G,"PIT GIVEAWAY - #17 RUST, Off. Zone",8,31,TOR,PIT
73,1,SHOT,C C C D D G,C C C D D G,"PIT ONGOAL - #59 GUENTZEL, Tip-In, Neu. Zone, 67 ft.",8,14,TOR,PIT
74,1,SHOT,C C C D D G,C C C D D G,"TOR ONGOAL - #44 RIELLY, Wrist, Off. Zone, 21 ft.",7,54,TOR,PIT
75,1,SHOT,C C C D D G,C C C D D G,"TOR ONGOAL - #43 KADRI, Wrist, Off. Zone, 9 ft.",7,53,TOR,PIT
76,1,HIT,C C C D D G,C C C D D G,"TOR #12 MARLEAU HIT PIT #3 MAATTA, Off. Zone",7,34,TOR,PIT
77,1,SHOT,C C C D D G,C C C D D G,"TOR ONGOAL - #12 MARLEAU, Wrist, Off. Zone, 16 ft.",7,26,TOR,PIT
78,1,SHOT,C C L D D G,C C C D D G,"TOR ONGOAL - #16 MARNER, Wrist, Off. Zone, 36 ft.",7,09,TOR,PIT
79,1,SHOT,C C L D D G,C C C D D G,"TOR ONGOAL - #42 BOZAK, Wrist, Off. Zone, 10 ft.",7,08,TOR,PIT
80,1,SHOT,C C L D D G,C C C D D G,"TOR ONGOAL - #42 BOZAK, Wrist, Off. Zone, 11 ft.",7,06,TOR,PIT
81,1,GOAL,C C L D D G,C C C D D G,"TOR #42 BOZAK(5), Wrist, Off. Zone, 9 ft.Assists: #16 MARNER(16); #46 POLAK(2)",7,05,TOR,PIT
82,1,FAC,C C L D D G,R R L D D G,PIT won Neu. Zone - TOR #42 BOZAK vs PIT #37 ROWNEY,7,05,TOR,PIT
83,1,GIVE,C C L D D G,R R L D D G,"TOR GIVEAWAY - #46 POLAK, Neu. Zone",6,30,TOR,PIT
84,1,HIT,C C R D D G,C C R D D G,"PIT #87 CROSBY HIT TOR #51 GARDINER, Off. Zone",5,56,TOR,PIT
85,1,SHOT,C C R D D G,C C R D D G,"PIT ONGOAL - #87 CROSBY, Backhand, Off. Zone, 8 ft.",5,54,TOR,PIT
