n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,NSH,STL
2,1,PGEND,,, ,20,00,NSH,STL
3,1,ANTHEM,,, ,20,00,NSH,STL
4,1,PSTR,C L L D D G,C C R D D G,Period Start- Local time: 7:07 CST,20,00,NSH,STL
5,1,FAC,C L L D D G,C C R D D G,NSH won Neu. Zone - NSH #92 JOHANSEN vs STL #90 O'REILLY,20,00,NSH,STL
6,1,HIT,C L L D D G,C C R D D G,"STL #17 SCHWARTZ HIT NSH #4 ELLIS, Neu. Zone",19,55,NSH,STL
7,1,STOP,C L L D D G,C C R D D G,OFFSIDE,19,51,NSH,STL
8,1,FAC,C L L D D G,C C R D D G,NSH won Neu. Zone - NSH #92 JOHANSEN vs STL #90 O'REILLY,19,51,NSH,STL
9,1,SHOT,C L L D D G,C C R D D G,"STL ONGOAL - #17 SCHWARTZ, Backhand, Off. Zone, 15 ft.",19,35,NSH,STL
10,1,MISS,C L L D D G,C C R D D G,"NSH #9 FORSBERG, Backhand, Over Net, Off. Zone, 20 ft.",19,25,NSH,STL
11,1,GIVE,C C C D D G,C C L D D G,"NSH GIVEAWAY - #13 BONINO, Def. Zone",18,54,NSH,STL
12,1,PENL,C C C D D G,C C L D D G,"NSH #13 BONINO Tripping(2 min), Def. Zone Drawn By: STL #21 BOZAK",18,52,NSH,STL
13,1,FAC,C L D D G,C C C R D G,STL won Off. Zone - NSH #92 JOHANSEN vs STL #21 BOZAK,18,52,NSH,STL
14,1,SHOT,C L D D G,C C C R D G,"STL ONGOAL - #21 BOZAK, Wrist, Off. Zone, 42 ft.",18,41,NSH,STL
15,1,STOP,C L D D G,C C C R D G,GOALIE STOPPED,18,40,NSH,STL
16,1,FAC,C L D D G,C C C R D G,STL won Off. Zone - NSH #10 SISSONS vs STL #90 O'REILLY,18,40,NSH,STL
17,1,BLOCK,C L D D G,C C C R D G,"STL #91 TARASENKO BLOCKED BY  NSH #4 ELLIS, Wrist, Def. Zone",18,25,NSH,STL
18,1,GIVE,C L D D G,C C C R D G,"STL GIVEAWAY - #27 PIETRANGELO, Neu. Zone",18,16,NSH,STL
19,1,MISS,C L D D G,C C C R D G,"NSH #9 FORSBERG, Snap, Wide of Net, Off. Zone, 37 ft.",18,13,NSH,STL
20,1,SHOT,C L D D G,C C L D D G,"STL ONGOAL - #29 DUNN, Wrist, Off. Zone, 30 ft.",17,05,NSH,STL
21,1,SHOT,C L D D G,C C L D D G,"STL ONGOAL - #18 THOMAS, Wrist, Off. Zone, 26 ft.",17,00,NSH,STL
22,1,SHOT,C C L D D G,C C L D D G,"STL ONGOAL - #29 DUNN, Wrist, Off. Zone, 28 ft.",16,49,NSH,STL
23,1,STOP,C C L D D G,C C L D D G,GOALIE STOPPED,16,48,NSH,STL
24,1,FAC,C R L D D G,C L L D D G,NSH won Def. Zone - NSH #8 TURRIS vs STL #70 SUNDQVIST,16,48,NSH,STL
25,1,MISS,C R L D D G,C L L D D G,"STL #41 BORTUZZO, Wrist, Wide of Net, Off. Zone, 34 ft.",16,42,NSH,STL
26,1,TAKE,C R L D D G,C L L D D G,"STL TAKEAWAY - #62 MACEACHERN, Neu. Zone",16,34,NSH,STL
27,1,STOP,C C L D D G,C L L D D G,PUCK IN CROWD,16,17,NSH,STL
28,1,FAC,C C L D D G,C L L D D G,NSH won Neu. Zone - NSH #89 GAUDREAU vs STL #49 BARBASHEV,16,17,NSH,STL
29,1,BLOCK,C C L D D G,C L L D D G,"STL #9 BLAIS BLOCKED BY  NSH #4 ELLIS, Wrist, Def. Zone",15,51,NSH,STL
30,1,SHOT,C C L D D G,C L L D D G,"NSH ONGOAL - #4 ELLIS, Wrist, Off. Zone, 42 ft.",15,42,NSH,STL
31,1,STOP,C C L D D G,C L L D D G,GOALIE STOPPED,15,41,NSH,STL
32,1,FAC,C C C D D G,C C L D D G,STL won Def. Zone - NSH #13 BONINO vs STL #21 BOZAK,15,41,NSH,STL
33,1,BLOCK,C C C D D G,C C L D D G,"NSH #76 SUBBAN BLOCKED BY  STL #6 EDMUNDSON, Wrist, Def. Zone",15,34,NSH,STL
