n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C C C D D G,Period Start- Local time: 7:38 EST,20,00,BUF,CAR
2,1,FAC,C R L D D G,C C C D D G,CAR won Neu. Zone - BUF #90 O'REILLY vs CAR #49 RASK,20,00,BUF,CAR
3,1,HIT,C R L D D G,C C C D D G,"BUF #48 CARRIER HIT CAR #49 RASK, Off. Zone",19,39,BUF,CAR
4,1,BLOCK,C R L D D G,C C C D D G,"BUF #82 FOLIGNO BLOCKED BY  CAR #33 RYAN, Wrist, Def. Zone",19,23,BUF,CAR
5,1,BLOCK,C R L D D G,C C L D D G,"CAR #22 PESCE BLOCKED BY  BUF #55 RISTOLAINEN, Snap, Def. Zone",18,53,BUF,CAR
6,1,SHOT,C R L D D G,C C L D D G,"CAR ONGOAL - #23 MCGINN, Backhand, Off. Zone, 23 ft.",18,35,BUF,CAR
7,1,SHOT,C R L D D G,C C L D D G,"CAR ONGOAL - #16 LINDHOLM, Snap, Off. Zone, 37 ft.",18,27,BUF,CAR
8,1,GIVE,C R L D D G,C C L D D G,"CAR GIVEAWAY - #16 LINDHOLM, Off. Zone",18,14,BUF,CAR
9,1,HIT,C R L D D G,R R L D D G,"BUF #56 BAILEY HIT CAR #5 HANIFIN, Off. Zone",17,56,BUF,CAR
10,1,TAKE,C R L D D G,R R L D D G,"CAR TAKEAWAY - #20 AHO, Off. Zone",17,42,BUF,CAR
11,1,TAKE,C R L D D G,R R L D D G,"CAR TAKEAWAY - #20 AHO, Off. Zone",17,20,BUF,CAR
12,1,SHOT,C L L D D G,C C L D D G,"BUF ONGOAL - #28 GIRGENSONS, Backhand, Off. Zone, 20 ft.",16,30,BUF,CAR
13,1,SHOT,C L L D D G,C C L D D G,"BUF ONGOAL - #44 DESLAURIERS, Deflected, Off. Zone, 8 ft.",16,26,BUF,CAR
14,1,SHOT,C L L D D G,C C L D D G,"BUF ONGOAL - #55 RISTOLAINEN, Wrist, Off. Zone, 42 ft.",16,24,BUF,CAR
15,1,TAKE,C R L D D G,C C C D D G,"BUF TAKEAWAY - #21 OKPOSO, Neu. Zone",16,05,BUF,CAR
16,1,HIT,C R L D D G,C C C D D G,"BUF #48 CARRIER HIT CAR #22 PESCE, Off. Zone",15,41,BUF,CAR
17,1,TAKE,C R L D D G,C C C D D G,"BUF TAKEAWAY - #90 O'REILLY, Off. Zone",15,38,BUF,CAR
18,1,GOAL,C R L D D G,C C C D D G,"BUF #48 CARRIER(3), Wrist, Off. Zone, 8 ft.Assist: #90 O'REILLY(17)",15,36,BUF,CAR
19,1,FAC,C R L D D G,C C L D D G,CAR won Neu. Zone - BUF #15 EICHEL vs CAR #11 STAAL,15,36,BUF,CAR
20,1,SHOT,C R L D D G,C C L D D G,"CAR ONGOAL - #11 STAAL, Wrist, Off. Zone, 12 ft.",15,24,BUF,CAR
21,1,TAKE,C R L D D G,C C L D D G,"CAR TAKEAWAY - #65 HAINSEY, Off. Zone",15,22,BUF,CAR
22,1,MISS,C R L D D G,C C L D D G,"CAR #23 MCGINN, Wrist, Wide of Net, Off. Zone, 15 ft.",15,18,BUF,CAR
23,1,MISS,C R L D D G,C C L D D G,"CAR #16 LINDHOLM, Snap, Wide of Net, Off. Zone, 21 ft.",15,10,BUF,CAR
24,1,STOP,C R L D D G,C C L D D G,ICING,14,46,BUF,CAR
25,1,FAC,C R L D D G,R R L D D G,CAR won Off. Zone - BUF #15 EICHEL vs CAR #20 AHO,14,46,BUF,CAR
26,1,BLOCK,C R L D D G,R R L D D G,"CAR #5 HANIFIN BLOCKED BY  BUF #12 GIONTA, Slap, Def. Zone",14,39,BUF,CAR
27,1,STOP,C R L D D G,R R L D D G,OFFSIDE,14,35,BUF,CAR
28,1,FAC,C R L D D G,R R L D D G,CAR won Neu. Zone - BUF #23 REINHART vs CAR #86 TERAVAINEN,14,35,BUF,CAR
29,1,SHOT,C R L D D G,R R L D D G,"BUF ONGOAL - #56 BAILEY, Snap, Off. Zone, 23 ft.",13,58,BUF,CAR
30,1,SHOT,C R L D D G,R R L D D G,"BUF ONGOAL - #56 BAILEY, Slap, Off. Zone, 41 ft.",13,52,BUF,CAR
