n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C C L D D G,Period Start- Local time: 7:38 PST,20,00,CGY,L.A
2,1,FAC,C R L D D G,C C L D D G,L.A won Neu. Zone - CGY #23 MONAHAN vs L.A #28 STOLL,20,00,CGY,L.A
3,1,HIT,C R L D D G,C C L D D G,"L.A #22 LEWIS HIT CGY #7 BRODIE, Off. Zone",19,52,CGY,L.A
4,1,STOP,C R L D D G,C C L D D G,NET OFF,19,42,CGY,L.A
5,1,FAC,C R L D D G,C C L D D G,L.A won Neu. Zone - CGY #11 BACKLUND vs L.A #28 STOLL,19,42,CGY,L.A
6,1,STOP,C R L D D G,C C L D D G,PUCK FROZEN,19,26,CGY,L.A
7,1,STOP,C R L D D G,C C L D D G,PUCK FROZEN,19,26,CGY,L.A
8,1,FAC,C R L D D G,C R R D D G,CGY won Off. Zone - CGY #23 MONAHAN vs L.A #11 KOPITAR,19,26,CGY,L.A
9,1,HIT,C R L D D G,C R R D D G,"L.A #6 MUZZIN HIT CGY #17 BOUMA, Def. Zone",19,20,CGY,L.A
10,1,HIT,C R L D D G,C R R D D G,"L.A #8 DOUGHTY HIT CGY #19 JONES, Def. Zone",19,17,CGY,L.A
11,1,MISS,C R L D D G,C R R D D G,"CGY #17 BOUMA, Wrist, Wide of Net, Off. Zone, 27 ft.",19,03,CGY,L.A
12,1,HIT,C R L D D G,C R R D D G,"CGY #17 BOUMA HIT L.A #6 MUZZIN, Off. Zone",18,55,CGY,L.A
13,1,SHOT,C C L D D G,C R L D D G,"L.A ONGOAL - #8 DOUGHTY, Wrist, Neu. Zone, 73 ft.",18,35,CGY,L.A
14,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,18,34,CGY,L.A
15,1,FAC,C L L D D G,C C L D D G,CGY won Def. Zone - CGY #18 STAJAN vs L.A #37 SHORE,18,34,CGY,L.A
16,1,HIT,C L L D D G,C C L D D G,"L.A #74 KING HIT CGY #5 GIORDANO, Off. Zone",18,19,CGY,L.A
17,1,HIT,C L L D D G,C C L D D G,"L.A #74 KING HIT CGY #18 STAJAN, Off. Zone",18,15,CGY,L.A
18,1,MISS,C L L D D G,C C L D D G,"CGY #29 ENGELLAND, Wrist, Wide of Net, Off. Zone, 60 ft.",18,00,CGY,L.A
19,1,GIVE,C C L D D G,C C L D D G,"CGY GIVEAWAY - #29 ENGELLAND, Def. Zone",17,24,CGY,L.A
20,1,MISS,C C L D D G,C C L D D G,"L.A #71 NOLAN, Tip-In, Wide of Net, Off. Zone, 23 ft.",17,15,CGY,L.A
21,1,BLOCK,C C L D D G,C C L D D G,"L.A #6 MUZZIN BLOCKED BY  CGY #8 COLBORNE, Wrist, Def. Zone",17,05,CGY,L.A
22,1,BLOCK,C C L D D G,C C L D D G,"L.A #6 MUZZIN BLOCKED BY  CGY #60 GRANLUND, Wrist, Def. Zone",16,59,CGY,L.A
23,1,HIT,C C L D D G,C R R D D G,"L.A #6 MUZZIN HIT CGY #8 COLBORNE, Def. Zone",16,52,CGY,L.A
24,1,MISS,C C L D D G,C R R D D G,"CGY #13 GAUDREAU, Wrist, Wide of Net, Off. Zone, 45 ft.",16,36,CGY,L.A
25,1,GIVE,C R L D D G,C R R D D G,"L.A GIVEAWAY - #14 WILLIAMS, Def. Zone",16,30,CGY,L.A
26,1,HIT,C R L D D G,C R R D D G,"L.A #6 MUZZIN HIT CGY #19 JONES, Def. Zone",16,23,CGY,L.A
27,1,SHOT,C R L D D G,C R R D D G,"CGY ONGOAL - #13 GAUDREAU, Snap, Off. Zone, 24 ft.",16,21,CGY,L.A
28,1,SHOT,C R L D D G,C R R D D G,"L.A ONGOAL - #11 KOPITAR, Wrist, Off. Zone, 33 ft.",16,09,CGY,L.A
29,1,MISS,C R L D D G,C C L D D G,"L.A #3 MCNABB, Wrist, Over Net, Off. Zone, 35 ft.",15,36,CGY,L.A
30,1,SHOT,C R L D D G,C C L D D G,"L.A ONGOAL - #22 LEWIS, Backhand, Off. Zone, 6 ft.",15,27,CGY,L.A
31,1,HIT,C R L D D G,C C L D D G,"L.A #28 STOLL HIT CGY #17 BOUMA, Off. Zone",15,26,CGY,L.A
32,1,BLOCK,C R L D D G,C C L D D G,"L.A #23 BROWN BLOCKED BY  CGY #6 WIDEMAN, Wrist, Def. Zone",15,15,CGY,L.A
33,1,STOP,C R L D D G,C C L D D G,PUCK FROZEN,15,14,CGY,L.A
34,1,STOP,C R L D D G,C C L D D G,PUCK FROZEN,15,14,CGY,L.A
35,1,FAC,C L L D D G,C C L D D G,CGY won Def. Zone - CGY #18 STAJAN vs L.A #10 RICHARDS,15,14,CGY,L.A
36,1,HIT,C L L D D G,C C L D D G,"CGY #32 BYRON HIT L.A #2 GREENE, Off. Zone",15,00,CGY,L.A
37,1,HIT,C L L D D G,C C L D D G,"CGY #25 BOLLIG HIT L.A #71 NOLAN, Off. Zone",14,47,CGY,L.A
38,1,TAKE,C C L D D G,C C L D D G,"CGY TAKEAWAY - #21 RAYMOND, Off. Zone",14,35,CGY,L.A
39,1,GIVE,C C L D D G,C C L D D G,"L.A GIVEAWAY - #2 GREENE, Def. Zone",14,25,CGY,L.A
40,1,BLOCK,C C L D D G,C C L D D G,"CGY #60 GRANLUND BLOCKED BY  L.A #2 GREENE, Wrist, Def. Zone",14,22,CGY,L.A
41,1,SHOT,C C L D D G,C C L D D G,"L.A ONGOAL - #77 CARTER, Tip-In, Off. Zone, 13 ft.",13,49,CGY,L.A
42,1,PENL,C R L D D G,C C L D D G,"CGY TEAM Too many men/ice - bench(2 min) Served By: #21 RAYMOND, Neu. Zone",13,37,CGY,L.A
43,1,STOP,C R L D D G,C C L D D G,TV TIMEOUT,13,37,CGY,L.A
44,1,FAC,C L D D G,C C R D D G,CGY won Def. Zone - CGY #18 STAJAN vs L.A #11 KOPITAR,13,37,CGY,L.A
45,1,PENL,C L D D G,C C R D D G,"CGY #17 BOUMA Roughing(2 min), Neu. Zone Drawn By: L.A #77 CARTER",13,01,CGY,L.A
46,1,PENL,C D D G,C C R D D G,"L.A #77 CARTER Roughing(2 min), Neu. Zone Drawn By: CGY #17 BOUMA",13,01,CGY,L.A
47,1,FAC,C L D D G,C R L D D G,L.A won Def. Zone - CGY #11 BACKLUND vs L.A #11 KOPITAR,13,01,CGY,L.A
48,1,GIVE,C C D D G,C R L D D G,"L.A GIVEAWAY - #11 KOPITAR, Off. Zone",12,20,CGY,L.A
49,1,HIT,C C D D G,C R L D D G,"L.A #27 MARTINEZ HIT CGY #23 MONAHAN, Def. Zone",12,17,CGY,L.A
50,1,STOP,C C D D G,C R L D D G,PUCK IN CROWD,11,51,CGY,L.A
51,1,FAC,C L D D G,C C L D D G,L.A won Neu. Zone - CGY #18 STAJAN vs L.A #28 STOLL,11,51,CGY,L.A
52,1,HIT,C L L D D G,C C L D D G,"CGY #18 STAJAN HIT L.A #22 LEWIS, Def. Zone",11,31,CGY,L.A
53,1,STOP,C L L D D G,C C L D D G,ICING,11,29,CGY,L.A
54,1,FAC,C L L D D G,C C L D D G,L.A won Off. Zone - CGY #18 STAJAN vs L.A #71 NOLAN,11,29,CGY,L.A
55,1,SHOT,C L L D D G,C C L D D G,"L.A ONGOAL - #10 RICHARDS, Wrist, Off. Zone, 42 ft.",11,21,CGY,L.A
56,1,BLOCK,C R L D D G,C L L D D G,"L.A #10 RICHARDS BLOCKED BY  CGY #15 SMID, Wrist, Def. Zone",10,46,CGY,L.A
57,1,STOP,C R L D D G,C L L D D G,PUCK IN CROWD,10,45,CGY,L.A
58,1,FAC,C R L D D G,C R L D D G,L.A won Off. Zone - CGY #11 BACKLUND vs L.A #13 CLIFFORD,10,45,CGY,L.A
59,1,BLOCK,C R L D D G,C R L D D G,"L.A #2 GREENE BLOCKED BY  CGY #7 BRODIE, Wrist, Def. Zone",9,58,CGY,L.A
60,1,STOP,C R L D D G,C R L D D G,"PUCK IN NETTING,TV TIMEOUT",9,56,CGY,L.A
61,1,FAC,C R L D D G,C C L D D G,CGY won Def. Zone - CGY #23 MONAHAN vs L.A #28 STOLL,9,56,CGY,L.A
62,1,HIT,C C L D D G,C C L D D G,"L.A #28 STOLL HIT CGY #4 RUSSELL, Off. Zone",9,27,CGY,L.A
63,1,SHOT,C C L D D G,C C L D D G,"L.A ONGOAL - #23 BROWN, Tip-In, Off. Zone, 15 ft.",9,11,CGY,L.A
64,1,HIT,C C L D D G,C C L D D G,"CGY #60 GRANLUND HIT L.A #3 MCNABB, Neu. Zone",9,06,CGY,L.A
65,1,HIT,C R L D D G,C C L D D G,"CGY #29 ENGELLAND HIT L.A #13 CLIFFORD, Def. Zone",8,41,CGY,L.A
66,1,HIT,C R L D D G,C C L D D G,"CGY #15 SMID HIT L.A #10 RICHARDS, Def. Zone",8,34,CGY,L.A
67,1,SHOT,C R L D D G,C C L D D G,"L.A ONGOAL - #71 NOLAN, Wrist, Off. Zone, 47 ft.",8,32,CGY,L.A
68,1,STOP,C R L D D G,C C L D D G,GOALIE STOPPED,8,31,CGY,L.A
69,1,FAC,C R L D D G,C C L D D G,CGY won Def. Zone - CGY #23 MONAHAN vs L.A #11 KOPITAR,8,31,CGY,L.A
70,1,STOP,C R L D D G,C C L D D G,OFFSIDE,7,51,CGY,L.A
71,1,FAC,C L L D D G,C R R D D G,CGY won Neu. Zone - CGY #18 STAJAN vs L.A #37 SHORE,7,51,CGY,L.A
72,1,SHOT,C L L D D G,C R R D D G,"L.A ONGOAL - #14 WILLIAMS, Snap, Off. Zone, 21 ft.",7,30,CGY,L.A
73,1,STOP,C L L D D G,C R R D D G,GOALIE STOPPED,7,29,CGY,L.A
74,1,FAC,C R L D D G,C C L D D G,L.A won Off. Zone - CGY #23 MONAHAN vs L.A #10 RICHARDS,7,29,CGY,L.A
75,1,BLOCK,C R L D D G,C C L D D G,"L.A #6 MUZZIN BLOCKED BY  CGY #19 JONES, Wrist, Def. Zone",7,23,CGY,L.A
76,1,HIT,C C L D D G,C R L D D G,"L.A #13 CLIFFORD HIT CGY #29 ENGELLAND, Off. Zone",6,52,CGY,L.A
77,1,GIVE,C C L D D G,C R L D D G,"L.A GIVEAWAY - #27 MARTINEZ, Def. Zone",6,42,CGY,L.A
78,1,HIT,C C L D D G,C R R D D G,"CGY #17 BOUMA HIT L.A #27 MARTINEZ, Off. Zone",6,28,CGY,L.A
79,1,HIT,C C L D D G,C R R D D G,"CGY #8 COLBORNE HIT L.A #44 REGEHR, Off. Zone",6,26,CGY,L.A
80,1,BLOCK,C R R L D D,C R R D D G,"CGY #24 HUDLER BLOCKED BY  L.A #3 MCNABB, Slap, Def. Zone",5,57,CGY,L.A
