n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C L D D G,C R R D D G,Period Start- Local time: 7:09 EST,20,00,COL,PHI
2,1,FAC,C C L D D G,C R R D D G,PHI won Neu. Zone - COL #29 MACKINNON vs PHI #14 COUTURIER,20,00,COL,PHI
3,1,HIT,C C L D D G,C R R D D G,"PHI #15 DEL ZOTTO HIT COL #9 DUCHENE, Def. Zone",19,52,COL,PHI
4,1,SHOT,C C L D D G,R R R D D G,"PHI ONGOAL - #17 SIMMONDS, Backhand, Off. Zone, 32 ft.",19,24,COL,PHI
5,1,BLOCK,C C L D D G,R R R D D G,"PHI #28 GIROUX BLOCKED BY  COL #92 LANDESKOG, Wrist, Def. Zone",19,23,COL,PHI
6,1,SHOT,C C L D D G,R R L D D G,"PHI ONGOAL - #55 SCHULTZ, Slap, Neu. Zone, 95 ft.",19,13,COL,PHI
7,1,STOP,C C L D D G,R R L D D G,GOALIE STOPPED,19,13,COL,PHI
8,1,FAC,C R L D D G,R R L D D G,COL won Def. Zone - COL #34 SODERBERG vs PHI #28 GIROUX,19,13,COL,PHI
9,1,GOAL,C R L D D G,R R L D D G,"COL #12 IGINLA(7), Wrist, Off. Zone, 18 ft.Assists: #2 HOLDEN(7); #34 SODERBERG(6)",19,03,COL,PHI
10,1,FAC,C R L D D G,R R L D D G,PHI won Neu. Zone - COL #10 STREET vs PHI #28 GIROUX,19,03,COL,PHI
11,1,SHOT,C R L D D G,C C C D D G,"PHI ONGOAL - #89 GAGNER, Wrist, Neu. Zone, 78 ft.",18,20,COL,PHI
12,1,TAKE,C R L D D G,C C C D D G,"PHI TAKEAWAY - #40 LECAVALIER, Neu. Zone",18,13,COL,PHI
13,1,HIT,C R L D D G,C C C D D G,"PHI #40 LECAVALIER HIT COL #17 STUART, Off. Zone",18,06,COL,PHI
14,1,SHOT,C R L D D G,C C C D D G,"COL ONGOAL - #25 GRIGORENKO, Wrist, Off. Zone, 50 ft.",17,56,COL,PHI
15,1,HIT,C R L D D G,C C C D D G,"PHI #22 SCHENN HIT COL #25 GRIGORENKO, Def. Zone",17,56,COL,PHI
16,1,HIT,C R L D D G,C C C D D G,"PHI #22 SCHENN HIT COL #45 EVERBERG, Def. Zone",17,48,COL,PHI
17,1,SHOT,C R L D D G,C C C D D G,"COL ONGOAL - #6 JOHNSON, Snap, Off. Zone, 60 ft.",17,46,COL,PHI
18,1,STOP,C C L D D G,C C C D D G,OFFSIDE,17,39,COL,PHI
19,1,FAC,C C L D D G,C C L D D G,PHI won Neu. Zone - COL #29 MACKINNON vs PHI #21 LAUGHTON,17,39,COL,PHI
20,1,HIT,C C L D D G,C C L D D G,"COL #2 HOLDEN HIT PHI #76 VANDEVELDE, Def. Zone",17,22,COL,PHI
21,1,STOP,C C L D D G,C C L D D G,OFFSIDE,17,16,COL,PHI
22,1,FAC,C R L D D G,C R R D D G,PHI won Neu. Zone - COL #12 IGINLA vs PHI #14 COUTURIER,17,16,COL,PHI
23,1,BLOCK,C R L D D G,C R R D D G,"COL #12 IGINLA BLOCKED BY  PHI #24 READ, Wrist, Def. Zone",16,43,COL,PHI
24,1,GIVE,C C L D D G,R R L D D G,"PHI GIVEAWAY - #12 RAFFL, Def. Zone",16,13,COL,PHI
25,1,HIT,C C L D D G,R R L D D G,"PHI #12 RAFFL HIT COL #92 LANDESKOG, Neu. Zone",16,01,COL,PHI
26,1,GIVE,C R L D D G,C C C D D G,"COL GIVEAWAY - #20 BERRA, Def. Zone",15,37,COL,PHI
27,1,SHOT,C R L D D G,C C C D D G,"PHI ONGOAL - #89 GAGNER, Snap, Off. Zone, 32 ft.",15,34,COL,PHI
28,1,HIT,C R L D D G,C C C D D G,"COL #8 SKILLE HIT PHI #55 SCHULTZ, Def. Zone",15,31,COL,PHI
29,1,SHOT,C R L D D G,C C C D D G,"COL ONGOAL - #8 SKILLE, Snap, Off. Zone, 44 ft.",15,18,COL,PHI
30,1,BLOCK,C R L D D G,C C C D D G,"COL #2 HOLDEN BLOCKED BY  PHI #40 LECAVALIER, Snap, Def. Zone",15,13,COL,PHI
31,1,HIT,C R L D D G,C C C D D G,"PHI #89 GAGNER HIT COL #4 BARRIE, Def. Zone",15,10,COL,PHI
32,1,HIT,C R L D D G,C C C D D G,"COL #27 MARTINSEN HIT PHI #22 SCHENN, Off. Zone",15,06,COL,PHI
33,1,SHOT,C R L D D G,C C C D D G,"PHI ONGOAL - #89 GAGNER, Wrist, Neu. Zone, 78 ft.",15,02,COL,PHI
34,1,HIT,C R L D D G,C C L D D G,"PHI #76 VANDEVELDE HIT COL #2 HOLDEN, Off. Zone",14,58,COL,PHI
35,1,HIT,C R L D D G,C C L D D G,"COL #45 EVERBERG HIT PHI #3 GUDAS, Off. Zone",14,48,COL,PHI
36,1,HIT,C R L D D G,C C L D D G,"COL #55 MCLEOD HIT PHI #3 GUDAS, Off. Zone",14,40,COL,PHI
37,1,HIT,C R L D D G,C C L D D G,"PHI #3 GUDAS HIT COL #25 GRIGORENKO, Neu. Zone",14,23,COL,PHI
38,1,MISS,C R L D D G,R R L D D G,"COL #4 BARRIE, Snap, Wide of Net, Off. Zone, 55 ft.",13,59,COL,PHI
39,1,BLOCK,C C L D D G,C R L D D G,"PHI #15 DEL ZOTTO BLOCKED BY  COL #29 MACKINNON, Snap, Def. Zone",13,23,COL,PHI
40,1,STOP,C C L D D G,C R R D D G,"PUCK FROZEN,TV TIMEOUT",13,11,COL,PHI
41,1,FAC,C C L D D G,C R R D D G,PHI won Def. Zone - COL #29 MACKINNON vs PHI #14 COUTURIER,13,11,COL,PHI
42,1,BLOCK,C C L D D G,C R R D D G,"PHI #15 DEL ZOTTO BLOCKED BY  COL #9 DUCHENE, Snap, Def. Zone",12,42,COL,PHI
43,1,MISS,C C L D D G,C R R D D G,"COL #4 BARRIE, Wrist, Wide of Net, Off. Zone, 57 ft.",12,33,COL,PHI
44,1,HIT,C R L D D G,C C L D D G,"COL #55 MCLEOD HIT PHI #25 WHITE, Neu. Zone",12,12,COL,PHI
45,1,HIT,C R L D D G,C C L D D G,"PHI #25 WHITE HIT COL #46 GORMLEY, Off. Zone",12,03,COL,PHI
46,1,HIT,C R L D D G,C C L D D G,"COL #46 GORMLEY HIT PHI #25 WHITE, Def. Zone",11,57,COL,PHI
47,1,STOP,C R L D D G,C C L D D G,PUCK IN NETTING,11,55,COL,PHI
48,1,FAC,C R L D D G,R R L D D G,PHI won Off. Zone - COL #34 SODERBERG vs PHI #28 GIROUX,11,55,COL,PHI
49,1,BLOCK,C R L D D G,R R L D D G,"PHI #93 VORACEK BLOCKED BY  COL #12 IGINLA, Snap, Def. Zone",11,44,COL,PHI
50,1,BLOCK,C R L D D G,R R L D D G,"PHI #55 SCHULTZ BLOCKED BY  COL #32 BEAUCHEMIN, Slap, Def. Zone",11,42,COL,PHI
51,1,SHOT,C R L D D G,R R L D D G,"PHI ONGOAL - #93 VORACEK, Snap, Off. Zone, 29 ft.",11,28,COL,PHI
52,1,HIT,C R L D D G,R R L D D G,"PHI #22 SCHENN HIT COL #14 COMEAU, Def. Zone",11,20,COL,PHI
53,1,SHOT,C R L D D G,C R R D D G,"COL ONGOAL - #14 COMEAU, Snap, Off. Zone, 56 ft.",11,11,COL,PHI
54,1,STOP,C R L D D G,C C C D D G,PUCK FROZEN,10,51,COL,PHI
55,1,FAC,C C L D D G,C R R D D G,COL won Off. Zone - COL #29 MACKINNON vs PHI #14 COUTURIER,10,51,COL,PHI
56,1,PENL,C C L D D G,C R R D D G,"PHI #32 STREIT Cross checking(2 min), Def. Zone Drawn By: COL #92 LANDESKOG",10,46,COL,PHI
57,1,FAC,C C R L D G,C C D D G,COL won Off. Zone - COL #9 DUCHENE vs PHI #25 WHITE,10,46,COL,PHI
58,1,BLOCK,C C R L D G,C C D D G,"COL #29 MACKINNON BLOCKED BY  PHI #55 SCHULTZ, Wrist, Def. Zone",10,26,COL,PHI
59,1,SHOT,C C R L D G,C R D D G,"COL ONGOAL - #12 IGINLA, Snap, Off. Zone, 64 ft.",9,48,COL,PHI
60,1,BLOCK,C C R L D G,C R D D G,"COL #4 BARRIE BLOCKED BY  PHI #24 READ, Snap, Def. Zone",9,46,COL,PHI
61,1,TAKE,C L L D D G,R L D D G,"PHI TAKEAWAY - #28 GIROUX, Off. Zone",9,21,COL,PHI
62,1,HIT,C L L D D G,R L D D G,"COL #6 JOHNSON HIT PHI #28 GIROUX, Def. Zone",9,08,COL,PHI
63,1,HIT,C L L D D G,C L D D G,"PHI #3 GUDAS HIT COL #55 MCLEOD, Def. Zone",8,51,COL,PHI
