n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 7:38 PST,20,00,S.J,L.A
2,1,FAC,C R L D D G,C R L D D G,L.A won Neu. Zone - S.J #12 MARLEAU vs L.A #11 KOPITAR,20,00,S.J,L.A
3,1,STOP,C R L D D G,C R L D D G,OFFSIDE,19,49,S.J,L.A
4,1,FAC,C C C D D G,C C L D D G,S.J won Neu. Zone - S.J #19 THORNTON vs L.A #10 RICHARDS,19,49,S.J,L.A
5,1,GIVE,C C C D D G,C C L D D G,"L.A GIVEAWAY - #28 STOLL, Neu. Zone",19,27,S.J,L.A
6,1,HIT,C C L D D G,C R L D D G,"L.A #7 SCUDERI HIT S.J #17 MITCHELL, Def. Zone",18,54,S.J,L.A
7,1,HIT,C C L D D G,C R L D D G,"S.J #28 MURRAY HIT L.A #47 HUNTER, Def. Zone",18,38,S.J,L.A
8,1,SHOT,C C L D D G,C R L D D G,"L.A ONGOAL - #47 HUNTER, Wrist, Off. Zone, 54 ft.",18,36,S.J,L.A
9,1,BLOCK,C C L D D G,C R L D D G,"L.A #3 JOHNSON BLOCKED BY  S.J #17 MITCHELL, Slap, Def. Zone",18,31,S.J,L.A
10,1,STOP,C C L D D G,C R L D D G,PUCK IN NETTING,18,30,S.J,L.A
11,1,FAC,C C C D D G,C R L D D G,S.J won Def. Zone - S.J #8 PAVELSKI vs L.A #24 FRASER,18,30,S.J,L.A
12,1,HIT,C C C D D G,C R L D D G,"L.A #17 MOREAU HIT S.J #61 BRAUN, Off. Zone",18,28,S.J,L.A
13,1,TAKE,C L L D D G,C R L D D G,"S.J TAKEAWAY - #2 VANDERMEER, Def. Zone",18,04,S.J,L.A
14,1,STOP,C L L D D G,C R L D D G,PUCK IN CROWD,18,02,S.J,L.A
15,1,FAC,C R L D D G,C R L D D G,S.J won Neu. Zone - S.J #12 MARLEAU vs L.A #48 LOKTIONOV,18,02,S.J,L.A
16,1,MISS,C R L D D G,C R L D D G,"S.J #3 MURRAY, Slap, Wide of Net, Off. Zone, 57 ft.",17,44,S.J,L.A
17,1,SHOT,C R L D D G,C R L D D G,"S.J ONGOAL - #29 CLOWE, Backhand, Off. Zone, 30 ft.",17,37,S.J,L.A
18,1,HIT,C R L D D G,C R L D D G,"L.A #13 CLIFFORD HIT S.J #22 BOYLE, Def. Zone",17,24,S.J,L.A
19,1,SHOT,C R L D D G,C R L D D G,"L.A ONGOAL - #14 WILLIAMS, Snap, Off. Zone, 32 ft.",17,19,S.J,L.A
