n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C R R D D G,Period Start- Local time: 7:38 EST,20,00,FLA,OTT
2,1,FAC,C C R D D G,C R R D D G,OTT won Neu. Zone - FLA #16 BARKOV vs OTT #7 TURRIS,20,00,FLA,OTT
3,1,GIVE,C C R D D G,C R R D D G,"FLA GIVEAWAY - #1 LUONGO, Def. Zone",19,43,FLA,OTT
4,1,HIT,C C R D D G,C R R D D G,"FLA #7 KULIKOV HIT OTT #61 STONE, Def. Zone",19,40,FLA,OTT
5,1,BLOCK,C C R D D G,C R R D D G,"OTT #49 CLAESSON BLOCKED BY  FLA #68 JAGR, Slap, Def. Zone",19,35,FLA,OTT
6,1,HIT,C C R D D G,C R R D D G,"OTT #65 KARLSSON HIT FLA #11 HUBERDEAU, Off. Zone",19,25,FLA,OTT
7,1,BLOCK,C C R D D G,C R R D D G,"FLA #11 HUBERDEAU BLOCKED BY  OTT #49 CLAESSON, Wrist, Def. Zone",19,20,FLA,OTT
8,1,HIT,C R L D D G,C C L D D G,"OTT #89 MCCORMICK HIT FLA #44 GUDBRANSON, Def. Zone",18,30,FLA,OTT
9,1,TAKE,C R L D D G,C C L D D G,"OTT TAKEAWAY - #89 MCCORMICK, Def. Zone",18,28,FLA,OTT
10,1,MISS,C R L D D G,C C L D D G,"OTT #89 MCCORMICK, Wrist, Wide of Net, Off. Zone, 37 ft.",18,23,FLA,OTT
11,1,SHOT,C R L D D G,C C L D D G,"OTT ONGOAL - #5 CECI, Wrist, Off. Zone, 71 ft.",18,20,FLA,OTT
12,1,STOP,C R L D D G,C C L D D G,GOALIE STOPPED,18,19,FLA,OTT
13,1,FAC,C C R D D G,C C L D D G,FLA won Def. Zone - FLA #27 BJUGSTAD vs OTT #93 ZIBANEJAD,18,19,FLA,OTT
14,1,HIT,C C R D D G,C C L D D G,"FLA #6 PETROVIC HIT OTT #68 HOFFMAN, Def. Zone",18,13,FLA,OTT
15,1,HIT,C C R D D G,C C L D D G,"FLA #48 SHAW HIT OTT #46 WIERCIOCH, Off. Zone",17,54,FLA,OTT
