n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,EDM,TOR
2,1,PGEND,,, ,20,00,EDM,TOR
3,1,ANTHEM,,, ,20,00,EDM,TOR
4,1,PSTR,C R L D D G,C C C D D G,Period Start- Local time: 7:08 EST,20,00,EDM,TOR
5,1,FAC,C R L D D G,C C C D D G,TOR won Neu. Zone - EDM #97 MCDAVID vs TOR #91 TAVARES,20,00,EDM,TOR
6,1,TAKE,C R L D D G,C C C D D G,"TOR TAKEAWAY - #15 KERFOOT, Off. Zone",19,45,EDM,TOR
7,1,HIT,C R L D D G,C C C D D G,"EDM #44 KASSIAN HIT TOR #91 TAVARES, Neu. Zone",19,35,EDM,TOR
8,1,SHOT,C R L D D G,C C C D D G,"TOR ONGOAL - #16 MARNER, Wrist, Off. Zone, 27 ft.",19,12,EDM,TOR
9,1,SHOT,C C R D D G,C C C D D G,"TOR ONGOAL - #11 HYMAN, Deflected, Off. Zone, 17 ft.",19,09,EDM,TOR
10,1,STOP,C C R D D G,C C C D D G,GOALIE STOPPED (AFTER SOG),19,09,EDM,TOR
11,1,FAC,C C R D D G,C C C D D G,TOR won Off. Zone - EDM #29 DRAISAITL vs TOR #34 MATTHEWS,19,09,EDM,TOR
12,1,SHOT,C C R D D G,C C C D D G,"EDM ONGOAL - #77 KLEFBOM, Snap, Off. Zone, 61 ft.",18,46,EDM,TOR
13,1,SHOT,C C R D D G,C C C D D G,"EDM ONGOAL - #77 KLEFBOM, Wrist, Neu. Zone, 66 ft.",18,24,EDM,TOR
14,1,MISS,C C R D D G,C C C D D G,"EDM #77 KLEFBOM, Slap, Wide of Net, Off. Zone, 64 ft.",18,22,EDM,TOR
15,1,HIT,C R L D D G,C R L D D G,"TOR #47 ENGVALL HIT EDM #16 KHAIRA, Neu. Zone",17,36,EDM,TOR
16,1,SHOT,C R D D G,C R L D D G,"TOR ONGOAL - #24 KAPANEN, Wrist, Neu. Zone, 71 ft.",17,28,EDM,TOR
17,1,HIT,C R D D G,C R L D D G,"TOR #83 CECI HIT EDM #39 CHIASSON, Def. Zone",17,18,EDM,TOR
18,1,BLOCK,C R D D G,C R L D D G,"EDM #74 BEAR BLOCKED BY  TOR #83 CECI, Wrist, Def. Zone",17,01,EDM,TOR
19,1,STOP,C R L D D G,C C L D D G,PUCK FROZEN,16,36,EDM,TOR
20,1,FAC,C R L D D G,C C C D D G,TOR won Def. Zone - EDM #97 MCDAVID vs TOR #91 TAVARES,16,36,EDM,TOR
21,1,SHOT,C R L D D G,C C C D D G,"EDM ONGOAL - #18 NEAL, Wrist, Off. Zone, 34 ft.",16,27,EDM,TOR
22,1,HIT,C R L D D G,C C C D D G,"EDM #44 KASSIAN HIT TOR #3 HOLL, Off. Zone",16,22,EDM,TOR
23,1,HIT,C R L D D G,C C C D D G,"EDM #18 NEAL HIT TOR #52 MARINCIN, Off. Zone",16,06,EDM,TOR
24,1,SHOT,C R L D D G,C C C D D G,"TOR ONGOAL - #94 BARRIE, Wrist, Off. Zone, 41 ft.",15,52,EDM,TOR
25,1,STOP,C R L D D G,C C C D D G,GOALIE STOPPED (AFTER SOG),15,51,EDM,TOR
26,1,FAC,C C R D D G,C C C D D G,TOR won Off. Zone - EDM #29 DRAISAITL vs TOR #34 MATTHEWS,15,51,EDM,TOR
27,1,SHOT,C C R D D G,C C C D D G,"TOR ONGOAL - #34 MATTHEWS, Wrist, Off. Zone, 20 ft.",15,39,EDM,TOR
28,1,HIT,C C R D D G,C C C D D G,"TOR #11 HYMAN HIT EDM #6 LARSSON, Off. Zone",15,26,EDM,TOR
29,1,STOP,C C R D D G,C C C D D G,PUCK FROZEN,15,24,EDM,TOR
30,1,FAC,C R L D D G,C C C D D G,TOR won Off. Zone - EDM #16 KHAIRA vs TOR #34 MATTHEWS,15,24,EDM,TOR
31,1,SHOT,C R L D D G,C C C D D G,"TOR ONGOAL - #44 RIELLY, Wrist, Off. Zone, 23 ft.",15,17,EDM,TOR
32,1,STOP,C R L D D G,C C C D D G,GOALIE STOPPED (AFTER SOG),15,17,EDM,TOR
33,1,FAC,C R L D D G,C C C D D G,EDM won Def. Zone - EDM #23 SHEAHAN vs TOR #34 MATTHEWS,15,17,EDM,TOR
34,1,HIT,C R L D D G,C C C D D G,"EDM #15 ARCHIBALD HIT TOR #44 RIELLY, Neu. Zone",14,59,EDM,TOR
35,1,MISS,C C R D D G,C R L D D G,"TOR #19 SPEZZA, Tip-In, Wide of Net, Off. Zone, 19 ft.",14,17,EDM,TOR
