n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 7:08 CDT,20,00,CGY,STL
2,1,FAC,C R L D D G,C R L D D G,STL won Neu. Zone - CGY #11 BACKLUND vs STL #17 SCHWARTZ,20,00,CGY,STL
3,1,SHOT,C R L D D G,C R L D D G,"STL ONGOAL - #91 TARASENKO, Wrist, Off. Zone, 42 ft.",19,54,CGY,STL
4,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,19,52,CGY,STL
5,1,FAC,C R L D D G,C R L D D G,STL won Off. Zone - CGY #11 BACKLUND vs STL #17 SCHWARTZ,19,52,CGY,STL
6,1,BLOCK,C R L D D G,C R L D D G,"CGY #67 FROLIK BLOCKED BY  STL #4 GUNNARSSON, Wrist, Def. Zone",19,40,CGY,STL
7,1,BLOCK,C R L D D G,C R L D D G,"CGY #29 ENGELLAND BLOCKED BY  STL #17 SCHWARTZ, Wrist, Def. Zone",19,35,CGY,STL
8,1,SHOT,C R R D D G,C C L D D G,"CGY ONGOAL - #36 BROUWER, Wrist, Off. Zone, 34 ft.",19,03,CGY,STL
9,1,STOP,C R R D D G,C C L D D G,GOALIE STOPPED,19,02,CGY,STL
10,1,FAC,C R L D D G,C R R D D G,CGY won Off. Zone - CGY #23 MONAHAN vs STL #21 BERGLUND,19,02,CGY,STL
11,1,SHOT,C R L D D G,C R R D D G,"CGY ONGOAL - #5 GIORDANO, Slap, Off. Zone, 50 ft.",18,59,CGY,STL
12,1,STOP,C R L D D G,C R R D D G,OFFSIDE,18,39,CGY,STL
13,1,FAC,C L L D D G,C R R D D G,CGY won Neu. Zone - CGY #18 STAJAN vs STL #28 BRODZIAK,18,39,CGY,STL
14,1,HIT,C L L D D G,C R R D D G,"CGY #17 BOUMA HIT STL #55 PARAYKO, Off. Zone",18,19,CGY,STL
15,1,STOP,C L L D D G,C R R D D G,PUCK IN BENCHES,18,18,CGY,STL
16,1,FAC,C R L D D G,C C L D D G,CGY won Off. Zone - CGY #23 MONAHAN vs STL #26 STASTNY,18,18,CGY,STL
17,1,BLOCK,C R L D D G,C C L D D G,"CGY #6 WIDEMAN BLOCKED BY  STL #15 FABBRI, Slap, Def. Zone",18,13,CGY,STL
18,1,SHOT,C R R D D G,C R L D D G,"STL ONGOAL - #17 SCHWARTZ, Slap, Off. Zone, 28 ft.",16,39,CGY,STL
19,1,STOP,C R R D D G,C R L D D G,GOALIE STOPPED,16,38,CGY,STL
20,1,FAC,C R R D D G,C R R D D G,STL won Off. Zone - CGY #93 BENNETT vs STL #21 BERGLUND,16,38,CGY,STL
21,1,BLOCK,C R R D D G,C R R D D G,"STL #6 EDMUNDSON BLOCKED BY  CGY #10 VERSTEEG, Slap, Def. Zone",16,34,CGY,STL
22,1,MISS,C R R D D G,C R R D D G,"STL #64 YAKUPOV, Snap, Wide of Net, Off. Zone, 26 ft.",16,23,CGY,STL
23,1,BLOCK,C R R D D G,C R R D D G,"CGY #93 BENNETT BLOCKED BY  STL #6 EDMUNDSON, Wrist, Def. Zone",16,17,CGY,STL
24,1,PENL,C R L D D G,C R R D D G,"STL #21 BERGLUND Interference(2 min), Def. Zone Drawn By: CGY #36 BROUWER",16,15,CGY,STL
25,1,FAC,C R L D D G,C L D D G,STL won Def. Zone - CGY #23 MONAHAN vs STL #26 STASTNY,16,15,CGY,STL
26,1,GOAL,C R L D D G,C L D D G,"CGY #6 WIDEMAN(2), Wrist, Off. Zone, 26 ft.Assists: #36 BROUWER(3); #13 GAUDREAU(3)",16,06,CGY,STL
27,1,FAC,C L L D D G,C R R D D G,STL won Neu. Zone - CGY #18 STAJAN vs STL #28 BRODZIAK,16,06,CGY,STL
28,1,HIT,C L L D D G,C R R D D G,"STL #10 UPSHALL HIT CGY #29 ENGELLAND, Off. Zone",15,39,CGY,STL
29,1,SHOT,C L L D D G,C R R D D G,"CGY ONGOAL - #8 GROSSMANN, Wrist, Off. Zone, 34 ft.",15,11,CGY,STL
30,1,SHOT,C R L D D G,C R R D D G,"CGY ONGOAL - #67 FROLIK, Wrist, Off. Zone, 37 ft.",14,59,CGY,STL
31,1,MISS,C R L D D G,C R R D D G,"CGY #19 TKACHUK, Wrist, Wide of Net, Off. Zone, 8 ft.",14,58,CGY,STL
32,1,MISS,C R L D D G,C R L D D G,"STL #57 PERRON, Wrist, Wide of Net, Off. Zone, 36 ft.",14,34,CGY,STL
33,1,HIT,C R L D D G,C R L D D G,"STL #57 PERRON HIT CGY #19 TKACHUK, Off. Zone",14,19,CGY,STL
34,1,STOP,C R L D D G,C C L D D G,ICING,13,49,CGY,STL
35,1,FAC,C R L D D G,C C L D D G,CGY won Off. Zone - CGY #23 MONAHAN vs STL #26 STASTNY,13,49,CGY,STL
36,1,HIT,C R L D D G,C C L D D G,"STL #15 FABBRI HIT CGY #7 BRODIE, Off. Zone",13,27,CGY,STL
37,1,MISS,C R R D D G,C R R D D G,"STL #22 SHATTENKIRK, Slap, Wide of Net, Off. Zone, 54 ft.",12,59,CGY,STL
