n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 7:07 MST,20,00,ANA,COL
2,1,FAC,C R L D D G,C R L D D G,ANA won Neu. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,20,00,ANA,COL
3,1,TAKE,C R L D D G,C R L D D G,"COL TAKEAWAY - #92 LANDESKOG, Neu. Zone",19,40,ANA,COL
4,1,SHOT,C R L D D G,C R L D D G,"COL ONGOAL - #27 DOWNIE, Snap, Off. Zone, 61 ft.",19,37,ANA,COL
5,1,STOP,C R R D D G,C C R D D G,OFFSIDE,18,45,ANA,COL
6,1,FAC,C C R D D G,C C R D D G,ANA won Neu. Zone - ANA #63 BONINO vs COL #40 OLVER,18,45,ANA,COL
7,1,SHOT,C C R D D G,C C R D D G,"ANA ONGOAL - #7 COGLIANO, Backhand, Off. Zone, 26 ft.",18,20,ANA,COL
8,1,STOP,C C R D D G,C C R D D G,GOALIE STOPPED,18,20,ANA,COL
9,1,FAC,C R L D D G,C R L D D G,COL won Def. Zone - ANA #14 PELLEY vs COL #16 MCCLEMENT,18,20,ANA,COL
10,1,BLOCK,C R L D D G,C R L D D G,"ANA #12 HAGMAN BLOCKED BY  COL #22 HUNWICK, Wrap-around, Def. Zone",17,59,ANA,COL
11,1,SHOT,C R L D D G,C R L D D G,"ANA ONGOAL - #33 BLAKE, Wrist, Off. Zone, 52 ft.",17,22,ANA,COL
12,1,STOP,C R L D D G,C R L D D G,PUCK IN NETTING,17,22,ANA,COL
13,1,FAC,C R L D D G,C R L D D G,ANA won Off. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,17,22,ANA,COL
14,1,SHOT,C R L D D G,C R L D D G,"ANA ONGOAL - #15 GETZLAF, Wrist, Off. Zone, 30 ft.",17,21,ANA,COL
15,1,HIT,C R L D D G,C R L D D G,"COL #92 LANDESKOG HIT ANA #21 BROOKBANK, Off. Zone",16,54,ANA,COL
16,1,HIT,C R R D D G,C R L D D G,"ANA #10 PERRY HIT COL #37 O'REILLY, Def. Zone",16,45,ANA,COL
17,1,HIT,C R R D D G,C R L D D G,"ANA #32 LYDMAN HIT COL #27 DOWNIE, Def. Zone",16,44,ANA,COL
18,1,TAKE,C R R D D G,C C R D D G,"COL TAKEAWAY - #23 HEJDUK, Neu. Zone",16,19,ANA,COL
19,1,BLOCK,C R R D D G,C C R D D G,"COL #23 HEJDUK BLOCKED BY  ANA #4 FOWLER, Wrist, Def. Zone",16,02,ANA,COL
20,1,SHOT,C R L D D G,C R L D D G,"COL ONGOAL - #17 KOBASEW, Wrist, Def. Zone, 140 ft.",14,44,ANA,COL
21,1,BLOCK,C R L D D G,C R L D D G,"COL #17 KOBASEW BLOCKED BY  ANA #17 VISNOVSKY, Slap, Def. Zone",14,38,ANA,COL
22,1,BLOCK,C R L D D G,C R L D D G,"ANA #12 HAGMAN BLOCKED BY  COL #6 JOHNSON, Slap, Def. Zone",14,07,ANA,COL
23,1,BLOCK,C R L D D G,C C R D D G,"ANA #15 GETZLAF BLOCKED BY  COL #8 HEJDA, Wrist, Def. Zone",13,14,ANA,COL
24,1,STOP,C R L D D G,C C R D D G,"PUCK IN NETTING,TV TIMEOUT",13,14,ANA,COL
25,1,FAC,C R R D D G,C C R D D G,COL won Def. Zone - ANA #8 SELANNE vs COL #26 STASTNY,13,14,ANA,COL
26,1,HIT,C R R D D G,C C R D D G,"ANA #11 KOIVU HIT COL #26 STASTNY, Def. Zone",12,55,ANA,COL
27,1,TAKE,C R R D D G,C C R D D G,"COL TAKEAWAY - #5 O'BRIEN, Def. Zone",12,35,ANA,COL
28,1,SHOT,C R R D D G,C C R D D G,"ANA ONGOAL - #23 BEAUCHEMIN, Slap, Off. Zone, 61 ft.",12,27,ANA,COL
29,1,STOP,C R R D D G,C C R D D G,PUCK IN NETTING,12,27,ANA,COL
30,1,FAC,C C R D D G,C C R D D G,ANA won Off. Zone - ANA #63 BONINO vs COL #40 OLVER,12,27,ANA,COL
31,1,STOP,C C R D D G,C C R D D G,GOALIE STOPPED,12,12,ANA,COL
32,1,FAC,C C R D D G,C C R D D G,ANA won Def. Zone - ANA #63 BONINO vs COL #40 OLVER,12,12,ANA,COL
33,1,HIT,C C R D D G,C C R D D G,"COL #54 JONES HIT ANA #5 SBISA, Off. Zone",11,52,ANA,COL
34,1,HIT,C R L D D G,C R L D D G,"COL #17 KOBASEW HIT ANA #12 HAGMAN, Def. Zone",11,17,ANA,COL
35,1,BLOCK,C R L D D G,C R L D D G,"COL #8 HEJDA BLOCKED BY  ANA #12 HAGMAN, Slap, Def. Zone",10,49,ANA,COL
36,1,MISS,C R L D D G,C R L D D G,"COL #8 HEJDA, Slap, Wide of Net, Off. Zone, 60 ft.",10,37,ANA,COL
37,1,GOAL,C R L D D G,C R L D D G,"COL #55 MCLEOD(4), Backhand, Off. Zone, 20 ft.Assists: #27 DOWNIE(20); #8 HEJDA(11)",10,34,ANA,COL
38,1,FAC,C R L D D G,C R L D D G,ANA won Neu. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,10,34,ANA,COL
39,1,BLOCK,C R L D D G,C R L D D G,"COL #92 LANDESKOG BLOCKED BY  ANA #15 GETZLAF, Slap, Def. Zone",10,09,ANA,COL
40,1,STOP,C R L D D G,C R L D D G,PUCK IN NETTING,10,09,ANA,COL
41,1,FAC,C R L D D G,C R L D D G,COL won Off. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,10,09,ANA,COL
42,1,SHOT,C R L D D G,C R L D D G,"COL ONGOAL - #8 HEJDA, Wrist, Def. Zone, 131 ft.",9,48,ANA,COL
43,1,BLOCK,C R R D D G,C C R D D G,"COL #9 DUCHENE BLOCKED BY  ANA #23 BEAUCHEMIN, Wrist, Def. Zone",9,14,ANA,COL
44,1,BLOCK,C R R D D G,C C R D D G,"COL #9 DUCHENE BLOCKED BY  ANA #5 SBISA, Wrist, Def. Zone",9,09,ANA,COL
45,1,STOP,C C R D D G,C C R D D G,"OFFSIDE,TV TIMEOUT",8,20,ANA,COL
46,1,FAC,C C R D D G,C C R D D G,ANA won Neu. Zone - ANA #63 BONINO vs COL #40 OLVER,8,20,ANA,COL
47,1,HIT,C C R D D G,C C R D D G,"COL #5 O'BRIEN HIT ANA #77 SMITH-PELLY, Def. Zone",8,08,ANA,COL
48,1,SHOT,C C R D D G,C C R D D G,"ANA ONGOAL - #17 VISNOVSKY, Slap, Off. Zone, 56 ft.",8,01,ANA,COL
49,1,GIVE,C C R D D G,C C R D D G,"COL GIVEAWAY - #5 O'BRIEN, Def. Zone",7,41,ANA,COL
50,1,BLOCK,C C R D D G,C C R D D G,"ANA #5 SBISA BLOCKED BY  COL #88 MUELLER, Slap, Def. Zone",7,40,ANA,COL
51,1,HIT,C C R D D G,C C R D D G,"ANA #5 SBISA HIT COL #54 JONES, Neu. Zone",7,27,ANA,COL
52,1,SHOT,C R L D D G,C R L D D G,"ANA ONGOAL - #14 PELLEY, Snap, Off. Zone, 55 ft.",7,08,ANA,COL
53,1,MISS,C R L D D G,C R L D D G,"ANA #23 BEAUCHEMIN, Slap, Wide of Net, Off. Zone, 42 ft.",6,56,ANA,COL
54,1,SHOT,C R L D D G,C R L D D G,"COL ONGOAL - #16 MCCLEMENT, Tip-In, Off. Zone, 13 ft.",6,47,ANA,COL
55,1,BLOCK,C R L D D G,C R L D D G,"ANA #12 HAGMAN BLOCKED BY  COL #46 ELLIOTT, Slap, Def. Zone",6,44,ANA,COL
56,1,STOP,C R L D D G,C R L D D G,PUCK IN NETTING,6,41,ANA,COL
57,1,FAC,C R L D D G,C R L D D G,COL won Def. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,6,41,ANA,COL
58,1,MISS,C R L D D G,C R L D D G,"COL #44 WILSON, Snap, Over Net, Off. Zone, 60 ft.",6,27,ANA,COL
59,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,6,27,ANA,COL
60,1,FAC,C R L D D G,C R L D D G,COL won Off. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,6,27,ANA,COL
61,1,STOP,C R L D D G,C R L D D G,ICING,6,13,ANA,COL
62,1,FAC,C R L D D G,C R L D D G,ANA won Def. Zone - ANA #10 PERRY vs COL #37 O'REILLY,6,13,ANA,COL
63,1,SHOT,C R L D D G,C R L D D G,"COL ONGOAL - #27 DOWNIE, Wrist, Off. Zone, 33 ft.",5,35,ANA,COL
64,1,STOP,C R R D D G,C C R D D G,"PUCK IN NETTING,TV TIMEOUT",5,23,ANA,COL
65,1,FAC,C R R D D G,C C R D D G,ANA won Neu. Zone - ANA #11 KOIVU vs COL #26 STASTNY,5,23,ANA,COL
66,1,MISS,C R R D D G,C C R D D G,"COL #23 HEJDUK, Wrist, Wide of Net, Off. Zone, 26 ft.",4,52,ANA,COL
67,1,STOP,C C R D D G,C C R D D G,OFFSIDE,4,42,ANA,COL
68,1,FAC,C C R D D G,C C R D D G,ANA won Neu. Zone - ANA #63 BONINO vs COL #40 OLVER,4,42,ANA,COL
69,1,HIT,C C R D D G,C C R D D G,"COL #40 OLVER HIT ANA #63 BONINO, Neu. Zone",4,13,ANA,COL
70,1,BLOCK,C R L D D G,C R L D D G,"COL #46 ELLIOTT BLOCKED BY  ANA #5 SBISA, Wrist, Def. Zone",3,35,ANA,COL
71,1,MISS,C R L D D G,C R L D D G,"COL #8 HEJDA, Slap, Wide of Net, Off. Zone, 67 ft.",3,14,ANA,COL
72,1,MISS,C R L D D G,C C R D D G,"ANA #12 HAGMAN, Deflected, Wide of Net, Off. Zone, 26 ft.",1,55,ANA,COL
73,1,MISS,C R L D D G,C C R D D G,"ANA #11 KOIVU, Snap, Wide of Net, Off. Zone, 31 ft.",1,50,ANA,COL
74,1,SHOT,C R L D D G,C C R D D G,"ANA ONGOAL - #12 HAGMAN, Snap, Off. Zone, 31 ft.",1,41,ANA,COL
75,1,HIT,C R L D D G,C C R D D G,"COL #6 JOHNSON HIT ANA #12 HAGMAN, Def. Zone",1,33,ANA,COL
76,1,MISS,C C R D D G,C R L D D G,"ANA #32 LYDMAN, Slap, Wide of Net, Off. Zone, 55 ft.",1,16,ANA,COL
77,1,MISS,C C R D D G,C R L D D G,"ANA #63 BONINO, Wrist, Wide of Net, Off. Zone, 15 ft.",1,13,ANA,COL
78,1,HIT,C R R D D G,C R L D D G,"ANA #9 RYAN HIT COL #8 HEJDA, Off. Zone",0,23,ANA,COL
79,1,STOP,C R R D D G,C R L D D G,OFFSIDE,0,06,ANA,COL
80,1,FAC,C R L D D G,C C R D D G,COL won Neu. Zone - ANA #11 KOIVU vs COL #40 OLVER,0,05,ANA,COL
81,1,PEND,C R L D D G,C C R D D G,Period End- Local time: 7:40 MST,0,00,ANA,COL
82,2,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 7:58 MST,20,00,ANA,COL
83,2,FAC,C C R D D G,C R L D D G,ANA won Neu. Zone - ANA #15 GETZLAF vs COL #37 O'REILLY,20,00,ANA,COL
84,2,MISS,C C R D D G,C R L D D G,"ANA #7 COGLIANO, Wrist, Wide of Net, Off. Zone, 38 ft.",19,34,ANA,COL
85,2,STOP,C R R D D G,C R L D D G,OFFSIDE,19,09,ANA,COL
86,2,FAC,C R R D D G,C C R D D G,ANA won Neu. Zone - ANA #11 KOIVU vs COL #26 STASTNY,19,09,ANA,COL
87,2,BLOCK,C R R D D G,C C R D D G,"ANA #23 BEAUCHEMIN BLOCKED BY  COL #26 STASTNY, Wrist, Def. Zone",18,47,ANA,COL
