n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,VGK,OTT
2,1,PGEND,,, ,20,00,VGK,OTT
3,1,ANTHEM,,, ,20,00,VGK,OTT
4,1,PSTR,C R L D D G,C C L D D G,Period Start- Local time: 7:37 EST,20,00,VGK,OTT
5,1,FAC,C R L D D G,C C L D D G,VGK won Neu. Zone - VGK #21 EAKIN vs OTT #36 WHITE,20,00,VGK,OTT
6,1,GIVE,C R L D D G,C C L D D G,"OTT GIVEAWAY - #56 PAAJARVI, Def. Zone",19,26,VGK,OTT
7,1,MISS,C C R D D G,C R L D D G,"VGK #6 MILLER, Wrist, Wide of Net, Off. Zone, 60 ft.",19,06,VGK,OTT
8,1,SHOT,C C R D D G,C R L D D G,"VGK ONGOAL - #19 SMITH, Wrist, Off. Zone, 25 ft.",19,00,VGK,OTT
9,1,SHOT,C C R D D G,C R L D D G,"VGK ONGOAL - #6 MILLER, Wrist, Off. Zone, 59 ft.",18,54,VGK,OTT
10,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,18,50,VGK,OTT
11,1,FAC,C C R D D G,C R L D D G,OTT won Def. Zone - VGK #71 KARLSSON vs OTT #71 TIERNEY,18,50,VGK,OTT
12,1,HIT,C C R D D G,C R L D D G,"VGK #22 HOLDEN HIT OTT #2 DEMELO, Def. Zone",18,26,VGK,OTT
13,1,BLOCK,C R L D D G,C R L D D G,"VGK #19 SMITH BLOCKED BY  OTT #95 DUCHENE, Wrist, Def. Zone",17,51,VGK,OTT
14,1,SHOT,C R L D D G,C R L D D G,"VGK ONGOAL - #92 NOSEK, Wrap-around, Off. Zone, 6 ft.",17,47,VGK,OTT
15,1,GIVE,C R L D D G,C R L D D G,"OTT GIVEAWAY - #2 DEMELO, Def. Zone",17,32,VGK,OTT
16,1,BLOCK,C R L D D G,C R L D D G,"VGK #3 MCNABB BLOCKED BY  OTT #89 BOEDKER, Wrist, Def. Zone",17,26,VGK,OTT
17,1,SHOT,C R L D D G,C R L D D G,"VGK ONGOAL - #38 HYKA, Wrist, Off. Zone, 25 ft.",17,17,VGK,OTT
18,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,17,16,VGK,OTT
19,1,FAC,R L L D D G,C L L D D G,OTT won Def. Zone - VGK #41 BELLEMARE vs OTT #18 DZINGEL,17,16,VGK,OTT
20,1,STOP,R L L D D G,C L L D D G,GOALIE STOPPED,17,14,VGK,OTT
21,1,FAC,R L L D D G,C L L D D G,OTT won Def. Zone - VGK #41 BELLEMARE vs OTT #18 DZINGEL,17,14,VGK,OTT
22,1,SHOT,R L L D D G,C L L D D G,"VGK ONGOAL - #75 REAVES, Wrist, Off. Zone, 39 ft.",16,41,VGK,OTT
23,1,BLOCK,R L L D D G,C L L D D G,"VGK #41 BELLEMARE BLOCKED BY  OTT #18 DZINGEL, Wrist, Def. Zone",16,38,VGK,OTT
24,1,BLOCK,R L L D D G,C L L D D G,"VGK #3 MCNABB BLOCKED BY  OTT #7 TKACHUK, Wrist, Def. Zone",16,32,VGK,OTT
25,1,MISS,C R L D D G,C C L D D G,"OTT #10 PYATT, Wrist, Wide of Net, Off. Zone, 38 ft.",16,10,VGK,OTT
26,1,MISS,C R L D D G,C C L D D G,"OTT #56 PAAJARVI, Wrist, Wide of Net, Off. Zone, 45 ft.",16,01,VGK,OTT
27,1,BLOCK,C R L D D G,C C L D D G,"OTT #36 WHITE BLOCKED BY  VGK #21 EAKIN, Wrist, Def. Zone",15,52,VGK,OTT
28,1,BLOCK,C R L D D G,C C L D D G,"OTT #58 LAJOIE BLOCKED BY  VGK #3 MCNABB, Wrist, Def. Zone",15,46,VGK,OTT
29,1,SHOT,C R L D D G,C C L D D G,"VGK ONGOAL - #21 EAKIN, Wrist, Off. Zone, 29 ft.",15,32,VGK,OTT
30,1,STOP,C R L D D G,C C L D D G,GOALIE STOPPED,15,31,VGK,OTT
31,1,FAC,C C R D D G,C R L D D G,VGK won Off. Zone - VGK #81 MARCHESSAULT vs OTT #9 RYAN,15,31,VGK,OTT
32,1,SHOT,C C R D D G,C R L D D G,"VGK ONGOAL - #71 KARLSSON, Wrist, Off. Zone, 30 ft.",15,28,VGK,OTT
33,1,TAKE,C C R D D G,C R L D D G,"OTT TAKEAWAY - #71 TIERNEY, Off. Zone",14,59,VGK,OTT
34,1,MISS,C C R D D G,C R L D D G,"VGK #71 KARLSSON, Snap, Wide of Net, Off. Zone, 37 ft.",14,43,VGK,OTT
35,1,BLOCK,C R L D D G,C R L D D G,"VGK #38 HYKA BLOCKED BY  OTT #5 CECI, Wrist, Def. Zone",14,35,VGK,OTT
36,1,STOP,C R L D D G,C R L D D G,PUCK IN NETTING,14,34,VGK,OTT
37,1,FAC,C R L D D G,C C R D D G,VGK won Off. Zone - VGK #40 CARPENTER vs OTT #95 DUCHENE,14,34,VGK,OTT
38,1,HIT,C R L D D G,C C R R D D,"VGK #3 MCNABB HIT OTT #9 RYAN, Def. Zone",13,54,VGK,OTT
39,1,SHOT,C R L D D G,C C R R D D,"OTT ONGOAL - #61 STONE, Deflected, Off. Zone, 9 ft.",13,43,VGK,OTT
40,1,SHOT,C R L D D G,C C R R D D,"OTT ONGOAL - #74 BOROWIECKI, Wrist, Off. Zone, 8 ft.",13,40,VGK,OTT
41,1,PENL,R L L D D G,C C R R D D,"VGK #3 MCNABB Hooking(2 min), Def. Zone Drawn By: OTT #36 WHITE",13,26,VGK,OTT
42,1,STOP,R L L D D G,C C R R D D,TV TIMEOUT,13,26,VGK,OTT
43,1,FAC,C R D D G,C C R R D G,OTT won Off. Zone - VGK #71 KARLSSON vs OTT #36 WHITE,13,26,VGK,OTT
44,1,STOP,L L D D G,C C R R D G,HIGH STICK,12,21,VGK,OTT
45,1,FAC,L L D D G,C C L D D G,VGK won Neu. Zone - VGK #41 BELLEMARE vs OTT #71 TIERNEY,12,21,VGK,OTT
46,1,BLOCK,L L D D G,C C L D D G,"OTT #58 LAJOIE BLOCKED BY  VGK #6 MILLER, Wrist, Def. Zone",11,46,VGK,OTT
47,1,GIVE,L L D D G,C C L D D G,"VGK GIVEAWAY - #41 BELLEMARE, Def. Zone",11,30,VGK,OTT
48,1,SHOT,L L D D G,C C L D D G,"OTT ONGOAL - #6 WIDEMAN, Slap, Off. Zone, 54 ft.",11,29,VGK,OTT
49,1,HIT,C R L D D G,C L L D D G,"OTT #10 PYATT HIT VGK #77 HUNT, Off. Zone",11,11,VGK,OTT
50,1,HIT,C R L D D G,C L L D D G,"OTT #10 PYATT HIT VGK #77 HUNT, Off. Zone",11,03,VGK,OTT
51,1,TAKE,C R L D D G,C L L D D G,"OTT TAKEAWAY - #56 PAAJARVI, Off. Zone",10,40,VGK,OTT
52,1,HIT,C R L D D G,C R L D D G,"OTT #74 BOROWIECKI HIT VGK #21 EAKIN, Off. Zone",10,21,VGK,OTT
53,1,MISS,C R L D D G,C R L D D G,"OTT #74 BOROWIECKI, Slap, Wide of Net, Off. Zone, 38 ft.",10,08,VGK,OTT
54,1,SHOT,C R L D D G,C R L D D G,"OTT ONGOAL - #74 BOROWIECKI, Wrist, Off. Zone, 62 ft.",10,00,VGK,OTT
55,1,MISS,C R L D D G,C R L D D G,"OTT #9 RYAN, Snap, Over Net, Off. Zone, 43 ft.",9,49,VGK,OTT
56,1,BLOCK,C C R D D G,C C R D D G,"VGK #81 MARCHESSAULT BLOCKED BY  OTT #2 DEMELO, Wrist, Def. Zone",9,22,VGK,OTT
57,1,TAKE,C C R D D G,C C R D D G,"OTT TAKEAWAY - #61 STONE, Off. Zone",9,14,VGK,OTT
58,1,SHOT,C C R D D G,C C R D D G,"OTT ONGOAL - #95 DUCHENE, Wrist, Off. Zone, 21 ft.",9,12,VGK,OTT
59,1,STOP,C C R D D G,C C R D D G,"GOALIE STOPPED,TV TIMEOUT",9,11,VGK,OTT
60,1,FAC,R L L D D G,C C R D D G,OTT won Off. Zone - VGK #41 BELLEMARE vs OTT #95 DUCHENE,9,11,VGK,OTT
61,1,BLOCK,R L L D D G,C C R D D G,"OTT #95 DUCHENE BLOCKED BY  VGK #3 MCNABB, Wrist, Def. Zone",9,02,VGK,OTT
62,1,SHOT,R L L D D G,C C R D D G,"OTT ONGOAL - #18 DZINGEL, Wrist, Off. Zone, 23 ft.",9,00,VGK,OTT
63,1,STOP,R L L D D G,C C R D D G,GOALIE STOPPED,8,59,VGK,OTT
64,1,FAC,C R L D D G,C C R D D G,OTT won Off. Zone - VGK #40 CARPENTER vs OTT #95 DUCHENE,8,59,VGK,OTT
65,1,HIT,C R L D D G,C C R D D G,"VGK #92 NOSEK HIT OTT #2 DEMELO, Neu. Zone",8,45,VGK,OTT
66,1,HIT,C R L D D G,C C R D D G,"OTT #2 DEMELO HIT VGK #92 NOSEK, Def. Zone",8,37,VGK,OTT
67,1,GIVE,C R L D D G,C C R D D G,"VGK GIVEAWAY - #6 MILLER, Def. Zone",8,26,VGK,OTT
68,1,GIVE,C R L D D G,C C R D D G,"VGK GIVEAWAY - #92 NOSEK, Def. Zone",8,16,VGK,OTT
69,1,HIT,R L L D D G,C C L D D G,"VGK #75 REAVES HIT OTT #58 LAJOIE, Off. Zone",7,54,VGK,OTT
70,1,SHOT,R L L D D G,C C L D D G,"VGK ONGOAL - #41 BELLEMARE, Wrist, Off. Zone, 30 ft.",7,51,VGK,OTT
71,1,STOP,R L L D D G,C C L D D G,GOALIE STOPPED,7,50,VGK,OTT
72,1,FAC,R L L D D G,C C L D D G,VGK won Off. Zone - VGK #75 REAVES vs OTT #36 WHITE,7,50,VGK,OTT
73,1,SHOT,R L L D D G,C C L D D G,"VGK ONGOAL - #15 MERRILL, Wrist, Off. Zone, 55 ft.",7,47,VGK,OTT
74,1,STOP,R L L D D G,C C L D D G,GOALIE STOPPED,7,46,VGK,OTT
75,1,FAC,R L L D D G,R L L D D G,VGK won Off. Zone - VGK #75 REAVES vs OTT #13 PAUL,7,46,VGK,OTT
76,1,HIT,R L L D D G,R L L D D G,"OTT #13 PAUL HIT VGK #77 HUNT, Def. Zone",7,34,VGK,OTT
77,1,STOP,R L L D D G,R L L D D G,GOALIE STOPPED,7,30,VGK,OTT
78,1,FAC,C R L D D G,C L L D D G,OTT won Def. Zone - VGK #21 EAKIN vs OTT #10 PYATT,7,30,VGK,OTT
79,1,HIT,C R L D D G,C L L D D G,"OTT #7 TKACHUK HIT VGK #15 MERRILL, Off. Zone",7,11,VGK,OTT
80,1,STOP,C R L D D G,C L L D D G,OFFSIDE,7,04,VGK,OTT
81,1,FAC,C R L D D G,C C R D D G,OTT won Neu. Zone - VGK #21 EAKIN vs OTT #95 DUCHENE,7,04,VGK,OTT
82,1,HIT,C C R D D G,C R L D D G,"VGK #81 MARCHESSAULT HIT OTT #89 BOEDKER, Neu. Zone",5,54,VGK,OTT
83,1,SHOT,C C R D D G,C R L D D G,"OTT ONGOAL - #71 TIERNEY, Snap, Off. Zone, 12 ft.",5,43,VGK,OTT
84,1,HIT,C C R D D G,C R L D D G,"VGK #71 KARLSSON HIT OTT #89 BOEDKER, Off. Zone",5,29,VGK,OTT
85,1,TAKE,C C R D D G,C R L D D G,"OTT TAKEAWAY - #2 DEMELO, Def. Zone",5,18,VGK,OTT
86,1,BLOCK,C R L D D G,C R L D D G,"VGK #15 MERRILL BLOCKED BY  OTT #89 BOEDKER, Slap, Def. Zone",5,09,VGK,OTT
87,1,PENL,C R L D D G,C R L D D G,OTT #89 BOEDKER Broken stick(2 min),5,04,VGK,OTT
88,1,STOP,C R L D D G,C R D D G,TV TIMEOUT,5,04,VGK,OTT
89,1,FAC,C R R L D G,C L D D G,VGK won Off. Zone - VGK #89 TUCH vs OTT #10 PYATT,5,04,VGK,OTT
90,1,GIVE,C R R L D G,C L D D G,"OTT GIVEAWAY - #5 CECI, Def. Zone",4,58,VGK,OTT
91,1,HIT,C R R L D G,C L D D G,"OTT #74 BOROWIECKI HIT VGK #81 MARCHESSAULT, Def. Zone",4,42,VGK,OTT
92,1,GOAL,C R R L D G,C L D D G,"VGK #81 MARCHESSAULT(7), Wrist, Off. Zone, 28 ft.Assists: #6 MILLER(3); #89 TUCH(3)",4,34,VGK,OTT
93,1,FAC,C R L D D G,C C R D D G,OTT won Neu. Zone - VGK #21 EAKIN vs OTT #95 DUCHENE,4,34,VGK,OTT
94,1,SHOT,C R L D D G,C C R D D G,"OTT ONGOAL - #61 STONE, Backhand, Off. Zone, 17 ft.",3,58,VGK,OTT
95,1,STOP,C R L D D G,C C R D D G,GOALIE STOPPED,3,56,VGK,OTT
96,1,FAC,C R L D D G,C L L D D G,OTT won Off. Zone - VGK #40 CARPENTER vs OTT #13 PAUL,3,56,VGK,OTT
97,1,HIT,C R L D D G,C L L D D G,"OTT #7 TKACHUK HIT VGK #38 HYKA, Def. Zone",3,37,VGK,OTT
98,1,BLOCK,C R L D D G,C L L D D G,"VGK #22 HOLDEN BLOCKED BY  OTT #13 PAUL, Wrist, Def. Zone",3,30,VGK,OTT
99,1,STOP,C R L D D G,C L L D D G,PUCK IN NETTING,3,29,VGK,OTT
100,1,FAC,C C R D D G,C R L D D G,OTT won Def. Zone - VGK #81 MARCHESSAULT vs OTT #71 TIERNEY,3,29,VGK,OTT
101,1,SHOT,C C R D D G,C R L D D G,"VGK ONGOAL - #71 KARLSSON, Wrist, Off. Zone, 38 ft.",3,07,VGK,OTT
102,1,BLOCK,R L L D D G,C C R D D G,"OTT #18 DZINGEL BLOCKED BY  VGK #15 MERRILL, Wrist, Def. Zone",2,40,VGK,OTT
103,1,BLOCK,R L L D D G,C C R D D G,"VGK #75 REAVES BLOCKED BY  OTT #6 WIDEMAN, Wrist, Def. Zone",2,22,VGK,OTT
104,1,MISS,R L L D D G,C C R D D G,"VGK #41 BELLEMARE, Deflected, Wide of Net, Off. Zone, 17 ft.",2,01,VGK,OTT
105,1,SHOT,R L L D D G,C C R D D G,"VGK ONGOAL - #3 MCNABB, Wrist, Off. Zone, 61 ft.",1,55,VGK,OTT
106,1,PENL,R L L D D G,C C R D D G,"OTT #72 CHABOT Hooking(2 min), Def. Zone Drawn By: VGK #41 BELLEMARE",1,53,VGK,OTT
107,1,FAC,C R R L D G,C L D D G,VGK won Off. Zone - VGK #81 MARCHESSAULT vs OTT #10 PYATT,1,53,VGK,OTT
108,1,MISS,C R R L D G,C L D D G,"VGK #6 MILLER, Slap, Wide of Net, Off. Zone, 57 ft.",1,31,VGK,OTT
109,1,SHOT,C R R D D G,C L D D G,"VGK ONGOAL - #27 THEODORE, Wrist, Off. Zone, 62 ft.",0,37,VGK,OTT
110,1,STOP,C R R D D G,C L D D G,GOALIE STOPPED,0,37,VGK,OTT
111,1,FAC,C R R D D G,C R D D G,VGK won Off. Zone - VGK #71 KARLSSON vs OTT #95 DUCHENE,0,37,VGK,OTT
112,1,MISS,C R R D D G,C R D D G,"VGK #77 HUNT, Wrist, Wide of Net, Off. Zone, 49 ft.",0,30,VGK,OTT
113,1,GOAL,C R R D D G,C R D D G,"VGK #27 THEODORE(2), Slap, Off. Zone, 56 ft.Assists: #71 KARLSSON(8); #77 HUNT(2)",0,20,VGK,OTT
114,1,FAC,C R L D D G,C R L D D G,VGK won Neu. Zone - VGK #40 CARPENTER vs OTT #71 TIERNEY,0,20,VGK,OTT
