n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R R D D G,C L L D D G,Period Start- Local time: 7:09 PDT,20,00,STL,VAN
2,1,FAC,C R R D D G,C L L D D G,VAN won Neu. Zone - STL #21 BERGLUND vs VAN #91 MCCANN,20,00,STL,VAN
3,1,SHOT,C R R D D G,C L L D D G,"VAN ONGOAL - #20 HIGGINS, Wrist, Off. Zone, 42 ft.",19,27,STL,VAN
4,1,STOP,C R R D D G,C L L D D G,GOALIE STOPPED,19,27,STL,VAN
5,1,FAC,C C R D D G,C R L D D G,VAN won Off. Zone - STL #26 STASTNY vs VAN #33 SEDIN,19,27,STL,VAN
6,1,MISS,C C R D D G,C R L D D G,"STL #19 BOUWMEESTER, Wrist, Wide of Net, Neu. Zone, 89 ft.",18,30,STL,VAN
7,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,18,30,STL,VAN
8,1,FAC,C C R D D G,C R L D D G,STL won Off. Zone - STL #12 LEHTERA vs VAN #18 VIRTANEN,18,30,STL,VAN
9,1,HIT,C C R D D G,C R L D D G,"VAN #44 BARTKOWSKI HIT STL #12 LEHTERA, Def. Zone",18,25,STL,VAN
10,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #91 TARASENKO, Snap, Off. Zone, 18 ft.",18,23,STL,VAN
11,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,18,23,STL,VAN
12,1,FAC,C C R D D G,C R L D D G,STL won Off. Zone - STL #12 LEHTERA vs VAN #53 HORVAT,18,23,STL,VAN
13,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #91 TARASENKO, Wrist, Off. Zone, 43 ft.",18,20,STL,VAN
14,1,HIT,C C R D D G,C R L D D G,"VAN #18 VIRTANEN HIT STL #55 PARAYKO, Off. Zone",18,05,STL,VAN
15,1,BLOCK,C R R D D G,C C R D D G,"VAN #53 HORVAT BLOCKED BY  STL #27 PIETRANGELO, Wrist, Def. Zone",17,42,STL,VAN
16,1,STOP,C R R D D G,C R R D D G,OFFSIDE,17,35,STL,VAN
17,1,FAC,C R R D D G,C R R D D G,STL won Neu. Zone - STL #28 BRODZIAK vs VAN #7 VEY,17,35,STL,VAN
18,1,HIT,C R R D D G,C R R D D G,"VAN #50 GAUNCE HIT STL #27 PIETRANGELO, Neu. Zone",17,28,STL,VAN
19,1,BLOCK,C R R D D G,C R R D D G,"STL #6 EDMUNDSON BLOCKED BY  VAN #27 HUTTON, Slap, Def. Zone",17,15,STL,VAN
20,1,STOP,C R R D D G,C R R D D G,PUCK IN NETTING,17,15,STL,VAN
21,1,FAC,C R R D D G,R L L D D G,STL won Off. Zone - STL #21 BERGLUND vs VAN #7 VEY,17,15,STL,VAN
22,1,SHOT,C R R D D G,R L L D D G,"STL ONGOAL - #22 SHATTENKIRK, Wrist, Off. Zone, 55 ft.",17,07,STL,VAN
23,1,STOP,C R R D D G,C L L D D G,GOALIE STOPPED,16,57,STL,VAN
24,1,FAC,C C R D D G,C R L D D G,STL won Off. Zone - STL #12 LEHTERA vs VAN #33 SEDIN,16,57,STL,VAN
25,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #22 SHATTENKIRK, Wrist, Off. Zone, 66 ft.",16,52,STL,VAN
26,1,SHOT,C C R D D G,C R L D D G,"VAN ONGOAL - #22 SEDIN, Wrist, Off. Zone, 14 ft.",16,42,STL,VAN
27,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,16,42,STL,VAN
28,1,FAC,C C R D D G,C R L D D G,VAN won Off. Zone - STL #26 STASTNY vs VAN #33 SEDIN,16,42,STL,VAN
29,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #15 FABBRI, Wrist, Off. Zone, 13 ft.",16,32,STL,VAN
30,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #4 GUNNARSSON, Wrist, Off. Zone, 17 ft.",16,27,STL,VAN
31,1,STOP,C C R D D G,C R L D D G,OFFSIDE,16,14,STL,VAN
32,1,FAC,C C R D D G,C R L D D G,VAN won Neu. Zone - STL #12 LEHTERA vs VAN #53 HORVAT,16,14,STL,VAN
33,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #6 EDMUNDSON, Wrist, Off. Zone, 57 ft.",16,00,STL,VAN
34,1,HIT,C C R D D G,C R L D D G,"VAN #29 PEDAN HIT STL #17 SCHWARTZ, Def. Zone",15,54,STL,VAN
35,1,HIT,C C R D D G,C R L D D G,"STL #27 PIETRANGELO HIT VAN #47 BAERTSCHI, Def. Zone",15,41,STL,VAN
