n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C L D D G,C R L D D G,Period Start- Local time: 7:11 EDT,20,00,CBJ,BUF
2,1,FAC,C C L D D G,C R L D D G,BUF won Neu. Zone - CBJ #55 LETESTU vs BUF #63 ENNIS,20,00,CBJ,BUF
3,1,HIT,C C L D D G,C R L D D G,"CBJ #58 SAVARD HIT BUF #63 ENNIS, Def. Zone",19,21,CBJ,BUF
4,1,MISS,C C L D D G,C R L D D G,"BUF #21 STAFFORD, Wrist, Wide of Net, Off. Zone, 32 ft.",19,08,CBJ,BUF
5,1,SHOT,C C L D D G,C R L D D G,"BUF ONGOAL - #26 MOULSON, Backhand, Off. Zone, 12 ft.",19,02,CBJ,BUF
6,1,HIT,C R L D D G,C R L D D G,"BUF #80 STEWART HIT CBJ #47 PROUT, Off. Zone",18,24,CBJ,BUF
7,1,BLOCK,C C L D D G,C C R D D G,"CBJ #56 DANO BLOCKED BY  BUF #6 WEBER, Snap, Def. Zone",17,55,CBJ,BUF
8,1,HIT,C C L D D G,C C R D D G,"CBJ #43 HARTNELL HIT BUF #55 RISTOLAINEN, Off. Zone",17,26,CBJ,BUF
9,1,GIVE,C R R D D G,C C L D D G,"BUF GIVEAWAY - #57 MYERS, Def. Zone",16,47,CBJ,BUF
10,1,HIT,C R R D D G,C C L D D G,"BUF #44 DESLAURIERS HIT CBJ #58 SAVARD, Def. Zone",16,39,CBJ,BUF
11,1,TAKE,C R R D D G,C C L D D G,"BUF TAKEAWAY - #57 MYERS, Def. Zone",16,27,CBJ,BUF
12,1,SHOT,C R R D D G,C C L D D G,"CBJ ONGOAL - #10 SKILLE, Wrist, Off. Zone, 54 ft.",16,24,CBJ,BUF
13,1,STOP,C R R D D G,C R L D D G,GOALIE STOPPED,16,23,CBJ,BUF
14,1,FAC,C C L D D G,C R L D D G,CBJ won Off. Zone - CBJ #41 WENNBERG vs BUF #21 STAFFORD,16,23,CBJ,BUF
15,1,BLOCK,C C L D D G,C R L D D G,"CBJ #47 PROUT BLOCKED BY  BUF #61 BENOIT, Wrist, Def. Zone",16,15,CBJ,BUF
16,1,HIT,C C L D D G,C R L D D G,"CBJ #11 CALVERT HIT BUF #61 BENOIT, Off. Zone",15,59,CBJ,BUF
17,1,SHOT,C C L D D G,C R L D D G,"BUF ONGOAL - #61 BENOIT, Snap, Off. Zone, 32 ft.",15,47,CBJ,BUF
18,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,15,13,CBJ,BUF
19,1,FAC,C C L D D G,C C R D D G,CBJ won Def. Zone - CBJ #42 ANISIMOV vs BUF #23 REINHART,15,13,CBJ,BUF
20,1,HIT,C C L D D G,C C R D D G,"CBJ #56 DANO HIT BUF #23 REINHART, Off. Zone",14,49,CBJ,BUF
21,1,GIVE,C C L D D G,C C R D D G,"BUF GIVEAWAY - #19 HODGSON, Def. Zone",14,42,CBJ,BUF
22,1,BLOCK,C C L D D G,C C R D D G,"CBJ #21 WISNIEWSKI BLOCKED BY  BUF #23 REINHART, Wrist, Def. Zone",14,41,CBJ,BUF
23,1,SHOT,C C L D D G,C C R D D G,"CBJ ONGOAL - #56 DANO, Wrist, Off. Zone, 48 ft.",14,29,CBJ,BUF
24,1,STOP,C C L D D G,C C R D D G,GOALIE STOPPED,14,28,CBJ,BUF
25,1,FAC,C R L D D G,C R L D D G,CBJ won Off. Zone - CBJ #19 JOHANSEN vs BUF #28 GIRGENSONS,14,28,CBJ,BUF
