n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 6:11 MST,20,00,STL,COL
2,1,FAC,C R L D D G,C R L D D G,COL won Neu. Zone - STL #42 BACKES vs COL #12 IGINLA,20,00,STL,COL
3,1,TAKE,C R L D D G,C R L D D G,"COL TAKEAWAY - #12 IGINLA, Def. Zone",19,30,STL,COL
4,1,HIT,C C L D D G,C C L D D G,"COL #22 REDMOND HIT STL #20 STEEN, Def. Zone",19,09,STL,COL
5,1,HIT,C C R D D G,C C L D D G,"STL #21 BERGLUND HIT COL #5 GUENIN, Off. Zone",18,36,STL,COL
6,1,SHOT,C C R D D G,C C C D D G,"COL ONGOAL - #48 BRIERE, Wrist, Off. Zone, 47 ft.",18,23,STL,COL
7,1,STOP,C C R D D G,C C C D D G,GOALIE STOPPED,18,23,STL,COL
8,1,FAC,C C R D D G,C C C D D G,STL won Def. Zone - STL #12 LEHTERA vs COL #29 MACKINNON,18,23,STL,COL
9,1,TAKE,C C R D D G,C C C D D G,"STL TAKEAWAY - #28 COLE, Def. Zone",17,53,STL,COL
10,1,SHOT,C C R D D G,C C C D D G,"STL ONGOAL - #12 LEHTERA, Snap, Off. Zone, 55 ft.",17,47,STL,COL
11,1,TAKE,C R L D D G,R R L D D G,"COL TAKEAWAY - #45 EVERBERG, Off. Zone",17,26,STL,COL
12,1,SHOT,C R L D D G,R R L D D G,"COL ONGOAL - #24 CLICHE, Wrist, Off. Zone, 60 ft.",17,07,STL,COL
13,1,STOP,C R L D D G,R R L D D G,GOALIE STOPPED,17,07,STL,COL
14,1,FAC,C C R D D G,C R L D D G,COL won Off. Zone - STL #42 BACKES vs COL #7 MITCHELL,17,07,STL,COL
15,1,MISS,C C R D D G,C R L D D G,"COL #12 IGINLA, Wrist, Wide of Net, Off. Zone, 49 ft.",16,58,STL,COL
16,1,BLOCK,C C R D D G,C R L D D G,"COL #7 MITCHELL BLOCKED BY  STL #25 BUTLER, Wrist, Def. Zone",16,42,STL,COL
17,1,STOP,C C R D D G,C R L D D G,ICING,16,27,STL,COL
18,1,FAC,C C R D D G,C C C D D G,COL won Off. Zone - STL #42 BACKES vs COL #9 DUCHENE,16,27,STL,COL
19,1,SHOT,C C R D D G,C C C D D G,"COL ONGOAL - #29 MACKINNON, Wrist, Off. Zone, 10 ft.",16,21,STL,COL
20,1,STOP,C C R D D G,C C C D D G,PUCK IN NETTING,16,21,STL,COL
21,1,FAC,C C R D D G,C C C D D G,STL won Neu. Zone - STL #26 STASTNY vs COL #9 DUCHENE,16,21,STL,COL
22,1,HIT,C C R D D G,C C C D D G,"COL #6 JOHNSON HIT STL #23 JASKIN, Def. Zone",16,10,STL,COL
23,1,MISS,C C R D D G,C C C D D G,"STL #21 BERGLUND, Wrist, Wide of Net, Off. Zone, 29 ft.",16,02,STL,COL
24,1,HIT,C C R D D G,C C C D D G,"COL #29 MACKINNON HIT STL #19 BOUWMEESTER, Def. Zone",15,58,STL,COL
25,1,MISS,C C R D D G,C C C D D G,"COL #9 DUCHENE, Snap, Wide of Net, Off. Zone, 26 ft.",15,28,STL,COL
