n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,L.A,STL
2,1,PGEND,,, ,20,00,L.A,STL
3,1,ANTHEM,,, ,20,00,L.A,STL
4,1,PSTR,C C L D D G,C C L D D G,Period Start- Local time: 7:07 CDT,20,00,L.A,STL
5,1,FAC,C C L D D G,C C L D D G,L.A won Neu. Zone - L.A #11 KOPITAR vs STL #26 STASTNY,20,00,L.A,STL
6,1,HIT,C C L D D G,C C L D D G,"STL #71 SOBOTKA HIT L.A #8 DOUGHTY, Off. Zone",19,48,L.A,STL
7,1,SHOT,C C L D D G,C C L D D G,"L.A ONGOAL - #23 BROWN, Wrist, Off. Zone, 36 ft.",19,41,L.A,STL
8,1,STOP,C C L D D G,C C L D D G,GOALIE STOPPED,19,40,L.A,STL
9,1,FAC,C L L D D G,C C L D D G,STL won Def. Zone - L.A #9 KEMPE vs STL #26 STASTNY,19,40,L.A,STL
10,1,TAKE,C L L D D G,C C L D D G,"L.A TAKEAWAY - #73 TOFFOLI, Off. Zone",19,20,L.A,STL
11,1,SHOT,C L L D D G,C C L D D G,"L.A ONGOAL - #70 PEARSON, Wrist, Off. Zone, 35 ft.",19,19,L.A,STL
12,1,HIT,C C L D D G,C C R D D G,"STL #91 TARASENKO HIT L.A #27 MARTINEZ, Off. Zone",19,00,L.A,STL
13,1,HIT,C C L D D G,C C R D D G,"STL #91 TARASENKO HIT L.A #6 MUZZIN, Off. Zone",18,53,L.A,STL
14,1,HIT,C C L D D G,C C R D D G,"L.A #6 MUZZIN HIT STL #91 TARASENKO, Def. Zone",18,47,L.A,STL
15,1,SHOT,C C L D D G,C C R D D G,"L.A ONGOAL - #11 KOPITAR, Wrist, Off. Zone, 24 ft.",18,39,L.A,STL
16,1,STOP,C C L D D G,C C R D D G,PUCK IN NETTING,18,38,L.A,STL
17,1,FAC,C C L D D G,C R L D D G,L.A won Off. Zone - L.A #25 LAICH vs STL #70 SUNDQVIST,18,38,L.A,STL
18,1,SHOT,C C L D D G,C R L D D G,"L.A ONGOAL - #24 FORBORT, Wrist, Off. Zone, 57 ft.",18,35,L.A,STL
19,1,MISS,C C L D D G,C R L D D G,"STL #70 SUNDQVIST, Tip-In, Wide of Net, Off. Zone, 17 ft.",18,02,L.A,STL
20,1,HIT,C C L D D G,C R L D D G,"STL #56 PAAJARVI HIT L.A #56 MACDERMID, Off. Zone",17,42,L.A,STL
21,1,HIT,C C C D D G,C R R D D G,"STL #9 UPSHALL HIT L.A #56 MACDERMID, Off. Zone",17,09,L.A,STL
22,1,HIT,C C L D D G,C C R D D G,"STL #23 JASKIN HIT L.A #27 MARTINEZ, Neu. Zone",16,58,L.A,STL
23,1,STOP,C C L D D G,C C L D D G,OFFSIDE,16,58,L.A,STL
24,1,FAC,C C L D D G,C C L D D G,L.A won Def. Zone - L.A #11 KOPITAR vs STL #71 SOBOTKA,16,58,L.A,STL
25,1,MISS,C C L D D G,C C L D D G,"L.A #23 BROWN, Wrist, Wide of Net, Off. Zone, 32 ft.",16,32,L.A,STL
26,1,TAKE,C L L D D G,C C R D D G,"STL TAKEAWAY - #6 EDMUNDSON, Def. Zone",16,09,L.A,STL
27,1,MISS,C L L D D G,C C R D D G,"STL #91 TARASENKO, Wrist, Wide of Net, Off. Zone, 30 ft.",16,04,L.A,STL
28,1,SHOT,C L L D D G,C C R D D G,"STL ONGOAL - #17 SCHWARTZ, Wrist, Off. Zone, 29 ft.",16,02,L.A,STL
29,1,SHOT,C C L D D G,C C R D D G,"L.A ONGOAL - #70 PEARSON, Wrist, Off. Zone, 38 ft.",15,40,L.A,STL
30,1,BLOCK,C C L D D G,C C R D D G,"L.A #6 MUZZIN BLOCKED BY  STL #41 BORTUZZO, Wrist, Def. Zone",15,34,L.A,STL
31,1,HIT,C C L D D G,C R L D D G,"STL #4 GUNNARSSON HIT L.A #25 LAICH, Def. Zone",15,16,L.A,STL
32,1,STOP,C C L D D G,C R L D D G,PUCK IN BENCHES,15,08,L.A,STL
33,1,FAC,C C L D D G,C R R D D G,STL won Neu. Zone - L.A #52 AMADIO vs STL #28 BRODZIAK,15,08,L.A,STL
34,1,SHOT,C C L D D G,C R R D D G,"STL ONGOAL - #28 BRODZIAK, Wrist, Off. Zone, 24 ft.",14,55,L.A,STL
35,1,GIVE,C C L D D G,C R R D D G,"L.A GIVEAWAY - #56 MACDERMID, Def. Zone",14,55,L.A,STL
