n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,STL,VGK
2,1,PGEND,,, ,20,00,STL,VGK
3,1,ANTHEM,,, ,20,00,STL,VGK
4,1,PSTR,C C L D D G,C R L D D G,Period Start- Local time: 1:07 PST,20,00,STL,VGK
5,1,FAC,C C L D D G,C R L D D G,VGK won Neu. Zone - STL #49 BARBASHEV vs VGK #20 STEPHENSON,20,00,STL,VGK
6,1,HIT,C C L D D G,C R L D D G,"VGK #5 ENGELLAND HIT STL #70 SUNDQVIST, Off. Zone",19,50,STL,VGK
7,1,HIT,C C L D D G,C R L D D G,"STL #70 SUNDQVIST HIT VGK #20 STEPHENSON, Def. Zone",19,44,STL,VGK
8,1,SHOT,C C L D D G,C R L D D G,"VGK ONGOAL - #14 HAGUE, Slap, Off. Zone, 47 ft.",19,25,STL,VGK
9,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED (AFTER SOG),19,24,STL,VGK
10,1,FAC,C C L D D G,C R R D D G,STL won Def. Zone - STL #90 O'REILLY vs VGK #71 KARLSSON,19,24,STL,VGK
11,1,SHOT,C C L D D G,C R L D D G,"VGK ONGOAL - #10 ROY, Wrist, Off. Zone, 25 ft.",17,53,STL,VGK
12,1,STOP,L L L D D G,C R L D D G,OFFSIDE,17,47,STL,VGK
13,1,FAC,L L L D D G,C R L D D G,STL won Neu. Zone - STL #61 DE LA ROSE vs VGK #92 NOSEK,17,47,STL,VGK
14,1,STOP,L L L D D G,C R L D D G,PUCK IN BENCHES,17,41,STL,VGK
15,1,FAC,L L L D D G,C R L D D G,VGK won Neu. Zone - STL #61 DE LA ROSE vs VGK #10 ROY,17,41,STL,VGK
16,1,STOP,L L L D D G,C R L D D G,ICING,17,18,STL,VGK
17,1,FAC,C C L D D G,C R L D D G,STL won Off. Zone - STL #90 O'REILLY vs VGK #10 ROY,17,18,STL,VGK
18,1,HIT,C C L D D G,C R L D D G,"VGK #5 ENGELLAND HIT STL #19 BOUWMEESTER, Def. Zone",17,12,STL,VGK
19,1,SHOT,C C L D D G,C R L D D G,"STL ONGOAL - #17 SCHWARTZ, Deflected, Off. Zone, 21 ft.",16,49,STL,VGK
