n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,C L L D D G,Period Start- Local time: 7:10 MST,20,00,VAN,PHX
2,1,FAC,C L L D D G,C L L D D G,PHX won Neu. Zone - VAN #33 SEDIN vs PHX #15 GORDON,20,00,VAN,PHX
3,1,PENL,C L L D D G,C R R L D G,"VAN #3 BIEKSA Hi-sticking(2 min), Def. Zone Drawn By: PHX #11 HANZAL",18,52,VAN,PHX
4,1,FAC,C R D D G,C R R L D G,VAN won Def. Zone - VAN #27 MALHOTRA vs PHX #11 HANZAL,18,52,VAN,PHX
5,1,BLOCK,C R D D G,C R R L D G,"PHX #3 YANDLE BLOCKED BY  VAN #27 MALHOTRA, Slap, Def. Zone",18,09,VAN,PHX
6,1,SHOT,C L D D D G,C L L L D G,"PHX ONGOAL - #13 WHITNEY, Wrist, Off. Zone, 28 ft.",16,44,VAN,PHX
7,1,BLOCK,C L D D D G,C L L L D G,"VAN #40 LAPIERRE BLOCKED BY  PHX #23 EKMAN-LARSSON, Wrist, Def. Zone",16,37,VAN,PHX
8,1,HIT,C R L D D G,C L L D D G,"VAN #9 KASSIAN HIT PHX #14 PYATT, Def. Zone",16,06,VAN,PHX
9,1,MISS,C R L D D G,C R L D D G,"VAN #3 BIEKSA, Wrist, Goalpost, Off. Zone, 51 ft.",15,48,VAN,PHX
10,1,TAKE,C L L D D G,C R L D D G,"PHX TAKEAWAY - #50 VERMETTE, Off. Zone",15,30,VAN,PHX
11,1,BLOCK,C L L D D G,C R L D D G,"PHX #50 VERMETTE BLOCKED BY  VAN #2 HAMHUIS, Wrist, Def. Zone",15,28,VAN,PHX
12,1,HIT,C L L D D G,C R L D D G,"PHX #12 BISSONNETTE HIT VAN #17 KESLER, Off. Zone",15,20,VAN,PHX
13,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #2 HAMHUIS, Wrist, Off. Zone, 46 ft.",15,11,VAN,PHX
14,1,STOP,C L L D D G,C R L D D G,GOALIE STOPPED,15,10,VAN,PHX
15,1,FAC,C L L D D G,C R L D D G,PHX won Def. Zone - VAN #33 SEDIN vs PHX #11 HANZAL,15,10,VAN,PHX
16,1,MISS,C L L D D G,C R L D D G,"VAN #22 SEDIN, Wrist, Wide of Net, Off. Zone, 15 ft.",14,55,VAN,PHX
17,1,HIT,C L L D D G,C R L D D G,"PHX #23 EKMAN-LARSSON HIT VAN #14 BURROWS, Def. Zone",14,49,VAN,PHX
18,1,HIT,C L L D D G,C R L D D G,"PHX #11 HANZAL HIT VAN #20 HIGGINS, Def. Zone",14,25,VAN,PHX
19,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #6 SALO, Wrist, Off. Zone, 60 ft.",14,10,VAN,PHX
20,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,14,09,VAN,PHX
21,1,FAC,C L L D D G,C L L D D G,PHX won Def. Zone - VAN #17 KESLER vs PHX #15 GORDON,14,09,VAN,PHX
22,1,STOP,C L L D D G,C L L D D G,PUCK IN CROWD,14,03,VAN,PHX
23,1,FAC,C L L D D G,C L L D D G,PHX won Def. Zone - VAN #17 KESLER vs PHX #15 GORDON,14,03,VAN,PHX
24,1,HIT,C L L D D G,C L L D D G,"VAN #23 EDLER HIT PHX #28 KORPIKOSKI, Off. Zone",13,35,VAN,PHX
25,1,SHOT,C C L D D G,C L L D D G,"PHX ONGOAL - #22 LANGKOW, Wrist, Off. Zone, 13 ft.",13,17,VAN,PHX
26,1,SHOT,C C L D D G,C L L D D G,"PHX ONGOAL - #22 LANGKOW, Wrist, Off. Zone, 171 ft.",13,08,VAN,PHX
27,1,HIT,C C R D D G,C L L D D G,"VAN #9 KASSIAN HIT PHX #37 TORRES, Neu. Zone",12,51,VAN,PHX
28,1,HIT,C R L D D G,C R L D D G,"PHX #32 ROZSIVAL HIT VAN #20 HIGGINS, Def. Zone",12,28,VAN,PHX
29,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #26 PAHLSSON, Wrap-around, Off. Zone, 11 ft.",12,24,VAN,PHX
30,1,STOP,C R L D D G,C R L D D G,"GOALIE STOPPED,TV TIMEOUT",12,22,VAN,PHX
31,1,FAC,C L L D D G,C R L D D G,PHX won Def. Zone - VAN #33 SEDIN vs PHX #50 VERMETTE,12,22,VAN,PHX
32,1,STOP,C L L D D G,C R L D D G,OFFSIDE,12,09,VAN,PHX
33,1,FAC,C L L D D G,C R L D D G,PHX won Neu. Zone - VAN #33 SEDIN vs PHX #50 VERMETTE,12,09,VAN,PHX
34,1,STOP,C L L D D G,C R L D D G,ICING,11,53,VAN,PHX
35,1,FAC,C L L D D G,C R L D D G,PHX won Def. Zone - VAN #17 KESLER vs PHX #50 VERMETTE,11,53,VAN,PHX
36,1,STOP,C L L D D G,C R L D D G,OFFSIDE,11,47,VAN,PHX
37,1,FAC,C L L D D G,C R L D D G,VAN won Neu. Zone - VAN #17 KESLER vs PHX #11 HANZAL,11,47,VAN,PHX
38,1,MISS,C L L D D G,C R L D D G,"VAN #17 KESLER, Slap, Goalpost, Off. Zone, 38 ft.",11,36,VAN,PHX
39,1,SHOT,C L L D D G,C R L D D G,"PHX ONGOAL - #11 HANZAL, Wrist, Off. Zone, 47 ft.",11,20,VAN,PHX
40,1,PENL,C L L L D D,C R L D D G,"PHX #17 VRBATA Holding(2 min), Off. Zone Drawn By: VAN #21 RAYMOND",11,05,VAN,PHX
41,1,FAC,C C L D D G,C L D D G,PHX won Def. Zone - VAN #17 KESLER vs PHX #15 GORDON,11,05,VAN,PHX
42,1,SHOT,C C L D D G,C R D D G,"VAN ONGOAL - #23 EDLER, Wrist, Off. Zone, 59 ft.",10,15,VAN,PHX
43,1,SHOT,C C L D D G,C R D D G,"PHX ONGOAL - #22 LANGKOW, Slap, Neu. Zone, 74 ft.",10,07,VAN,PHX
44,1,TAKE,L L L D D G,C R D D G,"PHX TAKEAWAY - #33 AUCOIN, Neu. Zone",9,59,VAN,PHX
45,1,SHOT,L L L D D G,C L D D G,"VAN ONGOAL - #7 BOOTH, Slap, Off. Zone, 32 ft.",9,28,VAN,PHX
46,1,BLOCK,L L L D D G,C R L D D G,"VAN #7 BOOTH BLOCKED BY  PHX #20 SUMMERS, Wrist, Def. Zone",9,02,VAN,PHX
47,1,SHOT,L L L D D G,C R L D D G,"VAN ONGOAL - #3 BIEKSA, Slap, Off. Zone, 54 ft.",9,01,VAN,PHX
48,1,STOP,L L L D D G,C R L D D G,"PUCK IN NETTING,TV TIMEOUT",9,00,VAN,PHX
49,1,FAC,C C R D D G,C L L D D G,PHX won Def. Zone - VAN #40 LAPIERRE vs PHX #22 LANGKOW,9,00,VAN,PHX
50,1,STOP,C C R D D G,C L L D D G,OFFSIDE,8,51,VAN,PHX
51,1,FAC,C C R D D G,C L L D D G,PHX won Neu. Zone - VAN #40 LAPIERRE vs PHX #22 LANGKOW,8,51,VAN,PHX
52,1,HIT,C C R D D G,C L L D D G,"PHX #37 TORRES HIT VAN #29 ROME, Off. Zone",8,41,VAN,PHX
53,1,HIT,C C R D D G,C L L D D G,"PHX #33 AUCOIN HIT VAN #9 KASSIAN, Neu. Zone",8,23,VAN,PHX
54,1,HIT,C C R D D G,C L L D D G,"PHX #37 TORRES HIT VAN #40 LAPIERRE, Neu. Zone",8,20,VAN,PHX
55,1,PENL,C R L D D G,C R L L D D,"VAN #40 LAPIERRE Interference(2 min), Neu. Zone Drawn By: PHX #12 BISSONNETTE",7,52,VAN,PHX
56,1,FAC,C R D D G,C R R L D G,PHX won Off. Zone - VAN #27 MALHOTRA vs PHX #19 DOAN,7,52,VAN,PHX
57,1,BLOCK,C R D D G,C R R L D G,"PHX #11 HANZAL BLOCKED BY  VAN #2 HAMHUIS, Slap, Def. Zone",7,39,VAN,PHX
58,1,BLOCK,C R D D G,C R R L D G,"PHX #3 YANDLE BLOCKED BY  VAN #2 HAMHUIS, Slap, Def. Zone",7,25,VAN,PHX
59,1,HIT,C R D D G,C R R L D G,"PHX #11 HANZAL HIT VAN #36 HANSEN, Off. Zone",7,21,VAN,PHX
60,1,BLOCK,C L D D G,C R L L D G,"PHX #3 YANDLE BLOCKED BY  VAN #14 BURROWS, Slap, Def. Zone",6,44,VAN,PHX
61,1,MISS,C L D D G,C R L L D G,"VAN #17 KESLER, Backhand, Over Net, Off. Zone, 12 ft.",6,35,VAN,PHX
