n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,CAR,NSH
2,1,PGEND,,, ,20,00,CAR,NSH
3,1,ANTHEM,,, ,20,00,CAR,NSH
4,1,PSTR,C R L D D G,C C L D D G,Period Start- Local time: 7:11 CST,20,00,CAR,NSH
5,1,FAC,C R L D D G,C C L D D G,CAR won Neu. Zone - CAR #11 STAAL vs NSH #92 JOHANSEN,20,00,CAR,NSH
6,1,SHOT,C R L D D G,C C L D D G,"CAR ONGOAL - #19 HAMILTON, Wrist, Neu. Zone, 88 ft.",19,53,CAR,NSH
7,1,STOP,C R L D D G,C C L D D G,GOALIE STOPPED,19,53,CAR,NSH
8,1,FAC,C R L D D G,C C L D D G,CAR won Off. Zone - CAR #11 STAAL vs NSH #92 JOHANSEN,19,53,CAR,NSH
9,1,SHOT,C R L D D G,C C L D D G,"CAR ONGOAL - #74 SLAVIN, Slap, Off. Zone, 60 ft.",19,47,CAR,NSH
10,1,STOP,C R L D D G,C C L D D G,PUCK IN NETTING,19,47,CAR,NSH
11,1,FAC,C R L D D G,C C C D D G,NSH won Def. Zone - CAR #11 STAAL vs NSH #10 SISSONS,19,47,CAR,NSH
12,1,SHOT,C R L D D G,C C C D D G,"NSH ONGOAL - #15 SMITH, Wrist, Off. Zone, 30 ft.",19,36,CAR,NSH
13,1,SHOT,C R L D D G,C C C D D G,"NSH ONGOAL - #59 JOSI, Slap, Off. Zone, 63 ft.",19,30,CAR,NSH
14,1,PENL,C R L D D G,C C C D D G,"NSH #15 SMITH Interference on goalkeeper(2 min), Off. Zone Drawn By: CAR #34 MRAZEK",19,30,CAR,NSH
15,1,FAC,R R R L D G,C C D D G,NSH won Def. Zone - CAR #14 WILLIAMS vs NSH #13 BONINO,19,30,CAR,NSH
16,1,STOP,R R R L D G,C C D D G,PUCK IN CROWD,18,47,CAR,NSH
17,1,FAC,C C R D D G,C C D D G,NSH won Def. Zone - CAR #11 STAAL vs NSH #11 BOYLE,18,47,CAR,NSH
18,1,GIVE,R R R L D G,C L D D G,"NSH GIVEAWAY - #14 EKHOLM, Def. Zone",17,46,CAR,NSH
19,1,SHOT,R R R L D G,C L D D G,"CAR ONGOAL - #21 NIEDERREITER, Tip-In, Off. Zone, 17 ft.",17,35,CAR,NSH
20,1,STOP,R R R L D G,C L D D G,GOALIE STOPPED,17,35,CAR,NSH
