n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,TOR,EDM
2,1,PGEND,,, ,20,00,TOR,EDM
3,1,ANTHEM,,, ,20,00,TOR,EDM
4,1,PSTR,C C C D D G,C C R D D G,Period Start- Local time: 6:11 MST,20,00,TOR,EDM
5,1,FAC,C C C D D G,C C R D D G,EDM won Neu. Zone - TOR #34 MATTHEWS vs EDM #29 DRAISAITL,20,00,TOR,EDM
6,1,GIVE,C C C D D G,C C R D D G,"TOR GIVEAWAY - #16 MARNER, Def. Zone",19,46,TOR,EDM
7,1,HIT,C C C D D G,C C R D D G,"TOR #8 MUZZIN HIT EDM #74 BEAR, Def. Zone",19,38,TOR,EDM
8,1,SHOT,C C C D D G,C C R D D G,"EDM ONGOAL - #74 BEAR, Snap, Off. Zone, 37 ft.",19,33,TOR,EDM
9,1,SHOT,C C C D D G,C C R D D G,"EDM ONGOAL - #93 NUGENT-HOPKINS, Snap, Off. Zone, 8 ft.",19,26,TOR,EDM
10,1,SHOT,C C C D D G,C C R D D G,"EDM ONGOAL - #25 NURSE, Snap, Off. Zone, 66 ft.",19,25,TOR,EDM
11,1,MISS,C C C D D G,C C R D D G,"EDM #74 BEAR, Wrist, Wide of Net, Off. Zone, 30 ft.",19,21,TOR,EDM
12,1,STOP,C C C D D G,C C R D D G,ICING,19,14,TOR,EDM
13,1,FAC,C C C D D G,C R L D D G,TOR won Def. Zone - TOR #34 MATTHEWS vs EDM #97 MCDAVID,19,14,TOR,EDM
14,1,HIT,C C C D D G,C R L D D G,"EDM #18 NEAL HIT TOR #8 MUZZIN, Off. Zone",19,09,TOR,EDM
15,1,STOP,C C C D D G,C R L D D G,ICING,19,06,TOR,EDM
16,1,FAC,C C C D D G,C R L D D G,TOR won Def. Zone - TOR #34 MATTHEWS vs EDM #97 MCDAVID,19,06,TOR,EDM
17,1,BLOCK,C C C D D G,C R L D D G,"EDM #4 RUSSELL BLOCKED BY  TOR #34 MATTHEWS, Snap, Def. Zone",19,01,TOR,EDM
18,1,BLOCK,C C C D D G,C R L D D G,"TOR #16 MARNER BLOCKED BY  EDM #4 RUSSELL, Snap, Def. Zone",18,50,TOR,EDM
19,1,MISS,C R L D D G,R L L D D G,"TOR #65 MIKHEYEV, Snap, Wide of Net, Off. Zone, 24 ft.",18,21,TOR,EDM
20,1,SHOT,C R L D D G,C R L D D G,"EDM ONGOAL - #82 JONES, Snap, Off. Zone, 61 ft.",18,05,TOR,EDM
21,1,BLOCK,C R L D D G,C R L D D G,"EDM #16 KHAIRA BLOCKED BY  TOR #78 BRODIE, Snap, Def. Zone",18,00,TOR,EDM
22,1,SHOT,C R L D D G,C R L D D G,"EDM ONGOAL - #82 JONES, Slap, Off. Zone, 58 ft.",17,51,TOR,EDM
23,1,HIT,C R L D D G,C R L D D G,"TOR #44 RIELLY HIT EDM #63 ENNIS, Def. Zone",17,48,TOR,EDM
24,1,MISS,C R L D D G,C R L D D G,"EDM #16 KHAIRA, Tip-In, Wide of Net, Off. Zone, 28 ft.",17,38,TOR,EDM
25,1,HIT,C C C D D G,C C L D D G,"TOR #22 BOGOSIAN HIT EDM #10 NYGARD, Def. Zone",17,14,TOR,EDM
26,1,HIT,C C C D D G,C C L D D G,"TOR #15 KERFOOT HIT EDM #25 NURSE, Def. Zone",17,08,TOR,EDM
27,1,BLOCK,C C L D D G,C C R D D G,"EDM #93 NUGENT-HOPKINS BLOCKED BY  TOR #3 HOLL, Snap, Def. Zone",16,42,TOR,EDM
28,1,HIT,C C L D D G,C C R D D G,"TOR #3 HOLL HIT EDM #74 BEAR, Def. Zone",16,36,TOR,EDM
29,1,HIT,C C L D D G,C C R D D G,"EDM #93 NUGENT-HOPKINS HIT TOR #3 HOLL, Off. Zone",16,05,TOR,EDM
30,1,TAKE,C C L D D G,C C R D D G,"EDM TAKEAWAY - #29 DRAISAITL, Def. Zone",15,52,TOR,EDM
31,1,MISS,C C C D D G,C R L D D G,"TOR #34 MATTHEWS, Snap, Goalpost, Off. Zone, 29 ft.",15,24,TOR,EDM
32,1,GIVE,C C C D D G,C R L D D G,"TOR GIVEAWAY - #97 THORNTON, Off. Zone",15,20,TOR,EDM
33,1,SHOT,C C C D D G,C R L D D G,"TOR ONGOAL - #97 THORNTON, Snap, Off. Zone, 30 ft.",15,18,TOR,EDM
34,1,MISS,C C C D D G,C R L D D G,"TOR #16 MARNER, Slap, Wide of Net, Off. Zone, 51 ft.",15,07,TOR,EDM
35,1,GIVE,C C C D D G,C R L D D G,"TOR GIVEAWAY - #97 THORNTON, Off. Zone",15,06,TOR,EDM
36,1,SHOT,C C C D D G,C R L D D G,"EDM ONGOAL - #97 MCDAVID, Wrist, Off. Zone, 33 ft.",15,00,TOR,EDM
37,1,SHOT,C R L D D G,C R L D D G,"TOR ONGOAL - #65 MIKHEYEV, Snap, Off. Zone, 26 ft.",14,50,TOR,EDM
38,1,HIT,C R L D D G,C R L D D G,"EDM #15 ARCHIBALD HIT TOR #22 BOGOSIAN, Off. Zone",14,34,TOR,EDM
39,1,HIT,C R L D D G,C R L D D G,"EDM #16 KHAIRA HIT TOR #23 DERMOTT, Off. Zone",14,28,TOR,EDM
40,1,HIT,C R L D D G,C R L D D G,"EDM #6 LARSSON HIT TOR #11 HYMAN, Def. Zone",14,18,TOR,EDM
41,1,HIT,C R L D D G,C R L D D G,"EDM #15 ARCHIBALD HIT TOR #65 MIKHEYEV, Def. Zone",14,16,TOR,EDM
42,1,SHOT,C R L D D G,C C L D D G,"EDM ONGOAL - #16 KHAIRA, Snap, Off. Zone, 31 ft.",14,14,TOR,EDM
43,1,SHOT,C C C D D G,C C L D D G,"TOR ONGOAL - #88 NYLANDER, Wrist, Off. Zone, 44 ft.",13,52,TOR,EDM
44,1,HIT,C C C D D G,C C L D D G,"EDM #6 LARSSON HIT TOR #91 TAVARES, Def. Zone",13,45,TOR,EDM
45,1,HIT,C C C D D G,C C L D D G,"EDM #6 LARSSON HIT TOR #91 TAVARES, Def. Zone",13,37,TOR,EDM
46,1,STOP,C C C D D G,C C L D D G,"PUCK FROZEN,TV TIMEOUT",13,32,TOR,EDM
47,1,FAC,C C C D D G,C C R D D G,EDM won Def. Zone - TOR #34 MATTHEWS vs EDM #29 DRAISAITL,13,32,TOR,EDM
48,1,GIVE,C C C D D G,C C R D D G,"EDM GIVEAWAY - #25 NURSE, Def. Zone",13,24,TOR,EDM
49,1,HIT,C C C D D G,C C R D D G,"EDM #56 YAMAMOTO HIT TOR #44 RIELLY, Def. Zone",13,20,TOR,EDM
50,1,SHOT,C C C D D G,C C R D D G,"TOR ONGOAL - #34 MATTHEWS, Slap, Off. Zone, 13 ft.",13,19,TOR,EDM
51,1,GIVE,C R L D D G,C C R D D G,"EDM GIVEAWAY - #56 YAMAMOTO, Off. Zone",12,46,TOR,EDM
52,1,GIVE,C R L D D G,C R L D D G,"EDM GIVEAWAY - #18 NEAL, Def. Zone",12,23,TOR,EDM
53,1,GIVE,C R L D D G,C R L D D G,"EDM GIVEAWAY - #13 PULJUJARVI, Def. Zone",12,11,TOR,EDM
54,1,SHOT,C R L D D G,C R L D D G,"TOR ONGOAL - #11 HYMAN, Wrist, Off. Zone, 39 ft.",12,08,TOR,EDM
55,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED (AFTER SOG),12,07,TOR,EDM
56,1,FAC,C C C D D G,C R L D D G,EDM won Def. Zone - TOR #91 TAVARES vs EDM #16 KHAIRA,12,07,TOR,EDM
57,1,HIT,C C C D D G,C R L D D G,"EDM #15 ARCHIBALD HIT TOR #23 DERMOTT, Off. Zone",11,53,TOR,EDM
58,1,MISS,C C C D D G,C R L D D G,"TOR #22 BOGOSIAN, Wrist, Wide of Net, Off. Zone, 25 ft.",11,26,TOR,EDM
59,1,HIT,C C C D D G,C R L D D G,"EDM #16 KHAIRA HIT TOR #91 TAVARES, Def. Zone",11,23,TOR,EDM
60,1,HIT,C C C D D G,C R L D D G,"EDM #16 KHAIRA HIT TOR #72 BOYD, Def. Zone",11,09,TOR,EDM
61,1,GOAL,C C L D D G,C R L D D G,"TOR #26 VESEY(3), Snap, Off. Zone, 15 ft.Assists: #72 BOYD(4); #19 SPEZZA(8)",10,57,TOR,EDM
62,1,FAC,C C C D D G,C C R D D G,TOR won Neu. Zone - TOR #34 MATTHEWS vs EDM #29 DRAISAITL,10,57,TOR,EDM
63,1,STOP,C C C D D G,C C R D D G,PUCK IN CROWD,10,48,TOR,EDM
64,1,FAC,C C C D D G,C C R D D G,EDM won Neu. Zone - TOR #34 MATTHEWS vs EDM #29 DRAISAITL,10,48,TOR,EDM
65,1,GIVE,C C C D D G,C C R D D G,"TOR GIVEAWAY - #44 RIELLY, Def. Zone",10,40,TOR,EDM
66,1,GIVE,C R L D D G,C R L D D G,"EDM GIVEAWAY - #41 SMITH, Def. Zone",9,47,TOR,EDM
67,1,MISS,C C R D D G,C C L D D G,"TOR #11 HYMAN, Backhand, Wide of Net, Off. Zone, 17 ft.",9,15,TOR,EDM
68,1,SHOT,C C C D D G,C C L D D G,"EDM ONGOAL - #18 NEAL, Snap, Off. Zone, 25 ft.",9,07,TOR,EDM
69,1,STOP,C C C D D G,C C L D D G,"GOALIE STOPPED (AFTER SOG),TV TIMEOUT",9,07,TOR,EDM
70,1,FAC,C C C D D G,C C L D D G,TOR won Def. Zone - TOR #91 TAVARES vs EDM #8 TURRIS,9,07,TOR,EDM
