n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,R R L D D G,C C R D D G,Period Start- Local time: 7:24 EST,20,00,WPG,BUF
2,1,FAC,R R L D D G,C C R D D G,BUF won Neu. Zone - WPG #18 LITTLE vs BUF #28 GAUSTAD,20,00,WPG,BUF
3,1,HIT,R R L D D G,C C R D D G,"BUF #57 MYERS HIT WPG #18 LITTLE, Def. Zone",19,44,WPG,BUF
4,1,TAKE,C C L D D G,C R L D D G,"BUF TAKEAWAY - #29 POMINVILLE, Off. Zone",19,05,WPG,BUF
5,1,BLOCK,C C L D D G,C R L D D G,"WPG #8 BURMISTROV BLOCKED BY  BUF #3 LEOPOLD, Wrist, Def. Zone",18,46,WPG,BUF
6,1,GIVE,C C L D D G,C R L D D G,"WPG GIVEAWAY - #8 BURMISTROV, Def. Zone",18,22,WPG,BUF
7,1,HIT,C C L D D G,C R L D D G,"BUF #17 GRAGNANI HIT WPG #19 SLATER, Def. Zone",18,10,WPG,BUF
8,1,TAKE,C C L D D G,C R L D D G,"BUF TAKEAWAY - #17 GRAGNANI, Def. Zone",18,05,WPG,BUF
9,1,STOP,C C L D D G,C R L D D G,OFFSIDE,17,55,WPG,BUF
10,1,FAC,C C L D D G,C R L D D G,BUF won Neu. Zone - WPG #19 SLATER vs BUF #9 ROY,17,55,WPG,BUF
11,1,SHOT,C R L D D G,C R L D D G,"WPG ONGOAL - #13 WELLWOOD, Backhand, Off. Zone, 15 ft.",17,21,WPG,BUF
12,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,17,20,WPG,BUF
13,1,FAC,R R L D D G,C R L D D G,WPG won Off. Zone - WPG #14 STAPLETON vs BUF #37 ELLIS,17,20,WPG,BUF
14,1,MISS,R R L D D G,C R L D D G,"BUF #57 MYERS, Wrist, Wide of Net, Off. Zone, 61 ft.",16,54,WPG,BUF
15,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,16,53,WPG,BUF
16,1,FAC,C C L D D G,C R L D D G,BUF won Off. Zone - WPG #8 BURMISTROV vs BUF #29 POMINVILLE,16,53,WPG,BUF
17,1,MISS,C C L D D G,C R L D D G,"BUF #72 ADAM, Slap, Wide of Net, Off. Zone, 50 ft.",16,45,WPG,BUF
18,1,MISS,C C L D D G,C R L D D G,"BUF #24 REGEHR, Wrist, Wide of Net, Off. Zone, 56 ft.",16,41,WPG,BUF
19,1,STOP,R R L D D G,C R L D D G,PUCK IN BENCHES,16,19,WPG,BUF
20,1,FAC,R R L D D G,C C R D D G,BUF won Off. Zone - WPG #18 LITTLE vs BUF #28 GAUSTAD,16,19,WPG,BUF
21,1,HIT,R R L D D G,C C R D D G,"BUF #28 GAUSTAD HIT WPG #29 ODUYA, Off. Zone",16,01,WPG,BUF
22,1,GIVE,R R L D D G,C C R D D G,"WPG GIVEAWAY - #33 BYFUGLIEN, Def. Zone",15,48,WPG,BUF
23,1,BLOCK,R R L D D G,C C R D D G,"BUF #42 GERBE BLOCKED BY  WPG #18 LITTLE, Slap, Def. Zone",15,45,WPG,BUF
24,1,GIVE,C C L D D G,C R L D D G,"BUF GIVEAWAY - #44 SEKERA, Neu. Zone",15,16,WPG,BUF
25,1,HIT,C C L D D G,C R L D D G,"BUF #21 STAFFORD HIT WPG #13 WELLWOOD, Neu. Zone",15,15,WPG,BUF
26,1,GOAL,C C L D D G,C R L D D G,"WPG #36 FLOOD(2), Snap, Off. Zone, 26 ft.Assists: #15 GLASS(5); #19 SLATER(1)",15,12,WPG,BUF
27,1,FAC,C C L D D G,C R L D D G,WPG won Neu. Zone - WPG #19 SLATER vs BUF #9 ROY,15,12,WPG,BUF
28,1,BLOCK,C C L D D G,C R L D D G,"BUF #21 STAFFORD BLOCKED BY  WPG #53 FESTERLING, Wrist, Def. Zone",14,52,WPG,BUF
29,1,HIT,R R L D D G,C R L D D G,"WPG #23 MCARDLE HIT BUF #3 LEOPOLD, Def. Zone",14,31,WPG,BUF
30,1,STOP,R R L D D G,C R L D D G,ICING,14,13,WPG,BUF
31,1,FAC,R R L D D G,C R L D D G,BUF won Def. Zone - WPG #18 LITTLE vs BUF #37 ELLIS,14,13,WPG,BUF
32,1,GIVE,R R L D D G,C R L D D G,"BUF GIVEAWAY - #3 LEOPOLD, Def. Zone",14,09,WPG,BUF
33,1,GOAL,R R L D D G,C R L D D G,"WPG #18 LITTLE(1), Wrist, Off. Zone, 23 ft.Assists: #26 WHEELER(6); #16 LADD(2)",14,06,WPG,BUF
34,1,FAC,R R L D D G,C R L D D G,BUF won Neu. Zone - WPG #18 LITTLE vs BUF #72 ADAM,14,06,WPG,BUF
35,1,SHOT,R R L D D G,C R L D D G,"WPG ONGOAL - #16 LADD, Wrist, Off. Zone, 31 ft.",13,52,WPG,BUF
36,1,STOP,R R L D D G,C R L D D G,"GOALIE STOPPED,TV TIMEOUT",13,51,WPG,BUF
37,1,FAC,C C L D D G,C R L D D G,WPG won Off. Zone - WPG #80 ANTROPOV vs BUF #72 ADAM,13,51,WPG,BUF
38,1,SHOT,C C L D D G,C R L D D G,"WPG ONGOAL - #29 ODUYA, Slap, Off. Zone, 59 ft.",13,32,WPG,BUF
39,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,13,31,WPG,BUF
40,1,FAC,C C L D D G,C C R D D G,BUF won Def. Zone - WPG #80 ANTROPOV vs BUF #28 GAUSTAD,13,31,WPG,BUF
41,1,SHOT,C C L D D G,C C C R D D,"BUF ONGOAL - #28 GAUSTAD, Backhand, Off. Zone, 23 ft.",13,22,WPG,BUF
42,1,STOP,C C L D D G,C C C R D D,GOALIE STOPPED,13,21,WPG,BUF
43,1,PENL,C C L D D G,C R R L D G,"WPG #8 BURMISTROV Charging(2 min), Off. Zone Drawn By: BUF #44 SEKERA",13,21,WPG,BUF
44,1,FAC,C R D D G,C R R L D G,BUF won Off. Zone - WPG #19 SLATER vs BUF #9 ROY,13,21,WPG,BUF
45,1,BLOCK,R L D D G,C R R R D G,"BUF #57 MYERS BLOCKED BY  WPG #29 ODUYA, Slap, Def. Zone",12,14,WPG,BUF
46,1,SHOT,R L D D G,C R R R D G,"BUF ONGOAL - #29 POMINVILLE, Slap, Off. Zone, 16 ft.",12,05,WPG,BUF
47,1,HIT,C L D D G,C R L D D G,"WPG #5 STUART HIT BUF #72 ADAM, Def. Zone",11,39,WPG,BUF
48,1,BLOCK,C L D D G,C R L D D G,"BUF #10 EHRHOFF BLOCKED BY  WPG #4 BOGOSIAN, Slap, Def. Zone",11,28,WPG,BUF
49,1,SHOT,C L D D G,C R L D D G,"BUF ONGOAL - #72 ADAM, Backhand, Off. Zone, 9 ft.",11,24,WPG,BUF
50,1,SHOT,C C L D D G,C R L D D G,"BUF ONGOAL - #23 LEINO, Wrist, Off. Zone, 56 ft.",11,19,WPG,BUF
51,1,SHOT,C C L D D G,C R L D D G,"BUF ONGOAL - #72 ADAM, Wrist, Off. Zone, 14 ft.",11,17,WPG,BUF
52,1,SHOT,C C L D D G,C R L D D G,"BUF ONGOAL - #17 GRAGNANI, Wrist, Off. Zone, 10 ft.",11,14,WPG,BUF
53,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,11,13,WPG,BUF
54,1,PENL,C C L D D G,C R L D D G,"WPG #80 ANTROPOV Cross checking(2 min), Def. Zone Drawn By: BUF #17 GRAGNANI",11,13,WPG,BUF
55,1,FAC,C R D D G,C R R L D G,BUF won Off. Zone - WPG #19 SLATER vs BUF #29 POMINVILLE,11,13,WPG,BUF
56,1,MISS,C R D D G,C R R L D G,"BUF #57 MYERS, Slap, Wide of Net, Off. Zone, 55 ft.",10,57,WPG,BUF
57,1,GOAL,C R D D G,C R R L D G,"BUF #9 ROY(3), Wrist, Off. Zone, 9 ft.Assist: #57 MYERS(4)",10,55,WPG,BUF
58,1,FAC,R R L D D G,C C R D D G,BUF won Neu. Zone - WPG #18 LITTLE vs BUF #28 GAUSTAD,10,55,WPG,BUF
