n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,C C R D D G,Period Start- Local time: 7:40 EDT,20,00,MTL,NYR
2,1,FAC,C L L D D G,C C R D D G,NYR won Neu. Zone - MTL #51 DESHARNAIS vs NYR #22 BOYLE,20,00,MTL,NYR
3,1,STOP,C C R D D G,C R L D D G,PUCK FROZEN,19,04,MTL,NYR
4,1,FAC,C L L D D G,C R L D D G,MTL won Off. Zone - MTL #51 DESHARNAIS vs NYR #19 RICHARDS,19,04,MTL,NYR
5,1,BLOCK,C L L D D G,C R L D D G,"MTL #74 EMELIN BLOCKED BY  NYR #62 HAGELIN, Slap, Def. Zone",18,58,MTL,NYR
6,1,HIT,C L L D D G,C R L D D G,"NYR #5 GIRARDI HIT MTL #67 PACIORETTY, Def. Zone",18,56,MTL,NYR
7,1,SHOT,C L L D D G,C R L D D G,"MTL ONGOAL - #26 GORGES, Slap, Off. Zone, 46 ft.",18,21,MTL,NYR
8,1,HIT,C L L D D G,C R L D D G,"NYR #5 GIRARDI HIT MTL #26 GORGES, Def. Zone",18,21,MTL,NYR
9,1,STOP,C C R D D G,C C L D D G,GOALIE STOPPED,18,19,MTL,NYR
10,1,FAC,C C R D D G,C C L D D G,NYR won Def. Zone - MTL #14 PLEKANEC vs NYR #21 STEPAN,18,19,MTL,NYR
11,1,HIT,C C R D D G,C C L D D G,"MTL #27 BOURQUE HIT NYR #32 STRALMAN, Off. Zone",18,16,MTL,NYR
12,1,HIT,C C R D D G,C C L D D G,"MTL #79 MARKOV HIT NYR #26 FEDOTENKO, Def. Zone",18,05,MTL,NYR
13,1,HIT,C R R D D G,C C L D D G,"NYR #4 DEL ZOTTO HIT MTL #15 NOKELAINEN, Def. Zone",17,12,MTL,NYR
14,1,HIT,C R R D D G,C C L D D G,"MTL #60 PALUSHAJ HIT NYR #41 BICKEL, Off. Zone",17,03,MTL,NYR
15,1,HIT,C R R D D G,C C L D D G,"MTL #62 ST-DENIS HIT NYR #8 PRUST, Def. Zone",16,39,MTL,NYR
