n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,OTT,DET
2,1,PGEND,,, ,20,00,OTT,DET
3,1,ANTHEM,,, ,20,00,OTT,DET
4,1,PSTR,C C R D D G,C C L D D G,Period Start- Local time: 7:42 EST,20,00,OTT,DET
5,1,FAC,C C R D D G,C C L D D G,DET won Neu. Zone - OTT #19 BRASSARD vs DET #51 NIELSEN,20,00,OTT,DET
6,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #71 LARKIN, Wrist, Off. Zone, 11 ft.",19,03,OTT,DET
7,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #21 TATAR, Snap, Off. Zone, 51 ft.",18,54,OTT,DET
8,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #65 DEKEYSER, Backhand, Off. Zone, 10 ft.",18,52,OTT,DET
9,1,STOP,C C R D D G,C C L D D G,GOALIE STOPPED,18,51,OTT,DET
10,1,FAC,C C C D D G,C C L D D G,DET won Off. Zone - OTT #44 PAGEAU vs DET #40 ZETTERBERG,18,51,OTT,DET
11,1,BLOCK,C C C D D G,C C L D D G,"DET #3 JENSEN BLOCKED BY  OTT #65 KARLSSON, Slap, Def. Zone",18,48,OTT,DET
12,1,GIVE,C C C D D G,C C L D D G,"OTT GIVEAWAY - #78 CHLAPIK, Def. Zone",18,36,OTT,DET
13,1,HIT,C C C D D G,C C L D D G,"OTT #10 PYATT HIT DET #3 JENSEN, Off. Zone",18,18,OTT,DET
14,1,STOP,C C L D D G,C R R D D G,OFFSIDE,17,46,OTT,DET
15,1,FAC,C C R D D G,C C L D D G,DET won Neu. Zone - OTT #19 BRASSARD vs DET #43 HELM,17,46,OTT,DET
16,1,GIVE,C C R D D G,C C L D D G,"OTT GIVEAWAY - #18 DZINGEL, Def. Zone",17,32,OTT,DET
17,1,BLOCK,C C R D D G,C C L D D G,"DET #8 ABDELKADER BLOCKED BY  OTT #33 CLAESSON, Snap, Def. Zone",17,32,OTT,DET
18,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #43 HELM, Tip-In, Off. Zone, 8 ft.",17,28,OTT,DET
19,1,STOP,C C R D D G,C C L D D G,GOALIE STOPPED,17,27,OTT,DET
20,1,FAC,C C R D D G,C C L D D G,DET won Off. Zone - OTT #95 DUCHENE vs DET #72 ATHANASIOU,17,27,OTT,DET
21,1,MISS,C C R D D G,C C L D D G,"DET #21 TATAR, Deflected, Over Net, Off. Zone, 13 ft.",17,21,OTT,DET
22,1,HIT,C C R D D G,C C L D D G,"OTT #95 DUCHENE HIT DET #71 LARKIN, Def. Zone",17,17,OTT,DET
23,1,GIVE,C C R D D G,C C L D D G,"OTT GIVEAWAY - #9 RYAN, Neu. Zone",17,07,OTT,DET
24,1,HIT,C C R D D G,C C L D D G,"OTT #9 RYAN HIT DET #25 GREEN, Off. Zone",16,59,OTT,DET
25,1,SHOT,C C C D D G,C C L D D G,"OTT ONGOAL - #65 KARLSSON, Wrist, Off. Zone, 60 ft.",16,33,OTT,DET
26,1,STOP,C C C D D G,C C L D D G,GOALIE STOPPED,16,32,OTT,DET
27,1,FAC,C C C D D G,C C L D D G,OTT won Off. Zone - OTT #44 PAGEAU vs DET #40 ZETTERBERG,16,32,OTT,DET
28,1,MISS,C C C D D G,C C L D D G,"OTT #78 CHLAPIK, Wrist, Wide of Net, Off. Zone, 43 ft.",16,29,OTT,DET
29,1,STOP,C C C D D G,C C L D D G,PUCK FROZEN,16,29,OTT,DET
30,1,FAC,C C C D D G,C C L D D G,DET won Def. Zone - OTT #44 PAGEAU vs DET #40 ZETTERBERG,16,29,OTT,DET
31,1,HIT,C C C D D G,C C L D D G,"OTT #65 KARLSSON HIT DET #14 NYQUIST, Def. Zone",16,07,OTT,DET
32,1,BLOCK,C C C D D G,C C L D D G,"DET #25 GREEN BLOCKED BY  OTT #29 ODUYA, Wrist, Def. Zone",16,06,OTT,DET
33,1,STOP,C C C D D G,C C L D D G,PUCK IN NETTING,16,05,OTT,DET
34,1,FAC,C C R D D G,C C L D D G,OTT won Def. Zone - OTT #19 BRASSARD vs DET #51 NIELSEN,16,05,OTT,DET
35,1,HIT,C C R D D G,C C L D D G,"DET #43 HELM HIT OTT #5 CECI, Off. Zone",15,56,OTT,DET
36,1,HIT,C C R D D G,C C L D D G,"DET #52 ERICSSON HIT OTT #18 DZINGEL, Def. Zone",15,52,OTT,DET
37,1,MISS,C C R D D G,C C L D D G,"OTT #33 CLAESSON, Slap, Wide of Net, Off. Zone, 52 ft.",15,38,OTT,DET
38,1,STOP,C C R D D G,C C L D D G,OFFSIDE,15,25,OTT,DET
39,1,FAC,C C L D D G,C R R D D G,DET won Neu. Zone - OTT #17 THOMPSON vs DET #40 ZETTERBERG,15,25,OTT,DET
40,1,GIVE,C C L D D G,C R R D D G,"OTT GIVEAWAY - #14 BURROWS, Neu. Zone",15,12,OTT,DET
41,1,GIVE,C C R D D G,C C L D D G,"OTT GIVEAWAY - #19 BRASSARD, Off. Zone",14,03,OTT,DET
42,1,HIT,C C R D D G,C L L D D G,"OTT #61 STONE HIT DET #21 TATAR, Def. Zone",13,48,OTT,DET
43,1,SHOT,C C R D D G,C C L D D G,"OTT ONGOAL - #61 STONE, Wrist, Neu. Zone, 69 ft.",13,35,OTT,DET
44,1,STOP,C C R D D G,C C L D D G,"OFFSIDE,TV TIMEOUT",13,21,OTT,DET
45,1,FAC,C C R D D G,C C L D D G,OTT won Neu. Zone - OTT #95 DUCHENE vs DET #71 LARKIN,13,21,OTT,DET
46,1,BLOCK,C C R D D G,C C L D D G,"OTT #95 DUCHENE BLOCKED BY  DET #25 GREEN, Snap, Def. Zone",13,15,OTT,DET
47,1,STOP,C C R D D G,C C L D D G,OFFSIDE,13,06,OTT,DET
48,1,FAC,C C C D D G,C C L D D G,DET won Neu. Zone - OTT #78 CHLAPIK vs DET #40 ZETTERBERG,13,06,OTT,DET
49,1,SHOT,C C C D D G,C C L D D G,"OTT ONGOAL - #10 PYATT, Snap, Off. Zone, 33 ft.",12,51,OTT,DET
50,1,SHOT,C C C D D G,C C L D D G,"DET ONGOAL - #14 NYQUIST, Wrist, Off. Zone, 26 ft.",12,37,OTT,DET
51,1,STOP,C C C D D G,C C L D D G,GOALIE STOPPED,12,35,OTT,DET
52,1,FAC,C C R D D G,C C L D D G,OTT won Def. Zone - OTT #19 BRASSARD vs DET #43 HELM,12,35,OTT,DET
53,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #51 NIELSEN, Backhand, Off. Zone, 21 ft.",12,09,OTT,DET
54,1,GIVE,C C R D D G,C C L D D G,"OTT GIVEAWAY - #2 PHANEUF, Def. Zone",12,03,OTT,DET
55,1,MISS,C C R D D G,C C L D D G,"DET #8 ABDELKADER, Slap, Wide of Net, Off. Zone, 29 ft.",12,02,OTT,DET
56,1,HIT,C C R D D G,C C L D D G,"OTT #5 CECI HIT DET #8 ABDELKADER, Neu. Zone",11,51,OTT,DET
57,1,SHOT,C C L D D G,C R R D D G,"DET ONGOAL - #39 MANTHA, Snap, Off. Zone, 19 ft.",11,25,OTT,DET
58,1,STOP,C C L D D G,C R R D D G,GOALIE STOPPED,11,24,OTT,DET
59,1,FAC,C C R D D G,C R L D D G,OTT won Def. Zone - OTT #95 DUCHENE vs DET #71 LARKIN,11,24,OTT,DET
60,1,HIT,C C R D D G,C R L D D G,"OTT #68 HOFFMAN HIT DET #25 GREEN, Off. Zone",11,09,OTT,DET
61,1,MISS,C C R D D G,C R L D D G,"OTT #9 RYAN, Wrist, Wide of Net, Off. Zone, 32 ft.",11,00,OTT,DET
62,1,HIT,C C R D D G,C R L D D G,"DET #3 JENSEN HIT OTT #95 DUCHENE, Def. Zone",10,43,OTT,DET
63,1,MISS,C C C D D G,C C L D D G,"OTT #33 CLAESSON, Slap, Wide of Net, Off. Zone, 44 ft.",10,12,OTT,DET
64,1,STOP,C C C D D G,C C L D D G,ICING,9,57,OTT,DET
65,1,FAC,C C R D D G,C C L D D G,OTT won Off. Zone - OTT #19 BRASSARD vs DET #40 ZETTERBERG,9,57,OTT,DET
66,1,SHOT,C C R D D G,C C L D D G,"OTT ONGOAL - #19 BRASSARD, Wrist, Off. Zone, 24 ft.",9,49,OTT,DET
67,1,MISS,C C R D D G,C C L D D G,"OTT #61 STONE, Wrist, Wide of Net, Off. Zone, 15 ft.",9,46,OTT,DET
68,1,HIT,C C R D D G,C C L D D G,"OTT #19 BRASSARD HIT DET #55 KRONWALL, Off. Zone",9,40,OTT,DET
69,1,SHOT,C C R D D G,C L L D D G,"DET ONGOAL - #59 BERTUZZI, Wrist, Off. Zone, 36 ft.",9,30,OTT,DET
70,1,SHOT,C C R D D G,C L L D D G,"OTT ONGOAL - #19 BRASSARD, Wrist, Off. Zone, 32 ft.",9,18,OTT,DET
71,1,GIVE,C C R D D G,C L L D D G,"DET GIVEAWAY - #59 BERTUZZI, Def. Zone",9,14,OTT,DET
72,1,SHOT,C C R D D G,C L L D D G,"OTT ONGOAL - #61 STONE, Slap, Off. Zone, 39 ft.",9,13,OTT,DET
73,1,STOP,C C R D D G,C L L D D G,"GOALIE STOPPED,TV TIMEOUT",9,12,OTT,DET
74,1,FAC,C C L D D G,C R R D D G,OTT won Off. Zone - OTT #17 THOMPSON vs DET #72 ATHANASIOU,9,12,OTT,DET
75,1,MISS,C C L D D G,C R R D D G,"OTT #65 KARLSSON, Slap, Wide of Net, Off. Zone, 59 ft.",9,05,OTT,DET
76,1,HIT,C C L D D G,C R R D D G,"DET #42 FRK HIT OTT #29 ODUYA, Off. Zone",8,50,OTT,DET
77,1,SHOT,C C L D D G,C R R D D G,"DET ONGOAL - #39 MANTHA, Backhand, Off. Zone, 10 ft.",8,47,OTT,DET
