n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C C D D G,C C R D D G,Period Start- Local time: 7:38 EST,20,00,CAR,OTT
2,1,FAC,C C C D D G,C C R D D G,CAR won Neu. Zone - CAR #11 STAAL vs OTT #93 ZIBANEJAD,20,00,CAR,OTT
3,1,TAKE,C C C D D G,C C R D D G,"CAR TAKEAWAY - #4 SEKERA, Neu. Zone",19,29,CAR,OTT
4,1,SHOT,C C C D D G,C C R D D G,"CAR ONGOAL - #16 LINDHOLM, Wrist, Off. Zone, 40 ft.",19,20,CAR,OTT
5,1,STOP,C C C D D G,C R L D D G,GOALIE STOPPED,19,19,CAR,OTT
6,1,FAC,C C C D D G,C R L D D G,CAR won Off. Zone - CAR #20 NASH vs OTT #7 TURRIS,19,19,CAR,OTT
7,1,STOP,C C C D D G,C R L D D G,ICING,18,36,CAR,OTT
8,1,FAC,C C C D D G,C R L D D G,OTT won Off. Zone - CAR #20 NASH vs OTT #27 LAZAR,18,36,CAR,OTT
9,1,SHOT,C C C D D G,C R L D D G,"OTT ONGOAL - #46 WIERCIOCH, Backhand, Off. Zone, 28 ft.",18,32,CAR,OTT
10,1,TAKE,C C C D D G,C R L D D G,"OTT TAKEAWAY - #27 LAZAR, Off. Zone",18,23,CAR,OTT
11,1,SHOT,C C C D D G,C R L D D G,"OTT ONGOAL - #27 LAZAR, Backhand, Off. Zone, 13 ft.",18,22,CAR,OTT
12,1,SHOT,C C C D D G,C R L D D G,"OTT ONGOAL - #16 MACARTHUR, Wrist, Off. Zone, 9 ft.",18,20,CAR,OTT
13,1,HIT,C C R D D G,C R L D D G,"OTT #16 MACARTHUR HIT CAR #73 BELLEMORE, Neu. Zone",18,01,CAR,OTT
14,1,MISS,C C L D D G,C R L D D G,"CAR #6 GLEASON, Wrist, Wide of Net, Off. Zone, 59 ft.",17,50,CAR,OTT
15,1,BLOCK,C C L D D G,C R L D D G,"CAR #47 JORDAN BLOCKED BY  OTT #27 LAZAR, Wrist, Def. Zone",17,37,CAR,OTT
16,1,BLOCK,C C C D D G,C C R D D G,"OTT #10 PRINCE BLOCKED BY  CAR #27 FAULK, Wrist, Def. Zone",17,07,CAR,OTT
17,1,BLOCK,C C C D D G,C C R D D G,"OTT #2 COWEN BLOCKED BY  CAR #19 TLUSTY, Slap, Def. Zone",16,58,CAR,OTT
18,1,STOP,C C C D D G,C C R D D G,ICING,16,47,CAR,OTT
19,1,FAC,C C R D D G,C C R D D G,OTT won Def. Zone - CAR #18 MCCLEMENT vs OTT #17 LEGWAND,16,47,CAR,OTT
20,1,SHOT,C C R D D G,C C R D D G,"CAR ONGOAL - #24 MALONE, Wrist, Off. Zone, 49 ft.",16,34,CAR,OTT
21,1,STOP,C C R D D G,C C R D D G,PUCK IN NETTING,16,33,CAR,OTT
22,1,FAC,C C C D D G,C C R D D G,CAR won Off. Zone - CAR #20 NASH vs OTT #93 ZIBANEJAD,16,33,CAR,OTT
23,1,SHOT,C C C D D G,C C R D D G,"CAR ONGOAL - #65 HAINSEY, Wrist, Off. Zone, 18 ft.",16,27,CAR,OTT
24,1,STOP,C C C D D G,C C R D D G,GOALIE STOPPED,16,25,CAR,OTT
25,1,FAC,C C L D D G,C R L D D G,CAR won Off. Zone - CAR #15 NESTRASIL vs OTT #7 TURRIS,16,25,CAR,OTT
26,1,BLOCK,C C L D D G,C R L D D G,"CAR #6 GLEASON BLOCKED BY  OTT #61 STONE, Slap, Def. Zone",16,22,CAR,OTT
27,1,TAKE,C C L D D G,C R L D D G,"OTT TAKEAWAY - #7 TURRIS, Off. Zone",16,02,CAR,OTT
28,1,HIT,C C L D D G,C R L D D G,"CAR #6 GLEASON HIT OTT #7 TURRIS, Def. Zone",15,58,CAR,OTT
29,1,STOP,C C L D D G,C R L D D G,PUCK FROZEN,15,54,CAR,OTT
30,1,FAC,C C C D D G,C R L D D G,CAR won Def. Zone - CAR #11 STAAL vs OTT #16 MACARTHUR,15,54,CAR,OTT
31,1,HIT,C C C D D G,C R L D D G,"OTT #27 LAZAR HIT CAR #11 STAAL, Off. Zone",15,13,CAR,OTT
32,1,GIVE,C C R D D G,C C R D D G,"CAR GIVEAWAY - #73 BELLEMORE, Def. Zone",14,30,CAR,OTT
33,1,MISS,C C R D D G,C C R D D G,"OTT #6 RYAN, Wrist, Wide of Net, Off. Zone, 45 ft.",14,25,CAR,OTT
34,1,HIT,C C C D D G,C C R D D G,"OTT #62 GRYBA HIT CAR #53 SKINNER, Off. Zone",13,59,CAR,OTT
35,1,TAKE,C C L D D G,C R L D D G,"CAR TAKEAWAY - #14 GERBE, Neu. Zone",13,36,CAR,OTT
36,1,HIT,C C L D D G,C R L D D G,"OTT #62 GRYBA HIT CAR #15 NESTRASIL, Def. Zone",13,15,CAR,OTT
37,1,GOAL,C C L D D G,C R L D D G,"CAR #15 NESTRASIL(4), Backhand, Off. Zone, 12 ft.Assist: #14 GERBE(14)",13,11,CAR,OTT
38,1,FAC,C C C D D G,C R L D D G,OTT won Neu. Zone - CAR #11 STAAL vs OTT #27 LAZAR,13,11,CAR,OTT
39,1,HIT,C C C D D G,C R L D D G,"OTT #16 MACARTHUR HIT CAR #27 FAULK, Off. Zone",13,02,CAR,OTT
40,1,SHOT,C C C D D G,C R L D D G,"CAR ONGOAL - #12 STAAL, Wrist, Off. Zone, 41 ft.",12,36,CAR,OTT
41,1,SHOT,C C R D D G,C C L D D G,"OTT ONGOAL - #5 CECI, Snap, Off. Zone, 52 ft.",12,25,CAR,OTT
42,1,HIT,C C R D D G,C C R D D G,"OTT #3 METHOT HIT CAR #39 DWYER, Def. Zone",12,01,CAR,OTT
43,1,HIT,C C R D D G,C C R D D G,"CAR #24 MALONE HIT OTT #22 CONDRA, Off. Zone",11,54,CAR,OTT
44,1,BLOCK,C C R D D G,C C R D D G,"CAR #39 DWYER BLOCKED BY  OTT #3 METHOT, Wrist, Def. Zone",11,52,CAR,OTT
45,1,STOP,C C R D D G,C C R D D G,"PUCK IN NETTING,TV TIMEOUT",11,51,CAR,OTT
46,1,FAC,C C C D D G,C R L D D G,OTT won Def. Zone - CAR #20 NASH vs OTT #7 TURRIS,11,51,CAR,OTT
47,1,HIT,C C C D D G,C R L D D G,"OTT #61 STONE HIT CAR #20 NASH, Def. Zone",11,21,CAR,OTT
48,1,SHOT,C C C D D G,C R L D D G,"CAR ONGOAL - #47 JORDAN, Slap, Off. Zone, 55 ft.",11,14,CAR,OTT
49,1,TAKE,C C L D D G,C C R D D G,"OTT TAKEAWAY - #68 HOFFMAN, Off. Zone",10,42,CAR,OTT
50,1,BLOCK,C C L D D G,C C R D D G,"CAR #25 TERRY BLOCKED BY  OTT #62 GRYBA, Wrist, Def. Zone",10,32,CAR,OTT
51,1,HIT,C C L D D G,C C R D D G,"OTT #2 COWEN HIT CAR #15 NESTRASIL, Def. Zone",10,24,CAR,OTT
52,1,SHOT,C C L D D G,C C R D D G,"CAR ONGOAL - #25 TERRY, Wrist, Off. Zone, 5 ft.",10,24,CAR,OTT
53,1,STOP,C C L D D G,C C R D D G,GOALIE STOPPED,10,23,CAR,OTT
