n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 7:07 CST,20,00,STL,NSH
2,1,FAC,C C R D D G,C R L D D G,STL won Neu. Zone - STL #42 BACKES vs NSH #12 FISHER,20,00,STL,NSH
3,1,GIVE,C R R D D G,C R L D D G,"STL GIVEAWAY - #28 COLAIACOVO, Neu. Zone",19,48,STL,NSH
4,1,BLOCK,C R R D D G,C R L D D G,"NSH #6 WEBER BLOCKED BY  STL #42 BACKES, Slap, Def. Zone",19,38,STL,NSH
5,1,HIT,C R L D D G,C C R D D G,"STL #4 RUSSELL HIT NSH #15 SMITH, Neu. Zone",19,20,STL,NSH
6,1,HIT,C R L D D G,C C R D D G,"STL #4 RUSSELL HIT NSH #15 SMITH, Def. Zone",19,12,STL,NSH
7,1,STOP,R R L D D G,C C R D D G,OFFSIDE,18,17,STL,NSH
8,1,FAC,C C R D D G,C R L D D G,NSH won Neu. Zone - STL #42 BACKES vs NSH #12 FISHER,18,17,STL,NSH
9,1,SHOT,C C R D D G,C R L D D G,"NSH ONGOAL - #27 HORNQVIST, Snap, Off. Zone, 36 ft.",18,08,STL,NSH
10,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,18,06,STL,NSH
11,1,FAC,C C R D D G,C R L D D G,NSH won Off. Zone - STL #42 BACKES vs NSH #12 FISHER,18,06,STL,NSH
12,1,HIT,C C R D D G,C R L D D G,"NSH #27 HORNQVIST HIT STL #74 OSHIE, Off. Zone",17,56,STL,NSH
13,1,MISS,C C R D D G,C R L D D G,"STL #20 STEEN, Wrist, Over Net, Off. Zone, 40 ft.",17,50,STL,NSH
14,1,TAKE,C C R D D G,C R L D D G,"STL TAKEAWAY - #74 OSHIE, Def. Zone",17,38,STL,NSH
15,1,SHOT,C C R D D G,R R R D D G,"STL ONGOAL - #74 OSHIE, Wrist, Off. Zone, 23 ft.",17,27,STL,NSH
16,1,BLOCK,C C R D D G,R R R D D G,"STL #42 BACKES BLOCKED BY  NSH #38 HILLEN, Wrist, Def. Zone",17,22,STL,NSH
17,1,HIT,C C R D D G,R R R D D G,"STL #4 RUSSELL HIT NSH #23 MCGRATTAN, Neu. Zone",17,12,STL,NSH
18,1,SHOT,C C R D D G,R R R D D G,"STL ONGOAL - #78 GRACHEV, Wrist, Off. Zone, 26 ft.",16,53,STL,NSH
