n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 7:38 MST,20,00,ANA,EDM
2,1,FAC,C R L D D G,C R L D D G,EDM won Neu. Zone - ANA #11 KOIVU vs EDM #89 GAGNER,20,00,ANA,EDM
3,1,PENL,C R L D D G,C R L D D G,"ANA #12 HAGMAN Delaying Game-Puck over glass(2 min), Def. Zone",19,46,ANA,EDM
4,1,FAC,C C D D G,C R L L D G,ANA won Def. Zone - ANA #11 KOIVU vs EDM #10 HORCOFF,19,46,ANA,EDM
5,1,SHOT,R R D D G,C R L L D G,"EDM ONGOAL - #94 SMYTH, Tip-In, Off. Zone, 8 ft.",18,56,ANA,EDM
6,1,STOP,R R D D G,C R L L D G,PUCK FROZEN,18,53,ANA,EDM
7,1,FAC,C C D D G,C C L L D G,ANA won Def. Zone - ANA #7 COGLIANO vs EDM #20 BELANGER,18,53,ANA,EDM
8,1,MISS,C C D D G,C C L L D G,"ANA #15 GETZLAF, Slap, Wide of Net, Neu. Zone, 70 ft.",18,39,ANA,EDM
9,1,MISS,C C D D G,C C L L D G,"EDM #89 GAGNER, Slap, Wide of Net, Off. Zone, 46 ft.",18,15,ANA,EDM
10,1,TAKE,C C D D G,C C L L D G,"ANA TAKEAWAY - #5 SBISA, Def. Zone",18,12,ANA,EDM
11,1,MISS,C R D D G,C C L D D G,"EDM #58 PETRY, Slap, Wide of Net, Off. Zone, 45 ft.",17,51,ANA,EDM
12,1,MISS,C R L D D G,C C L D D G,"ANA #10 PERRY, Snap, Over Net, Off. Zone, 29 ft.",17,29,ANA,EDM
13,1,HIT,C R L D D G,C C L D D G,"EDM #5 SMID HIT ANA #12 HAGMAN, Def. Zone",17,21,ANA,EDM
14,1,SHOT,C R L D D G,C C L D D G,"ANA ONGOAL - #8 SELANNE, Snap, Off. Zone, 30 ft.",16,36,ANA,EDM
15,1,SHOT,C R R D D G,C L L D D G,"ANA ONGOAL - #10 PERRY, Snap, Off. Zone, 44 ft.",16,21,ANA,EDM
16,1,BLOCK,C R R D D G,C L L D D G,"ANA #23 BEAUCHEMIN BLOCKED BY  EDM #28 JONES, Slap, Def. Zone",16,15,ANA,EDM
17,1,STOP,C R R D D G,C L L D D G,PUCK IN BENCHES,16,08,ANA,EDM
18,1,FAC,C C L D D G,C C L D D G,EDM won Neu. Zone - ANA #7 COGLIANO vs EDM #20 BELANGER,16,07,ANA,EDM
19,1,SHOT,C C L D D G,C C L D D G,"ANA ONGOAL - #7 COGLIANO, Snap, Off. Zone, 46 ft.",16,03,ANA,EDM
20,1,GIVE,C C L D D G,C C L D D G,"EDM GIVEAWAY - #91 PAAJARVI, Def. Zone",15,58,ANA,EDM
21,1,STOP,C C L D D G,C C L D D G,HAND PASS,15,47,ANA,EDM
