n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,CHI,MIN
2,1,PGEND,,, ,20,00,CHI,MIN
3,1,ANTHEM,,, ,20,00,CHI,MIN
4,1,PSTR,C C R D D G,C C L D D G,Period Start- Local time: 7:08 CDT,20,00,CHI,MIN
5,1,FAC,C C R D D G,C C L D D G,MIN won Neu. Zone - CHI #19 TOEWS vs MIN #9 KOIVU,20,00,CHI,MIN
6,1,STOP,C C R D D G,C C L D D G,OFFSIDE,19,29,CHI,MIN
7,1,FAC,C R L D D G,C C L D D G,MIN won Neu. Zone - CHI #8 SCHMALTZ vs MIN #12 STAAL,19,29,CHI,MIN
8,1,TAKE,C R L D D G,C C L D D G,"CHI TAKEAWAY - #88 KANE, Off. Zone",19,10,CHI,MIN
9,1,SHOT,C R L D D G,C C L D D G,"CHI ONGOAL - #7 SEABROOK, Slap, Off. Zone, 52 ft.",18,57,CHI,MIN
10,1,GIVE,C R L D D G,C C L D D G,"CHI GIVEAWAY - #88 KANE, Off. Zone",18,36,CHI,MIN
11,1,SHOT,C R L D D G,C C L D D G,"MIN ONGOAL - #14 ERIKSSON EK, Wrist, Off. Zone, 37 ft.",18,32,CHI,MIN
12,1,STOP,C R L D D G,C C L D D G,GOALIE STOPPED,18,31,CHI,MIN
13,1,FAC,C C C D D G,C R L D D G,MIN won Off. Zone - CHI #16 KRUGER vs MIN #18 GREENWAY,18,31,CHI,MIN
14,1,SHOT,C C C D D G,C R L D D G,"MIN ONGOAL - #22 NIEDERREITER, Wrist, Off. Zone, 38 ft.",18,29,CHI,MIN
15,1,STOP,C C C D D G,C R L D D G,GOALIE STOPPED,18,28,CHI,MIN
16,1,FAC,C C C D D G,C R L D D G,CHI won Def. Zone - CHI #16 KRUGER vs MIN #18 GREENWAY,18,28,CHI,MIN
17,1,HIT,C C C D D G,C R L D D G,"MIN #18 GREENWAY HIT CHI #40 HAYDEN, Def. Zone",18,08,CHI,MIN
18,1,MISS,C C C D D G,C R L D D G,"MIN #20 SUTER, Wrist, Over Net, Off. Zone, 55 ft.",17,53,CHI,MIN
19,1,BLOCK,C C C D D G,C R L D D G,"MIN #24 DUMBA BLOCKED BY  CHI #40 HAYDEN, Slap, Def. Zone",17,41,CHI,MIN
20,1,SHOT,C C L D D G,C R L D D G,"MIN ONGOAL - #17 FOLIGNO, Wrist, Neu. Zone, 83 ft.",17,28,CHI,MIN
21,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,17,27,CHI,MIN
22,1,FAC,C C L D D G,C R L D D G,CHI won Def. Zone - CHI #15 ANISIMOV vs MIN #21 FEHR,17,27,CHI,MIN
23,1,HIT,C C L D D G,C R L D D G,"MIN #23 BROWN HIT CHI #56 GUSTAFSSON, Off. Zone",17,21,CHI,MIN
24,1,SHOT,C C L D D G,C R L D D G,"CHI ONGOAL - #7 SEABROOK, Snap, Off. Zone, 26 ft.",17,12,CHI,MIN
25,1,TAKE,C C L D D G,C R L D D G,"CHI TAKEAWAY - #84 FORTIN, Off. Zone",17,06,CHI,MIN
26,1,MISS,C C L D D G,C R L D D G,"CHI #84 FORTIN, Snap, Wide of Net, Off. Zone, 45 ft.",17,01,CHI,MIN
27,1,BLOCK,C C L D D G,C R L D D G,"CHI #84 FORTIN BLOCKED BY  MIN #36 SEELER, Snap, Def. Zone",16,56,CHI,MIN
28,1,MISS,C C L D D G,C R L D D G,"CHI #14 KUNITZ, Backhand, Wide of Net, Off. Zone, 10 ft.",16,51,CHI,MIN
29,1,HIT,C C C D D G,C R L D D G,"MIN #17 FOLIGNO HIT CHI #7 SEABROOK, Off. Zone",16,39,CHI,MIN
30,1,BLOCK,C C R D D G,C C L D D G,"CHI #19 TOEWS BLOCKED BY  MIN #25 BRODIN, Wrist, Def. Zone",16,03,CHI,MIN
31,1,MISS,C R L D D G,C C L D D G,"MIN #12 STAAL, Wrist, Wide of Net, Off. Zone, 43 ft.",15,42,CHI,MIN
32,1,MISS,C R L D D G,C C L D D G,"CHI #88 KANE, Wrist, Wide of Net, Off. Zone, 45 ft.",15,32,CHI,MIN
33,1,MISS,C R L D D G,C C L D D G,"CHI #23 MANNING, Wrist, Wide of Net, Off. Zone, 65 ft.",15,27,CHI,MIN
34,1,MISS,C C R D D G,C L L D D G,"CHI #16 KRUGER, Snap, Wide of Net, Off. Zone, 41 ft.",15,01,CHI,MIN
35,1,HIT,C C C D D G,C R L D D G,"CHI #7 SEABROOK HIT MIN #22 NIEDERREITER, Def. Zone",14,26,CHI,MIN
36,1,BLOCK,C C C D D G,C R L D D G,"MIN #18 GREENWAY BLOCKED BY  CHI #7 SEABROOK, Snap, Def. Zone",14,19,CHI,MIN
37,1,STOP,C C L D D G,C R L D D G,ICING,14,01,CHI,MIN
38,1,FAC,C C L D D G,C C L D D G,MIN won Off. Zone - CHI #15 ANISIMOV vs MIN #9 KOIVU,14,01,CHI,MIN
39,1,PENL,C C L D D G,C C L D D G,"MIN #46 SPURGEON Interference(2 min), Neu. Zone Drawn By: CHI #14 KUNITZ",13,45,CHI,MIN
40,1,STOP,C C L D D G,C C L D G,TV TIMEOUT,13,45,CHI,MIN
41,1,FAC,C C R R D G,C C D D G,CHI won Off. Zone - CHI #19 TOEWS vs MIN #9 KOIVU,13,45,CHI,MIN
42,1,SHOT,C C R R D G,C C D D G,"CHI ONGOAL - #88 KANE, Wrist, Off. Zone, 36 ft.",13,04,CHI,MIN
43,1,GIVE,C R L D D G,C L D D G,"CHI GIVEAWAY - #15 ANISIMOV, Off. Zone",12,39,CHI,MIN
44,1,BLOCK,C C L D D G,C L D D G,"CHI #24 KAHUN BLOCKED BY  MIN #29 PATERYN, Wrist, Def. Zone",12,06,CHI,MIN
45,1,MISS,C C L D D G,C L D D G,"CHI #56 GUSTAFSSON, Wrist, Wide of Net, Off. Zone, 52 ft.",11,47,CHI,MIN
46,1,SHOT,C C L D D G,C L D D G,"CHI ONGOAL - #24 KAHUN, Wrist, Off. Zone, 8 ft.",11,46,CHI,MIN
47,1,STOP,C C L D D G,C L D D G,GOALIE STOPPED,11,45,CHI,MIN
48,1,FAC,C R R D D G,C C L D D G,CHI won Off. Zone - CHI #19 TOEWS vs MIN #12 STAAL,11,45,CHI,MIN
49,1,BLOCK,C R R D D G,C C L D D G,"CHI #44 RUTTA BLOCKED BY  MIN #16 ZUCKER, Wrist, Def. Zone",11,40,CHI,MIN
50,1,SHOT,C R R D D G,C C L D D G,"MIN ONGOAL - #16 ZUCKER, Backhand, Off. Zone, 11 ft.",11,35,CHI,MIN
51,1,STOP,C R R D D G,C C L D D G,GOALIE STOPPED,11,34,CHI,MIN
52,1,FAC,C C C D D G,C C L D D G,CHI won Def. Zone - CHI #16 KRUGER vs MIN #12 STAAL,11,34,CHI,MIN
53,1,HIT,C C C D D G,C C L D D G,"MIN #14 ERIKSSON EK HIT CHI #56 GUSTAFSSON, Off. Zone",11,27,CHI,MIN
