n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,C R L D D G,Period Start- Local time: 6:10 PDT,20,00,EDM,VAN
2,1,FAC,C L L D D G,C R L D D G,VAN won Neu. Zone - EDM #93 NUGENT-HOPKINS vs VAN #33 SEDIN,20,00,EDM,VAN
3,1,HIT,C L L D D G,C R L D D G,"VAN #36 HANSEN HIT EDM #4 HALL, Def. Zone",19,40,EDM,VAN
4,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #23 EDLER, Wrist, Off. Zone, 23 ft.",19,34,EDM,VAN
5,1,HIT,C L L D D G,C R L D D G,"VAN #36 HANSEN HIT EDM #77 KLEFBOM, Off. Zone",19,19,EDM,VAN
6,1,SHOT,C R L D D G,C R L D D G,"EDM ONGOAL - #4 HALL, Wrist, Off. Zone, 21 ft.",19,05,EDM,VAN
7,1,HIT,C R L D D G,C R L D D G,"EDM #4 HALL HIT VAN #17 VRBATA, Off. Zone",19,00,EDM,VAN
8,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #18 VIRTANEN, Wrist, Off. Zone, 43 ft.",17,59,EDM,VAN
9,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,17,58,EDM,VAN
10,1,FAC,C C L D D G,R R L D D G,VAN won Off. Zone - EDM #55 LETESTU vs VAN #24 CRACKNELL,17,58,EDM,VAN
11,1,HIT,C C L D D G,R R L D D G,"EDM #20 GAZDIC HIT VAN #15 DORSETT, Def. Zone",17,54,EDM,VAN
12,1,PENL,C C L D D G,R R L D D G,"VAN #15 DORSETT Tripping(2 min), Off. Zone Drawn By: EDM #8 REINHART",17,48,EDM,VAN
13,1,FAC,C C R L D G,C L D D G,EDM won Off. Zone - EDM #51 LANDER vs VAN #21 SUTTER,17,48,EDM,VAN
14,1,HIT,C C R L D G,C L D D G,"EDM #93 NUGENT-HOPKINS HIT VAN #8 TANEV, Off. Zone",17,14,EDM,VAN
15,1,GOAL,C C R L D G,C R D D G,"EDM #10 YAKUPOV(2), Slap, Off. Zone, 31 ft.Assists: #97 MCDAVID(2); #55 LETESTU(1)",16,37,EDM,VAN
16,1,FAC,C R L D D G,C R L D D G,VAN won Neu. Zone - EDM #97 MCDAVID vs VAN #33 SEDIN,16,37,EDM,VAN
17,1,HIT,C R L D D G,C R L D D G,"VAN #18 VIRTANEN HIT EDM #62 GRYBA, Off. Zone",15,29,EDM,VAN
18,1,GIVE,C C L D D G,R R L D D G,"VAN GIVEAWAY - #24 CRACKNELL, Def. Zone",14,48,EDM,VAN
19,1,SHOT,C C L D D G,R R L D D G,"EDM ONGOAL - #12 KLINKHAMMER, Wrist, Off. Zone, 33 ft.",14,47,EDM,VAN
20,1,GIVE,C C L D D G,R R L D D G,"VAN GIVEAWAY - #2 HAMHUIS, Def. Zone",14,43,EDM,VAN
21,1,GIVE,C C L D D G,R R L D D G,"VAN GIVEAWAY - #2 HAMHUIS, Def. Zone",14,42,EDM,VAN
22,1,SHOT,C C L D D G,R R L D D G,"EDM ONGOAL - #20 GAZDIC, Wrist, Off. Zone, 11 ft.",14,41,EDM,VAN
23,1,HIT,C C L D D G,R R L D D G,"EDM #12 KLINKHAMMER HIT VAN #9 PRUST, Off. Zone",14,32,EDM,VAN
24,1,GIVE,C L L D D G,C R L D D G,"VAN GIVEAWAY - #33 SEDIN, Off. Zone",13,19,EDM,VAN
25,1,STOP,C R L D D G,C R L D D G,TV TIMEOUT,13,11,EDM,VAN
26,1,FAC,C R L D D G,C R L D D G,VAN won Off. Zone - EDM #97 MCDAVID vs VAN #21 SUTTER,13,11,EDM,VAN
27,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #17 VRBATA, Wrist, Off. Zone, 32 ft.",13,01,EDM,VAN
28,1,STOP,C R L D D G,C R L D D G,PUCK IN BENCHES,12,44,EDM,VAN
29,1,FAC,C R L D D G,R R L D D G,VAN won Neu. Zone - EDM #51 LANDER vs VAN #24 CRACKNELL,12,44,EDM,VAN
30,1,SHOT,C R L D D G,R R L D D G,"VAN ONGOAL - #27 HUTTON, Wrist, Off. Zone, 49 ft.",12,36,EDM,VAN
31,1,STOP,C R L D D G,R R L D D G,GOALIE STOPPED,12,36,EDM,VAN
32,1,FAC,C C L D D G,R R L D D G,EDM won Def. Zone - EDM #55 LETESTU vs VAN #24 CRACKNELL,12,36,EDM,VAN
33,1,GIVE,C C L D D G,R R L D D G,"EDM GIVEAWAY - #8 REINHART, Def. Zone",12,26,EDM,VAN
34,1,STOP,C C L D D G,R R L D D G,PUCK IN NETTING,12,10,EDM,VAN
35,1,FAC,C C L D D G,C R L D D G,VAN won Neu. Zone - EDM #55 LETESTU vs VAN #53 HORVAT,12,10,EDM,VAN
36,1,GIVE,C C L D D G,C R L D D G,"VAN GIVEAWAY - #44 BARTKOWSKI, Neu. Zone",11,59,EDM,VAN
37,1,HIT,C C L D D G,C R L D D G,"VAN #18 VIRTANEN HIT EDM #20 GAZDIC, Neu. Zone",11,52,EDM,VAN
38,1,HIT,C C L D D G,C R L D D G,"EDM #12 KLINKHAMMER HIT VAN #44 BARTKOWSKI, Off. Zone",11,42,EDM,VAN
39,1,STOP,C R L D D G,C R L D D G,OFFSIDE,10,21,EDM,VAN
40,1,FAC,C R L D D G,C R L D D G,VAN won Neu. Zone - EDM #97 MCDAVID vs VAN #21 SUTTER,10,21,EDM,VAN
41,1,HIT,C C L D D G,R R L D D G,"EDM #12 KLINKHAMMER HIT VAN #5 SBISA, Off. Zone",9,41,EDM,VAN
42,1,SHOT,C C L D D G,R R L D D G,"VAN ONGOAL - #15 DORSETT, Slap, Off. Zone, 43 ft.",9,33,EDM,VAN
43,1,STOP,C C L D D G,R R L D D G,"GOALIE STOPPED,TV TIMEOUT",9,33,EDM,VAN
44,1,FAC,C R L D D G,R R L D D G,VAN won Off. Zone - EDM #51 LANDER vs VAN #24 CRACKNELL,9,33,EDM,VAN
45,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #22 SEDIN, Wrist, Off. Zone, 52 ft.",8,43,EDM,VAN
46,1,STOP,C L L D D G,C R L D D G,PUCK IN NETTING,8,42,EDM,VAN
47,1,FAC,C C L D D G,C R L D D G,VAN won Off. Zone - EDM #55 LETESTU vs VAN #33 SEDIN,8,42,EDM,VAN
48,1,HIT,C C L D D G,C R L D D G,"VAN #23 EDLER HIT EDM #4 HALL, Off. Zone",8,32,EDM,VAN
49,1,BLOCK,C C L D D G,C R L D D G,"VAN #8 TANEV BLOCKED BY  EDM #5 FAYNE, Wrist, Def. Zone",8,29,EDM,VAN
50,1,STOP,C C L D D G,C R L D D G,OFFSIDE,8,09,EDM,VAN
51,1,FAC,C R L D D G,C R L D D G,EDM won Neu. Zone - EDM #97 MCDAVID vs VAN #21 SUTTER,8,09,EDM,VAN
52,1,TAKE,C R L D D G,C R L D D G,"EDM TAKEAWAY - #51 LANDER, Off. Zone",7,22,EDM,VAN
53,1,MISS,C R L D D G,C R L D D G,"EDM #16 PURCELL, Wrist, Wide of Net, Off. Zone, 32 ft.",7,20,EDM,VAN
54,1,BLOCK,C R L D D G,C R L D D G,"EDM #16 PURCELL BLOCKED BY  VAN #44 BARTKOWSKI, Wrist, Def. Zone",7,18,EDM,VAN
55,1,HIT,C R L D D G,C R L D D G,"EDM #51 LANDER HIT VAN #44 BARTKOWSKI, Off. Zone",7,14,EDM,VAN
56,1,STOP,C R L D D G,C R L D D G,OFFSIDE,7,01,EDM,VAN
57,1,FAC,C C L D D G,R R L D D G,EDM won Neu. Zone - EDM #12 KLINKHAMMER vs VAN #24 CRACKNELL,7,01,EDM,VAN
58,1,GIVE,C C L D D G,R R L D D G,"VAN GIVEAWAY - #24 CRACKNELL, Def. Zone",6,29,EDM,VAN
59,1,HIT,C L L D D G,C R L D D G,"EDM #42 SLEPYSHEV HIT VAN #5 SBISA, Off. Zone",6,11,EDM,VAN
60,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #36 HANSEN, Slap, Off. Zone, 42 ft.",6,03,EDM,VAN
61,1,TAKE,C L L D D G,C R L D D G,"EDM TAKEAWAY - #93 NUGENT-HOPKINS, Off. Zone",5,50,EDM,VAN
62,1,HIT,C L L D D G,C R L D D G,"EDM #42 SLEPYSHEV HIT VAN #8 TANEV, Off. Zone",5,38,EDM,VAN
63,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #17 VRBATA, Wrist, Off. Zone, 20 ft.",5,30,EDM,VAN
64,1,MISS,C L L D D G,C R L D D G,"VAN #17 VRBATA, Wrist, Wide of Net, Off. Zone, 23 ft.",5,21,EDM,VAN
65,1,STOP,C R L D D G,C R L D D G,"OFFSIDE,TV TIMEOUT",4,49,EDM,VAN
66,1,FAC,C R L D D G,R R L D D G,VAN won Neu. Zone - EDM #51 LANDER vs VAN #24 CRACKNELL,4,49,EDM,VAN
67,1,SHOT,C R L D D G,R R L D D G,"VAN ONGOAL - #24 CRACKNELL, Backhand, Off. Zone, 20 ft.",4,29,EDM,VAN
68,1,STOP,C R L D D G,R R L D D G,GOALIE STOPPED,4,29,EDM,VAN
69,1,FAC,C R L D D G,C R L D D G,VAN won Off. Zone - EDM #51 LANDER vs VAN #53 HORVAT,4,29,EDM,VAN
70,1,HIT,C R L D D G,C R L D D G,"VAN #53 HORVAT HIT EDM #28 KORPIKOSKI, Off. Zone",4,20,EDM,VAN
71,1,GOAL,C R L D D G,C R L D D G,"VAN #44 BARTKOWSKI(1), Wrist, Off. Zone, 56 ft.Assists: #47 BAERTSCHI(2); #2 HAMHUIS(2)",4,17,EDM,VAN
72,1,FAC,C L L D D G,C R L D D G,VAN won Neu. Zone - EDM #93 NUGENT-HOPKINS vs VAN #33 SEDIN,4,17,EDM,VAN
73,1,STOP,C L L D D G,C R L D D G,OFFSIDE,3,55,EDM,VAN
74,1,FAC,C R L D D G,C R L D D G,EDM won Neu. Zone - EDM #97 MCDAVID vs VAN #21 SUTTER,3,55,EDM,VAN
75,1,GIVE,C R L D D G,C R L D D G,"VAN GIVEAWAY - #30 MILLER, Def. Zone",3,30,EDM,VAN
76,1,SHOT,C R L D D G,C R L D D G,"EDM ONGOAL - #10 YAKUPOV, Wrist, Off. Zone, 19 ft.",3,29,EDM,VAN
77,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,3,29,EDM,VAN
78,1,FAC,C C L D D G,C R L D D G,VAN won Def. Zone - EDM #4 HALL vs VAN #33 SEDIN,3,29,EDM,VAN
79,1,HIT,C C L D D G,C R L D D G,"VAN #44 BARTKOWSKI HIT EDM #4 HALL, Def. Zone",3,11,EDM,VAN
80,1,BLOCK,C L L D D G,C R L D D G,"EDM #4 HALL BLOCKED BY  VAN #2 HAMHUIS, Wrist, Def. Zone",2,47,EDM,VAN
81,1,STOP,C L L D D G,C R L D D G,PUCK IN BENCHES,2,44,EDM,VAN
82,1,FAC,C L L D D G,R R L D D G,EDM won Off. Zone - EDM #55 LETESTU vs VAN #24 CRACKNELL,2,44,EDM,VAN
83,1,HIT,C L L D D G,R R L D D G,"VAN #24 CRACKNELL HIT EDM #62 GRYBA, Off. Zone",2,26,EDM,VAN
84,1,SHOT,C L L D D G,R R L D D G,"VAN ONGOAL - #15 DORSETT, Slap, Off. Zone, 33 ft.",2,09,EDM,VAN
85,1,STOP,C L L D D G,R R L D D G,GOALIE STOPPED,2,08,EDM,VAN
86,1,FAC,C R L D D G,C R L D D G,EDM won Def. Zone - EDM #51 LANDER vs VAN #53 HORVAT,2,08,EDM,VAN
87,1,STOP,C R L D D G,C R L D D G,OFFSIDE,1,57,EDM,VAN
88,1,FAC,C R L D D G,C R L D D G,VAN won Neu. Zone - EDM #28 KORPIKOSKI vs VAN #53 HORVAT,1,57,EDM,VAN
89,1,HIT,C R L D D G,C R L D D G,"VAN #53 HORVAT HIT EDM #28 KORPIKOSKI, Off. Zone",1,42,EDM,VAN
90,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #17 VRBATA, Slap, Off. Zone, 38 ft.",1,14,EDM,VAN
91,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,1,14,EDM,VAN
92,1,FAC,C R L D D G,C R L D D G,VAN won Off. Zone - EDM #97 MCDAVID vs VAN #21 SUTTER,1,14,EDM,VAN
93,1,GIVE,C R L D D G,C R L D D G,"EDM GIVEAWAY - #77 KLEFBOM, Def. Zone",0,41,EDM,VAN
94,1,SHOT,C C L D D G,C R L D D G,"VAN ONGOAL - #2 HAMHUIS, Wrist, Off. Zone, 60 ft.",0,10,EDM,VAN
95,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,0,10,EDM,VAN
96,1,FAC,C C L D D G,C R L D D G,VAN won Off. Zone - EDM #55 LETESTU vs VAN #33 SEDIN,0,10,EDM,VAN
97,1,PEND,C C L D D G,C R L D D G,Period End- Local time: 6:47 PDT,0,00,EDM,VAN
98,2,PSTR,C C L D D G,C R L D D G,Period Start- Local time: 7:05 PDT,20,00,EDM,VAN
99,2,FAC,C C L D D G,C R L D D G,EDM won Neu. Zone - EDM #93 NUGENT-HOPKINS vs VAN #33 SEDIN,20,00,EDM,VAN
100,2,TAKE,C C L D D G,C R L D D G,"EDM TAKEAWAY - #19 SCHULTZ, Def. Zone",19,30,EDM,VAN
