n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,FLA,DET
2,1,PGEND,,, ,20,00,FLA,DET
3,1,ANTHEM,,, ,20,00,FLA,DET
4,1,PSTR,C C R D D G,C C L D D G,Period Start- Local time: 7:41 EST,20,00,FLA,DET
5,1,FAC,C C R D D G,C C L D D G,FLA won Neu. Zone - FLA #16 BARKOV vs DET #71 LARKIN,20,00,FLA,DET
6,1,SHOT,C C R D D G,C C L D D G,"FLA ONGOAL - #62 MALGIN, Backhand, Off. Zone, 16 ft.",19,13,FLA,DET
7,1,MISS,C C R D D G,C C L D D G,"FLA #62 MALGIN, Wrist, Wide of Net, Off. Zone, 21 ft.",19,06,FLA,DET
8,1,STOP,C C C D D G,C C L D D G,PUCK IN BENCHES,18,36,FLA,DET
9,1,FAC,C C C D D G,C L L D D G,FLA won Neu. Zone - FLA #95 BORGSTROM vs DET #51 NIELSEN,18,36,FLA,DET
10,1,SHOT,C C C D D G,C L L D D G,"FLA ONGOAL - #72 VATRANO, Snap, Off. Zone, 24 ft.",18,13,FLA,DET
11,1,BLOCK,C C L D D G,C L L D D G,"FLA #52 WEEGAR BLOCKED BY  DET #59 BERTUZZI, Snap, Def. Zone",17,46,FLA,DET
12,1,HIT,C C L D D G,C R L D D G,"DET #3 JENSEN HIT FLA #8 HAWRYLUK, Def. Zone",17,28,FLA,DET
13,1,HIT,C C L D D G,C R L D D G,"DET #42 FRK HIT FLA #52 WEEGAR, Def. Zone",17,15,FLA,DET
14,1,MISS,C C L D D G,C R L D D G,"FLA #8 HAWRYLUK, Wrist, Wide of Net, Off. Zone, 24 ft.",17,13,FLA,DET
15,1,SHOT,C C R D D G,C R L D D G,"FLA ONGOAL - #5 EKBLAD, Wrist, Off. Zone, 32 ft.",16,47,FLA,DET
16,1,MISS,C C R D D G,C R L D D G,"DET #71 LARKIN, Wrist, Wide of Net, Off. Zone, 13 ft.",16,34,FLA,DET
17,1,HIT,C C R D D G,C R L D D G,"DET #8 ABDELKADER HIT FLA #5 EKBLAD, Off. Zone",16,29,FLA,DET
18,1,GIVE,C C R D D G,C R L D D G,"FLA GIVEAWAY - #5 EKBLAD, Def. Zone",16,19,FLA,DET
19,1,GIVE,C C R D D G,C C L D D G,"FLA GIVEAWAY - #5 EKBLAD, Def. Zone",15,56,FLA,DET
20,1,BLOCK,C C R D D G,C C L D D G,"DET #55 KRONWALL BLOCKED BY  FLA #11 HUBERDEAU, Slap, Def. Zone",15,41,FLA,DET
21,1,SHOT,C C R D D G,C C R L D G,"DET ONGOAL - #71 LARKIN, Wrist, Off. Zone, 54 ft.",15,32,FLA,DET
22,1,HIT,C C R D D G,C C R L D G,"DET #28 WITKOWSKI HIT FLA #63 DADONOV, Off. Zone",15,29,FLA,DET
23,1,STOP,C C C D D G,C C R L D G,ICING,15,23,FLA,DET
24,1,FAC,C C R D D G,C C R L D G,DET won Def. Zone - FLA #90 MCCANN vs DET #41 GLENDENING,15,23,FLA,DET
25,1,MISS,C C R D D G,C C R L D G,"FLA #55 KISELEVICH, Slap, Wide of Net, Off. Zone, 59 ft.",15,12,FLA,DET
26,1,GIVE,C C R D D G,C C R L D G,"FLA GIVEAWAY - #22 BROUWER, Off. Zone",15,04,FLA,DET
27,1,SHOT,C C R D D G,C C R L D G,"FLA ONGOAL - #55 KISELEVICH, Wrist, Off. Zone, 62 ft.",14,58,FLA,DET
28,1,GOAL,C C R D D G,C C R L D G,"DET #72 ATHANASIOU(13), Wrist, Off. Zone, 7 ft.Assists: #28 WITKOWSKI(2); #55 KRONWALL(10)",14,45,FLA,DET
29,1,FAC,C C C D D G,C L L D D G,DET won Neu. Zone - FLA #95 BORGSTROM vs DET #51 NIELSEN,14,45,FLA,DET
30,1,SHOT,C C C D D G,C L L D D G,"DET ONGOAL - #26 VANEK, Slap, Neu. Zone, 68 ft.",14,36,FLA,DET
31,1,MISS,C C C D D G,C L L D D G,"DET #26 VANEK, Slap, Goalpost, Off. Zone, 35 ft.",14,08,FLA,DET
32,1,STOP,C C L D D G,C L L D D G,ICING,13,50,FLA,DET
33,1,FAC,C C R D D G,C R L L D G,FLA won Off. Zone - FLA #16 BARKOV vs DET #61 DE LA ROSE,13,50,FLA,DET
34,1,HIT,C C R D D G,C R L L D G,"DET #61 DE LA ROSE HIT FLA #11 HUBERDEAU, Def. Zone",13,39,FLA,DET
35,1,HIT,C C R D D G,C L L D D G,"DET #17 HRONEK HIT FLA #63 DADONOV, Off. Zone",13,13,FLA,DET
36,1,STOP,C C R D D G,C C L D D G,"PUCK FROZEN,TV TIMEOUT",13,07,FLA,DET
37,1,FAC,C C R D D G,C C R L D G,DET won Def. Zone - FLA #90 MCCANN vs DET #71 LARKIN,13,07,FLA,DET
38,1,PENL,C C R D D G,C C R L D G,"DET #55 KRONWALL Interference(2 min), Def. Zone Drawn By: FLA #22 BROUWER",13,03,FLA,DET
39,1,FAC,C C C R D G,C L D D G,FLA won Off. Zone - FLA #16 BARKOV vs DET #61 DE LA ROSE,13,03,FLA,DET
40,1,BLOCK,C C C R D G,C L D D G,"FLA #68 HOFFMAN BLOCKED BY  DET #41 GLENDENING, Backhand, Def. Zone",12,55,FLA,DET
41,1,MISS,C C C R D G,C L D D G,"FLA #11 HUBERDEAU, Wrist, Over Net, Off. Zone, 41 ft.",12,42,FLA,DET
42,1,MISS,C C C R D G,C L D D G,"FLA #3 YANDLE, Snap, Wide of Net, Off. Zone, 57 ft.",12,36,FLA,DET
43,1,HIT,C C C R D G,C L D D G,"DET #41 GLENDENING HIT FLA #11 HUBERDEAU, Def. Zone",12,34,FLA,DET
44,1,MISS,C C C R D G,C L D D G,"FLA #68 HOFFMAN, Slap, Wide of Net, Off. Zone, 30 ft.",12,25,FLA,DET
45,1,GIVE,C C C R D G,C L D D G,"DET GIVEAWAY - #41 GLENDENING, Def. Zone",12,25,FLA,DET
46,1,MISS,C C C R D G,C L D D G,"FLA #3 YANDLE, Slap, Wide of Net, Off. Zone, 55 ft.",12,19,FLA,DET
47,1,GIVE,C C C R D G,C L D D G,"DET GIVEAWAY - #3 JENSEN, Def. Zone",12,17,FLA,DET
48,1,GIVE,C C C R D G,C C D D G,"DET GIVEAWAY - #3 JENSEN, Def. Zone",12,03,FLA,DET
49,1,MISS,C C C R D G,C C D D G,"FLA #3 YANDLE, Slap, Wide of Net, Off. Zone, 52 ft.",11,44,FLA,DET
50,1,STOP,C C C R D G,C C D D G,PUCK IN NETTING,11,43,FLA,DET
51,1,FAC,C C C D D G,C L D D G,DET won Def. Zone - FLA #90 MCCANN vs DET #71 LARKIN,11,43,FLA,DET
52,1,STOP,C C C D D G,C L D D G,PUCK IN CROWD,11,39,FLA,DET
53,1,FAC,C C C D D G,C L D D G,FLA won Neu. Zone - FLA #90 MCCANN vs DET #51 NIELSEN,11,39,FLA,DET
54,1,GIVE,C C C D D G,C L D D G,"FLA GIVEAWAY - #72 VATRANO, Off. Zone",11,27,FLA,DET
55,1,SHOT,C C C D D G,C R L D G,"FLA ONGOAL - #5 EKBLAD, Backhand, Off. Zone, 14 ft.",11,04,FLA,DET
56,1,STOP,C C C D D G,C C D D D G,GOALIE STOPPED,11,02,FLA,DET
57,1,FAC,C C L D D G,C C C D D G,FLA won Off. Zone - FLA #91 LAMMIKKO vs DET #71 LARKIN,11,02,FLA,DET
58,1,SHOT,C C L D D G,C C C D D G,"FLA ONGOAL - #55 KISELEVICH, Wrist, Off. Zone, 65 ft.",10,47,FLA,DET
59,1,STOP,C C L D D G,C C C D D G,PUCK FROZEN,10,31,FLA,DET
60,1,FAC,C C R D D G,C L L D D G,FLA won Off. Zone - FLA #90 MCCANN vs DET #51 NIELSEN,10,31,FLA,DET
61,1,SHOT,C C R D D G,C L L D D G,"FLA ONGOAL - #13 PYSYK, Slap, Off. Zone, 59 ft.",10,27,FLA,DET
62,1,STOP,C C R D D G,C L L D D G,GOALIE STOPPED,10,26,FLA,DET
63,1,FAC,C C R D D G,C L L D D G,FLA won Off. Zone - FLA #62 MALGIN vs DET #51 NIELSEN,10,26,FLA,DET
64,1,HIT,C C R D D G,C L L D D G,"FLA #62 MALGIN HIT DET #3 JENSEN, Off. Zone",10,06,FLA,DET
65,1,MISS,C C R D D G,C C L D D G,"DET #14 NYQUIST, Deflected, Wide of Net, Off. Zone, 15 ft.",9,32,FLA,DET
66,1,GIVE,C C R D D G,C C L D D G,"DET GIVEAWAY - #71 LARKIN, Off. Zone",9,26,FLA,DET
67,1,HIT,C C R D D G,C C L D D G,"DET #8 ABDELKADER HIT FLA #16 BARKOV, Off. Zone",9,09,FLA,DET
68,1,STOP,C C C D D G,C C C R D G,"OFFSIDE,TV TIMEOUT",8,22,FLA,DET
69,1,FAC,C C C D D G,C C C D D G,DET won Neu. Zone - FLA #95 BORGSTROM vs DET #72 ATHANASIOU,8,22,FLA,DET
70,1,HIT,C C C D D G,C C C D D G,"DET #27 RASMUSSEN HIT FLA #52 WEEGAR, Off. Zone",8,09,FLA,DET
71,1,GIVE,C C C D D G,C C C D D G,"DET GIVEAWAY - #72 ATHANASIOU, Off. Zone",7,46,FLA,DET
72,1,SHOT,C C L D D G,C C R L D G,"DET ONGOAL - #72 ATHANASIOU, Wrist, Off. Zone, 25 ft.",7,40,FLA,DET
73,1,STOP,C C L D D G,C C R L D G,GOALIE STOPPED,7,38,FLA,DET
74,1,FAC,C C R D D G,C R L D D G,FLA won Def. Zone - FLA #16 BARKOV vs DET #61 DE LA ROSE,7,38,FLA,DET
75,1,GIVE,C C L D D G,C R L D D G,"FLA GIVEAWAY - #91 LAMMIKKO, Neu. Zone",7,26,FLA,DET
76,1,STOP,C C L D D G,C R L L D G,ICING,7,22,FLA,DET
77,1,FAC,C C L D D G,C R L L D G,DET won Off. Zone - FLA #7 SCEVIOUR vs DET #51 NIELSEN,7,22,FLA,DET
78,1,HIT,C C L D D G,C R L L D G,"FLA #8 HAWRYLUK HIT DET #55 KRONWALL, Def. Zone",7,16,FLA,DET
79,1,HIT,C C L D D G,C R L L D G,"FLA #8 HAWRYLUK HIT DET #59 BERTUZZI, Off. Zone",7,09,FLA,DET
80,1,STOP,C C L D D G,C R L L D G,PUCK IN NETTING,6,59,FLA,DET
81,1,FAC,C C R D D G,C C L D D G,FLA won Def. Zone - FLA #16 BARKOV vs DET #71 LARKIN,6,59,FLA,DET
82,1,SHOT,C C R D D G,C C L D D G,"DET ONGOAL - #17 HRONEK, Wrist, Off. Zone, 62 ft.",6,34,FLA,DET
83,1,GIVE,C C R D D G,C C L D D G,"FLA GIVEAWAY - #16 BARKOV, Def. Zone",6,33,FLA,DET
84,1,MISS,C C R D D G,C C L D D G,"DET #14 NYQUIST, Snap, Wide of Net, Off. Zone, 29 ft.",6,18,FLA,DET
85,1,STOP,C C R D D G,C C L D D G,PUCK IN CROWD,6,17,FLA,DET
86,1,FAC,C C R D D G,C R R L D G,FLA won Def. Zone - FLA #90 MCCANN vs DET #61 DE LA ROSE,6,17,FLA,DET
87,1,HIT,C C C D D G,C R L D D G,"DET #70 EHN HIT FLA #55 KISELEVICH, Off. Zone",5,28,FLA,DET
88,1,HIT,C C C D D G,C R L D D G,"DET #61 DE LA ROSE HIT FLA #72 VATRANO, Def. Zone",5,17,FLA,DET
89,1,GIVE,C C C D D G,C C C D D G,"FLA GIVEAWAY - #52 WEEGAR, Def. Zone",5,05,FLA,DET
90,1,HIT,C C C D D G,C C C R D G,"DET #27 RASMUSSEN HIT FLA #5 EKBLAD, Off. Zone",4,35,FLA,DET
91,1,HIT,C C C D D G,C C C R D G,"DET #28 WITKOWSKI HIT FLA #72 VATRANO, Neu. Zone",4,30,FLA,DET
92,1,STOP,C C L D D G,C C C R D G,ICING,4,18,FLA,DET
93,1,FAC,C C L D D G,C R L L D G,FLA won Off. Zone - FLA #91 LAMMIKKO vs DET #51 NIELSEN,4,18,FLA,DET
94,1,HIT,C C L D D G,C R L L D G,"FLA #8 HAWRYLUK HIT DET #55 KRONWALL, Off. Zone",3,54,FLA,DET
95,1,HIT,C R L D D G,C R L L D G,"FLA #7 SCEVIOUR HIT DET #51 NIELSEN, Off. Zone",3,50,FLA,DET
96,1,HIT,C C R D D G,C R L L D G,"FLA #63 DADONOV HIT DET #28 WITKOWSKI, Off. Zone",3,42,FLA,DET
97,1,SHOT,C C R D D G,C C L D D G,"FLA ONGOAL - #3 YANDLE, Snap, Off. Zone, 57 ft.",2,54,FLA,DET
98,1,HIT,C C R D D G,C C L D D G,"DET #52 ERICSSON HIT FLA #16 BARKOV, Def. Zone",2,54,FLA,DET
99,1,GOAL,C C R D D G,C C C D D G,"DET #14 NYQUIST(10), Backhand, Off. Zone, 15 ft.Assists: #71 LARKIN(22); #8 ABDELKADER(8)",2,32,FLA,DET
100,1,FAC,C C R D D G,C C C D D G,DET won Neu. Zone - FLA #90 MCCANN vs DET #41 GLENDENING,2,32,FLA,DET
101,1,TAKE,C C R D D G,C C C D D G,"FLA TAKEAWAY - #22 BROUWER, Off. Zone",2,24,FLA,DET
102,1,HIT,C C R D D G,C C C D D G,"DET #41 GLENDENING HIT FLA #55 KISELEVICH, Off. Zone",2,07,FLA,DET
103,1,BLOCK,C C R D D G,C C C D D G,"FLA #52 WEEGAR BLOCKED BY  DET #27 RASMUSSEN, Wrist, Def. Zone",1,51,FLA,DET
104,1,SHOT,C C C D D G,C C C D D G,"DET ONGOAL - #51 NIELSEN, Slap, Off. Zone, 16 ft.",1,38,FLA,DET
105,1,STOP,C C C D D G,C C C D D G,"GOALIE STOPPED,TV TIMEOUT",1,37,FLA,DET
