n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R R D D G,C C R D D G,Period Start- Local time: 7:09 EST,20,00,WSH,OTT
2,1,FAC,C R R D D G,C C R D D G,WSH won Neu. Zone - WSH #21 LAICH vs OTT #7 TURRIS,20,00,WSH,OTT
3,1,STOP,C R R D D G,C C R D D G,ICING,19,44,WSH,OTT
4,1,FAC,C R R D D G,C C R D D G,OTT won Off. Zone - WSH #21 LAICH vs OTT #7 TURRIS,19,44,WSH,OTT
5,1,BLOCK,C R R D D G,C C R D D G,"WSH #74 CARLSON BLOCKED BY  OTT #55 GONCHAR, Slap, Def. Zone",19,23,WSH,OTT
6,1,STOP,C R R D D G,C C R D D G,PUCK IN NETTING,19,22,WSH,OTT
7,1,FAC,C C L D D G,C R L D D G,WSH won Off. Zone - WSH #90 JOHANSSON vs OTT #19 SPEZZA,19,22,WSH,OTT
8,1,BLOCK,C C L D D G,C R L D D G,"WSH #81 ORLOV BLOCKED BY  OTT #16 BUTLER, Slap, Def. Zone",19,17,WSH,OTT
9,1,SHOT,C C L D D G,C R L D D G,"OTT ONGOAL - #9 MICHALEK, Wrist, Off. Zone, 18 ft.",19,10,WSH,OTT
10,1,HIT,C C L D D G,C R L D D G,"WSH #90 JOHANSSON HIT OTT #16 BUTLER, Def. Zone",19,04,WSH,OTT
11,1,MISS,C C L D D G,C R L D D G,"OTT #9 MICHALEK, Deflected, Wide of Net, Off. Zone, 16 ft.",19,02,WSH,OTT
12,1,SHOT,C C L D D G,C R L D D G,"WSH ONGOAL - #25 CHIMERA, Wrist, Off. Zone, 45 ft.",18,53,WSH,OTT
13,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,18,52,WSH,OTT
14,1,FAC,C C R D D G,C R L D D G,WSH won Off. Zone - WSH #85 PERREAULT vs OTT #42 O'BRIEN,18,52,WSH,OTT
15,1,SHOT,C C R D D G,C R L D D G,"WSH ONGOAL - #52 GREEN, Wrist, Off. Zone, 64 ft.",18,25,WSH,OTT
16,1,HIT,C C R D D G,C R L D D G,"WSH #26 HENDRICKS HIT OTT #42 O'BRIEN, Off. Zone",18,17,WSH,OTT
17,1,GIVE,C C R D D G,C R L D D G,"OTT GIVEAWAY - #25 NEIL, Neu. Zone",18,13,WSH,OTT
18,1,STOP,C C R D D G,C R L D D G,OFFSIDE,18,12,WSH,OTT
19,1,FAC,C C R D D G,C R L D D G,WSH won Neu. Zone - WSH #83 BEAGLE vs OTT #15 SMITH,18,12,WSH,OTT
20,1,STOP,C C R D D G,C R L D D G,OFFSIDE,18,05,WSH,OTT
21,1,FAC,C C R D D G,C R L D D G,OTT won Neu. Zone - WSH #83 BEAGLE vs OTT #15 SMITH,18,05,WSH,OTT
22,1,HIT,C C R D D G,C R L D D G,"OTT #15 SMITH HIT WSH #6 WIDEMAN, Off. Zone",17,48,WSH,OTT
23,1,STOP,C C R D D G,C R L D D G,OFFSIDE,17,39,WSH,OTT
24,1,FAC,C R L D D G,C C R D D G,OTT won Neu. Zone - WSH #21 LAICH vs OTT #7 TURRIS,17,39,WSH,OTT
25,1,STOP,C R L D D G,C C R D D G,PUCK IN CROWD,17,30,WSH,OTT
26,1,FAC,C C L D D G,C C R D D G,OTT won Neu. Zone - WSH #90 JOHANSSON vs OTT #7 TURRIS,17,30,WSH,OTT
27,1,SHOT,C C L D D G,C C R D D G,"OTT ONGOAL - #11 ALFREDSSON, Wrist, Off. Zone, 30 ft.",17,18,WSH,OTT
28,1,HIT,C C L D D G,C C R D D G,"OTT #65 KARLSSON HIT WSH #25 CHIMERA, Def. Zone",17,05,WSH,OTT
29,1,BLOCK,C C L D D G,C C R D D G,"WSH #90 JOHANSSON BLOCKED BY  OTT #17 KUBA, Wrist, Def. Zone",16,51,WSH,OTT
30,1,GIVE,C R R D D G,C R L D D G,"OTT GIVEAWAY - #55 GONCHAR, Def. Zone",16,24,WSH,OTT
31,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #74 CARLSON, Slap, Off. Zone, 61 ft.",16,20,WSH,OTT
32,1,STOP,C R R D D G,C R L D D G,GOALIE STOPPED,16,19,WSH,OTT
33,1,FAC,C R R D D G,C R L D D G,WSH won Off. Zone - WSH #21 LAICH vs OTT #42 O'BRIEN,16,19,WSH,OTT
34,1,HIT,C R R D D G,C R L D D G,"OTT #4 PHILLIPS HIT WSH #20 BROUWER, Def. Zone",16,15,WSH,OTT
35,1,MISS,C R R D D G,C R L D D G,"WSH #21 LAICH, Wrist, Wide of Net, Off. Zone, 39 ft.",16,14,WSH,OTT
36,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #22 KNUBLE, Wrist, Off. Zone, 6 ft.",16,11,WSH,OTT
37,1,STOP,C R R D D G,C R L D D G,PUCK FROZEN,16,09,WSH,OTT
38,1,FAC,C C R D D G,C R L D D G,WSH won Off. Zone - WSH #26 HENDRICKS vs OTT #42 O'BRIEN,16,09,WSH,OTT
39,1,STOP,C C R D D G,C R L D D G,NET OFF,15,17,WSH,OTT
40,1,FAC,C C R D D G,C R L D D G,OTT won Neu. Zone - WSH #15 HALPERN vs OTT #19 SPEZZA,15,17,WSH,OTT
41,1,HIT,C C R D D G,C R L D D G,"WSH #83 BEAGLE HIT OTT #2 COWEN, Def. Zone",15,07,WSH,OTT
42,1,GIVE,C C R D D G,C R L D D G,"WSH GIVEAWAY - #74 CARLSON, Def. Zone",15,00,WSH,OTT
43,1,HIT,C C R D D G,C R L D D G,"WSH #83 BEAGLE HIT OTT #2 COWEN, Def. Zone",14,59,WSH,OTT
44,1,BLOCK,C C R D D G,C R L D D G,"OTT #5 LEE BLOCKED BY  WSH #74 CARLSON, Wrist, Def. Zone",14,35,WSH,OTT
45,1,TAKE,C C L D D G,C R L D D G,"OTT TAKEAWAY - #22 CONDRA, Neu. Zone",14,20,WSH,OTT
46,1,BLOCK,C C L D D G,C R L D D G,"OTT #23 DAUGAVINS BLOCKED BY  WSH #52 GREEN, Wrist, Def. Zone",14,12,WSH,OTT
47,1,STOP,C C L D D G,C R L D D G,PUCK IN NETTING,14,11,WSH,OTT
48,1,FAC,C C L D D G,C R L D D G,OTT won Off. Zone - WSH #90 JOHANSSON vs OTT #15 SMITH,14,11,WSH,OTT
49,1,SHOT,C C L D D G,C R L D D G,"OTT ONGOAL - #23 DAUGAVINS, Snap, Off. Zone, 41 ft.",14,04,WSH,OTT
50,1,BLOCK,C C L D D G,C R L D D G,"OTT #23 DAUGAVINS BLOCKED BY  WSH #55 SCHULTZ, Wrist, Def. Zone",13,56,WSH,OTT
51,1,HIT,C C L D D G,C R L D D G,"OTT #4 PHILLIPS HIT WSH #25 CHIMERA, Neu. Zone",13,51,WSH,OTT
52,1,SHOT,C C L D D G,C R L D D G,"WSH ONGOAL - #52 GREEN, Wrist, Off. Zone, 15 ft.",13,50,WSH,OTT
53,1,STOP,C C L D D G,C R L D D G,"GOALIE STOPPED,TV TIMEOUT",13,49,WSH,OTT
54,1,FAC,C R R D D G,C C R D D G,OTT won Def. Zone - WSH #21 LAICH vs OTT #7 TURRIS,13,49,WSH,OTT
55,1,HIT,C R R D D G,C C R D D G,"WSH #20 BROUWER HIT OTT #65 KARLSSON, Off. Zone",13,41,WSH,OTT
56,1,MISS,C R R D D G,C C R D D G,"OTT #14 GREENING, Wrist, Wide of Net, Off. Zone, 52 ft.",13,37,WSH,OTT
57,1,HIT,C R R D D G,C C R D D G,"OTT #14 GREENING HIT WSH #21 LAICH, Off. Zone",13,29,WSH,OTT
58,1,GIVE,C R R D D G,C C R D D G,"OTT GIVEAWAY - #7 TURRIS, Def. Zone",13,10,WSH,OTT
59,1,HIT,C R R D D G,C C R D D G,"OTT #17 KUBA HIT WSH #21 LAICH, Def. Zone",13,07,WSH,OTT
