n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,ANA,CGY
2,1,PGEND,,, ,20,00,ANA,CGY
3,1,ANTHEM,,, ,20,00,ANA,CGY
4,1,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 8:10 MST,20,00,ANA,CGY
5,1,FAC,C C R D D G,C R L D D G,ANA won Neu. Zone - ANA #50 VERMETTE vs CGY #11 BACKLUND,20,00,ANA,CGY
6,1,SHOT,C C R D D G,C R L D D G,"CGY ONGOAL - #5 GIORDANO, Wrist, Off. Zone, 42 ft.",19,39,ANA,CGY
7,1,SHOT,C C R D D G,C R L D D G,"CGY ONGOAL - #5 GIORDANO, Wrist, Off. Zone, 14 ft.",19,33,ANA,CGY
8,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,19,33,ANA,CGY
9,1,FAC,C C R D D G,C C R D D G,CGY won Off. Zone - ANA #14 HENRIQUE vs CGY #77 JANKOWSKI,19,33,ANA,CGY
10,1,HIT,C C R D D G,C C R D D G,"CGY #93 BENNETT HIT ANA #42 MANSON, Off. Zone",19,26,ANA,CGY
11,1,HIT,C R L D D G,C C R D D G,"CGY #77 JANKOWSKI HIT ANA #47 LINDHOLM, Off. Zone",19,02,ANA,CGY
12,1,HIT,C R L D D G,C C R D D G,"ANA #42 MANSON HIT CGY #93 BENNETT, Def. Zone",18,53,ANA,CGY
13,1,GIVE,C R L D D G,C C R D D G,"ANA GIVEAWAY - #14 HENRIQUE, Def. Zone",18,47,ANA,CGY
14,1,HIT,C R L D D G,C C R D D G,"ANA #37 RITCHIE HIT CGY #7 BRODIE, Off. Zone",18,35,ANA,CGY
15,1,STOP,C C R D D G,C L L D D G,ICING,18,15,ANA,CGY
16,1,FAC,C C R D D G,C L L D D G,CGY won Off. Zone - ANA #17 KESLER vs CGY #23 MONAHAN,18,15,ANA,CGY
17,1,SHOT,C C R D D G,C L L D D G,"CGY ONGOAL - #61 KULAK, Wrist, Off. Zone, 52 ft.",18,10,ANA,CGY
18,1,GIVE,C C R D D G,C L L D D G,"ANA GIVEAWAY - #7 COGLIANO, Def. Zone",18,07,ANA,CGY
19,1,GIVE,C C R D D G,C L L D D G,"CGY GIVEAWAY - #41 SMITH, Def. Zone",17,55,ANA,CGY
20,1,TAKE,C C R D D G,C L L D D G,"CGY TAKEAWAY - #13 GAUDREAU, Off. Zone",17,39,ANA,CGY
21,1,SHOT,C C R D D G,C C L D D G,"CGY ONGOAL - #24 HAMONIC, Wrist, Off. Zone, 58 ft.",17,33,ANA,CGY
22,1,STOP,C C R D D G,C C L D D G,GOALIE STOPPED,17,33,ANA,CGY
23,1,FAC,C R R D D G,C C L D D G,CGY won Off. Zone - ANA #38 GRANT vs CGY #20 LAZAR,17,33,ANA,CGY
24,1,MISS,C R R D D G,C C L D D G,"CGY #88 MANGIAPANE, Wrist, Wide of Net, Off. Zone, 24 ft.",17,27,ANA,CGY
25,1,STOP,C R R D D G,C C L D D G,PUCK FROZEN,17,26,ANA,CGY
26,1,FAC,C R R D D G,C C L D D G,ANA won Def. Zone - ANA #38 GRANT vs CGY #20 LAZAR,17,26,ANA,CGY
27,1,HIT,C R R D D G,C C L D D G,"CGY #20 LAZAR HIT ANA #48 SHAW, Off. Zone",17,18,ANA,CGY
28,1,HIT,C R R D D G,C C L D D G,"CGY #20 LAZAR HIT ANA #4 FOWLER, Off. Zone",17,09,ANA,CGY
29,1,HIT,C R R D D G,C C L D D G,"CGY #20 LAZAR HIT ANA #48 SHAW, Off. Zone",16,58,ANA,CGY
30,1,HIT,C R R D D G,C C L D D G,"CGY #19 TKACHUK HIT ANA #38 GRANT, Neu. Zone",16,44,ANA,CGY
31,1,GIVE,C R R D D G,C R L D D G,"CGY GIVEAWAY - #11 BACKLUND, Off. Zone",16,22,ANA,CGY
32,1,SHOT,C C R D D G,C R L D D G,"ANA ONGOAL - #47 LINDHOLM, Wrist, Off. Zone, 32 ft.",16,17,ANA,CGY
33,1,STOP,C C R D D G,C R L D D G,PUCK FROZEN,16,02,ANA,CGY
