n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 6:07 CST,20,00,CBJ,STL
2,1,FAC,C C R D D G,C R L D D G,CBJ won Neu. Zone - CBJ #26 PAHLSSON vs STL #21 BERGLUND,20,00,CBJ,STL
3,1,MISS,C C R D D G,C R L D D G,"CBJ #26 PAHLSSON, Snap, Wide of Net, Off. Zone, 35 ft.",19,49,CBJ,STL
4,1,STOP,C C L D D G,C C R D D G,ICING,18,59,CBJ,STL
5,1,FAC,C C L D D G,C C R D D G,CBJ won Off. Zone - CBJ #7 CARTER vs STL #42 BACKES,18,59,CBJ,STL
6,1,STOP,C C L D D G,C R R D D G,OFFSIDE,18,30,CBJ,STL
7,1,FAC,C R L D D G,C R L D D G,STL won Neu. Zone - CBJ #24 MACKENZIE vs STL #32 PORTER,18,30,CBJ,STL
8,1,HIT,C R L D D G,C R L D D G,"STL #75 REAVES HIT CBJ #40 BOLL, Off. Zone",18,14,CBJ,STL
9,1,HIT,C R L D D G,C R L D D G,"STL #75 REAVES HIT CBJ #4 MOORE, Off. Zone",18,06,CBJ,STL
10,1,SHOT,C R L D D G,C R L D D G,"CBJ ONGOAL - #24 MACKENZIE, Slap, Off. Zone, 29 ft.",18,01,CBJ,STL
11,1,HIT,C C R D D G,C R R D D G,"CBJ #5 JOHNSON HIT STL #44 ARNOTT, Def. Zone",17,39,CBJ,STL
12,1,HIT,C C L D D G,C R R D D G,"CBJ #3 METHOT HIT STL #15 LANGENBRUNNER, Def. Zone",17,34,CBJ,STL
13,1,MISS,C C L D D G,C R R D D G,"STL #44 ARNOTT, Wrist, Over Net, Off. Zone, 16 ft.",17,21,CBJ,STL
14,1,HIT,C C L D D G,C R R D D G,"STL #15 LANGENBRUNNER HIT CBJ #5 JOHNSON, Off. Zone",17,17,CBJ,STL
15,1,SHOT,C C L D D G,C R L D D G,"CBJ ONGOAL - #61 NASH, Slap, Off. Zone, 64 ft.",17,08,CBJ,STL
16,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,17,07,CBJ,STL
17,1,FAC,C C L D D G,C R L D D G,CBJ won Off. Zone - CBJ #16 BRASSARD vs STL #21 BERGLUND,17,07,CBJ,STL
18,1,HIT,C C L D D G,C R L D D G,"STL #25 STEWART HIT CBJ #51 TYUTIN, Off. Zone",16,52,CBJ,STL
19,1,BLOCK,C C L D D G,C R L D D G,"STL #57 PERRON BLOCKED BY  CBJ #16 BRASSARD, Slap, Def. Zone",16,45,CBJ,STL
20,1,SHOT,C C L D D G,C R L D D G,"STL ONGOAL - #4 RUSSELL, Wrist, Off. Zone, 37 ft.",16,41,CBJ,STL
21,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,16,40,CBJ,STL
22,1,FAC,C C R D D G,C R R D D G,CBJ won Def. Zone - CBJ #26 PAHLSSON vs STL #44 ARNOTT,16,40,CBJ,STL
23,1,SHOT,C C L D D G,C R R D D G,"CBJ ONGOAL - #17 LETESTU, Wrist, Off. Zone, 36 ft.",16,21,CBJ,STL
24,1,HIT,C C L D D G,R R R D D G,"CBJ #17 LETESTU HIT STL #28 COLAIACOVO, Off. Zone",16,15,CBJ,STL
25,1,SHOT,C C L D D G,C R R D D G,"CBJ ONGOAL - #17 LETESTU, Backhand, Off. Zone, 30 ft.",16,08,CBJ,STL
26,1,HIT,C C L D D G,C R R D D G,"STL #42 BACKES HIT CBJ #17 LETESTU, Def. Zone",15,55,CBJ,STL
27,1,STOP,C C R D D G,C C C D D G,PUCK IN BENCHES,15,39,CBJ,STL
28,1,FAC,C C R D D G,C R L D D G,STL won Neu. Zone - CBJ #26 PAHLSSON vs STL #12 NICHOL,15,39,CBJ,STL
29,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #22 SHATTENKIRK, Slap, Neu. Zone, 71 ft.",15,33,CBJ,STL
30,1,SHOT,C C R D D G,C R L D D G,"STL ONGOAL - #5 JACKMAN, Snap, Off. Zone, 40 ft.",15,20,CBJ,STL
31,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,15,20,CBJ,STL
32,1,FAC,C C R D D G,C R L D D G,STL won Off. Zone - CBJ #26 PAHLSSON vs STL #12 NICHOL,15,20,CBJ,STL
33,1,HIT,C C L D D G,C R L D D G,"STL #32 PORTER HIT CBJ #5 JOHNSON, Off. Zone",14,55,CBJ,STL
34,1,BLOCK,C C L D D G,C R L D D G,"STL #4 RUSSELL BLOCKED BY  CBJ #18 UMBERGER, Slap, Def. Zone",14,49,CBJ,STL
