n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,C R L D D G,Period Start- Local time: 12:33 EDT,20,00,DET,PIT
2,1,FAC,C L L D D G,C R L D D G,PIT won Neu. Zone - DET #40 ZETTERBERG vs PIT #87 CROSBY,20,00,DET,PIT
3,1,STOP,C L L D D G,C R L D D G,OFFSIDE,19,53,DET,PIT
4,1,FAC,C L L D D G,C R L D D G,PIT won Neu. Zone - DET #40 ZETTERBERG vs PIT #87 CROSBY,19,53,DET,PIT
5,1,BLOCK,C L L D D G,C R L D D G,"PIT #10 EHRHOFF BLOCKED BY  DET #14 NYQUIST, Slap, Def. Zone",19,36,DET,PIT
6,1,MISS,C L L D D G,C R L D D G,"PIT #72 HORNQVIST, Slap, Wide of Net, Off. Zone, 58 ft.",19,33,DET,PIT
7,1,PENL,C L L D D G,C R L D D G,"DET #27 QUINCEY Unsportsmanlike conduct(2 min), Def. Zone Drawn By: PIT #39 PERRON",19,27,DET,PIT
8,1,PENL,C L L D G,C R L D D G,"PIT #39 PERRON Unsportsmanlike conduct(2 min), Off. Zone Drawn By: DET #27 QUINCEY",19,27,DET,PIT
9,1,FAC,C C D D G,C L D D G,DET won Neu. Zone - DET #13 DATSYUK vs PIT #16 SUTTER,19,27,DET,PIT
10,1,BLOCK,C L D D G,C L D D G,"DET #2 SMITH BLOCKED BY  PIT #58 LETANG, Wrist, Def. Zone",18,41,DET,PIT
11,1,GOAL,C L D D G,C L D D G,"DET #15 SHEAHAN(12), Tip-In, Off. Zone, 17 ft.Assists: #28 ZIDLICKY(22); #2 SMITH(8)",18,39,DET,PIT
12,1,FAC,L L D D G,C L D D G,PIT won Neu. Zone - DET #40 ZETTERBERG vs PIT #13 SPALING,18,39,DET,PIT
13,1,TAKE,L L D D G,C L D D G,"PIT TAKEAWAY - #17 COMEAU, Neu. Zone",18,25,DET,PIT
14,1,SHOT,L L D D G,C L D D G,"PIT ONGOAL - #13 SPALING, Slap, Off. Zone, 52 ft.",18,22,DET,PIT
15,1,HIT,L L D D G,C L D D G,"PIT #17 COMEAU HIT DET #8 ABDELKADER, Neu. Zone",18,13,DET,PIT
16,1,STOP,C C D D G,C R D D G,ICING,17,52,DET,PIT
17,1,FAC,C C D D G,C R D D G,PIT won Off. Zone - DET #13 DATSYUK vs PIT #87 CROSBY,17,52,DET,PIT
18,1,BLOCK,C C D D G,C R D D G,"PIT #58 LETANG BLOCKED BY  DET #21 TATAR, Wrist, Def. Zone",17,37,DET,PIT
19,1,STOP,C C D D D G,C R L D D G,OFFSIDE,17,22,DET,PIT
20,1,FAC,C R L D D G,C C R D D G,DET won Neu. Zone - DET #15 SHEAHAN vs PIT #40 LAPIERRE,17,22,DET,PIT
21,1,TAKE,C R L D D G,C C R D D G,"PIT TAKEAWAY - #26 WINNIK, Off. Zone",17,16,DET,PIT
22,1,HIT,C R L D D G,C C R D D G,"DET #26 JURCO HIT PIT #40 LAPIERRE, Def. Zone",17,08,DET,PIT
23,1,SHOT,C R L D D G,C C R D D G,"PIT ONGOAL - #27 ADAMS, Backhand, Off. Zone, 36 ft.",17,04,DET,PIT
24,1,SHOT,C R L D D G,C C R D D G,"DET ONGOAL - #28 ZIDLICKY, Slap, Off. Zone, 64 ft.",16,37,DET,PIT
25,1,STOP,C R L D D G,C C R D D G,PUCK FROZEN,16,34,DET,PIT
26,1,FAC,C C L D D G,C R R D D G,PIT won Def. Zone - DET #41 GLENDENING vs PIT #16 SUTTER,16,34,DET,PIT
