n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C C L D D G,Period Start- Local time: 7:08 CST,20,00,CHI,DAL
2,1,FAC,C C R D D G,C C L D D G,CHI won Neu. Zone - CHI #19 TOEWS vs DAL #12 FAKSA,20,00,CHI,DAL
3,1,SHOT,C C R D D G,C C L D D G,"CHI ONGOAL - #14 PANIK, Wrist, Off. Zone, 8 ft.",19,38,CHI,DAL
4,1,HIT,C C R D D G,C R L D D G,"DAL #23 LINDELL HIT CHI #15 ANISIMOV, Def. Zone",19,03,CHI,DAL
5,1,BLOCK,C C R D D G,C R L D D G,"DAL #15 NEMETH BLOCKED BY  CHI #81 HOSSA, Slap, Def. Zone",18,03,CHI,DAL
6,1,BLOCK,C R R D D G,R L L D D G,"CHI #22 TOOTOO BLOCKED BY  DAL #15 NEMETH, Slap, Def. Zone",17,34,CHI,DAL
7,1,BLOCK,C R R D D G,R L L D D G,"CHI #42 FORSLING BLOCKED BY  DAL #28 JOHNS, Snap, Def. Zone",17,27,CHI,DAL
8,1,HIT,C C R D D G,C C L D D G,"CHI #51 CAMPBELL HIT DAL #10 SHARP, Def. Zone",16,45,CHI,DAL
9,1,MISS,C C R D D G,C R L D D G,"DAL #23 LINDELL, Slap, Wide of Net, Off. Zone, 59 ft.",16,01,CHI,DAL
10,1,SHOT,C C R D D G,C R L D D G,"DAL ONGOAL - #18 EAVES, Wrist, Off. Zone, 45 ft.",15,59,CHI,DAL
11,1,SHOT,C C R D D G,C R L D D G,"CHI ONGOAL - #4 HJALMARSSON, Wrist, Off. Zone, 7 ft.",15,38,CHI,DAL
12,1,BLOCK,C C R D D G,C R L D D G,"CHI #15 ANISIMOV BLOCKED BY  DAL #3 KLINGBERG, Wrist, Def. Zone",15,34,CHI,DAL
13,1,STOP,C C R D D G,C R L D D G,ICING,15,33,CHI,DAL
14,1,FAC,C C R D D G,C R L D D G,DAL won Def. Zone - CHI #70 RASMUSSEN vs DAL #14 BENN,15,33,CHI,DAL
15,1,HIT,C C R D D G,C R L D D G,"DAL #25 RITCHIE HIT CHI #7 SEABROOK, Off. Zone",15,03,CHI,DAL
16,1,BLOCK,C C R D D G,C R L D D G,"DAL #91 SEGUIN BLOCKED BY  CHI #7 SEABROOK, Wrap-around, Def. Zone",14,57,CHI,DAL
17,1,PENL,C C R D D G,C R L D D G,"CHI #16 KRUGER Hooking(2 min), Def. Zone Drawn By: DAL #25 RITCHIE",14,55,CHI,DAL
18,1,FAC,C C D D G,C C R L D G,CHI won Def. Zone - CHI #19 TOEWS vs DAL #14 BENN,14,55,CHI,DAL
19,1,GIVE,C R D D G,C C R L D G,"DAL GIVEAWAY - #14 BENN, Off. Zone",14,19,CHI,DAL
20,1,STOP,C C D D G,C R L D D G,PUCK IN CROWD,13,44,CHI,DAL
21,1,FAC,C R D D G,C R L D D G,CHI won Neu. Zone - CHI #67 KERO vs DAL #17 SHORE,13,44,CHI,DAL
22,1,MISS,C C D D G,C L L D D G,"DAL #24 BENN, Wrist, Wide of Net, Off. Zone, 52 ft.",13,02,CHI,DAL
23,1,SHOT,C C C D D G,C L L D D G,"DAL ONGOAL - #91 SEGUIN, Slap, Off. Zone, 27 ft.",12,49,CHI,DAL
24,1,STOP,C C C D D G,C L L D D G,"PUCK IN CROWD,TV TIMEOUT",12,43,CHI,DAL
