n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R R D D G,R L L D D G,Period Start- Local time: 2:08 CST,20,00,STL,DAL
2,1,FAC,C R R D D G,R L L D D G,DAL won Neu. Zone - STL #42 BACKES vs DAL #14 BENN,20,00,STL,DAL
3,1,HIT,C C R D D G,R L L D D G,"STL #42 BACKES HIT DAL #14 BENN, Off. Zone",19,47,STL,DAL
4,1,GIVE,C C R D D G,R L L D D G,"STL GIVEAWAY - #9 SCHWARTZ, Off. Zone",19,42,STL,DAL
5,1,SHOT,C C R D D G,R L L D D G,"STL ONGOAL - #27 PIETRANGELO, Slap, Def. Zone, 137 ft.",19,41,STL,DAL
6,1,BLOCK,C C R D D G,R L L D D G,"STL #74 OSHIE BLOCKED BY  DAL #3 ROBIDAS, Slap, Def. Zone",19,36,STL,DAL
7,1,HIT,C C C D D G,R L L D D G,"DAL #4 DILLON HIT STL #9 SCHWARTZ, Def. Zone",19,31,STL,DAL
8,1,HIT,C R L D D G,C L L D D G,"DAL #33 GOLIGOSKI HIT STL #57 PERRON, Def. Zone",18,40,STL,DAL
9,1,HIT,C R L D D G,C L L D D G,"STL #25 STEWART HIT DAL #43 OLEKSIAK, Off. Zone",18,36,STL,DAL
10,1,SHOT,C R L D D G,C L L D D G,"STL ONGOAL - #46 POLAK, Slap, Off. Zone, 53 ft.",18,31,STL,DAL
11,1,HIT,C R L D D G,C L L D D G,"DAL #43 OLEKSIAK HIT STL #25 STEWART, Def. Zone",18,19,STL,DAL
12,1,STOP,C R L D D G,C L L D D G,OFFSIDE,18,13,STL,DAL
13,1,FAC,C R L D D G,C R L D D G,STL won Neu. Zone - STL #17 SOBOTKA vs DAL #20 EAKIN,18,13,STL,DAL
14,1,HIT,C R L D D G,C R L D D G,"DAL #18 SMITH HIT STL #36 D'AGOSTINI, Off. Zone",17,34,STL,DAL
15,1,HIT,C R R D D G,C L L D D G,"STL #75 REAVES HIT DAL #4 DILLON, Off. Zone",17,23,STL,DAL
16,1,GIVE,C R R D D G,C L L D D G,"DAL GIVEAWAY - #24 NYSTROM, Neu. Zone",17,06,STL,DAL
