n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,DET,CAR
2,1,PGEND,,, ,20,00,DET,CAR
3,1,ANTHEM,,, ,20,00,DET,CAR
4,1,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 7:10 EST,20,00,DET,CAR
5,1,FAC,C C R D D G,C R L D D G,DET won Neu. Zone - DET #71 LARKIN vs CAR #11 STAAL,20,00,DET,CAR
6,1,TAKE,C C R D D G,C R L D D G,"DET TAKEAWAY - #43 HELM, Neu. Zone",19,19,DET,CAR
7,1,MISS,C C R D D G,R R L D D G,"DET #39 MANTHA, Slap, Wide of Net, Neu. Zone, 81 ft.",19,16,DET,CAR
8,1,HIT,C C C D D G,R L L D D G,"DET #65 DEKEYSER HIT CAR #79 FERLAND, Def. Zone",18,58,DET,CAR
9,1,SHOT,C C C D D G,R L L D D G,"CAR ONGOAL - #44 DE HAAN, Snap, Off. Zone, 44 ft.",18,53,DET,CAR
10,1,GIVE,C C C D D G,R L L D D G,"DET GIVEAWAY - #72 ATHANASIOU, Neu. Zone",18,34,DET,CAR
11,1,STOP,C L L D D G,C R L D D G,ICING,18,06,DET,CAR
12,1,FAC,C L L D D G,C R L D D G,DET won Def. Zone - DET #41 GLENDENING vs CAR #71 WALLMARK,18,06,DET,CAR
13,1,STOP,C L L D D G,C L L D D G,ICING,17,45,DET,CAR
14,1,FAC,C L L D D G,C L L D D G,CAR won Off. Zone - DET #22 MEGAN vs CAR #64 BISHOP,17,45,DET,CAR
15,1,HIT,C C R D D G,C L L D D G,"DET #27 RASMUSSEN HIT CAR #22 PESCE, Off. Zone",17,21,DET,CAR
16,1,SHOT,C C R D D G,C L L D D G,"DET ONGOAL - #42 FRK, Wrist, Off. Zone, 14 ft.",17,18,DET,CAR
17,1,GIVE,C C R D D G,C L L D D G,"DET GIVEAWAY - #25 GREEN, Def. Zone",17,09,DET,CAR
18,1,SHOT,C C R D D G,C L L D D G,"DET ONGOAL - #83 DALEY, Slap, Off. Zone, 62 ft.",17,00,DET,CAR
19,1,STOP,C C R D D G,C L L D D G,GOALIE STOPPED,16,59,DET,CAR
20,1,FAC,C C R D D G,C R L D D G,CAR won Def. Zone - DET #71 LARKIN vs CAR #11 STAAL,16,59,DET,CAR
21,1,BLOCK,C C R D D G,C R L D D G,"CAR #44 DE HAAN BLOCKED BY  DET #65 DEKEYSER, Snap, Def. Zone",16,49,DET,CAR
22,1,SHOT,C C R D D G,C R L D D G,"CAR ONGOAL - #11 STAAL, Wrist, Off. Zone, 11 ft.",16,34,DET,CAR
23,1,TAKE,C C R D D G,C R L D D G,"DET TAKEAWAY - #39 MANTHA, Def. Zone",16,29,DET,CAR
24,1,BLOCK,C C R D D G,C R L D D G,"CAR #27 FAULK BLOCKED BY  DET #83 DALEY, Snap, Def. Zone",16,17,DET,CAR
25,1,TAKE,C C R D D G,C R L D D G,"DET TAKEAWAY - #39 MANTHA, Def. Zone",16,07,DET,CAR
26,1,BLOCK,C C R D D G,C R L D D G,"DET #71 LARKIN BLOCKED BY  CAR #74 SLAVIN, Snap, Def. Zone",16,04,DET,CAR
27,1,SHOT,C C C D D G,R L L D D G,"CAR ONGOAL - #86 TERAVAINEN, Snap, Off. Zone, 27 ft.",15,40,DET,CAR
28,1,GIVE,C C C D D G,R L L D D G,"DET GIVEAWAY - #14 NYQUIST, Off. Zone",15,25,DET,CAR
29,1,HIT,C L L D D G,C R L D D G,"CAR #37 SVECHNIKOV HIT DET #8 ABDELKADER, Off. Zone",15,02,DET,CAR
30,1,HIT,C L L D D G,C R L D D G,"DET #3 JENSEN HIT CAR #4 FLEURY, Def. Zone",14,49,DET,CAR
31,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #19 HAMILTON, Snap, Off. Zone, 59 ft.",14,43,DET,CAR
32,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #71 WALLMARK, Backhand, Off. Zone, 9 ft.",14,41,DET,CAR
33,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #37 SVECHNIKOV, Backhand, Off. Zone, 12 ft.",14,40,DET,CAR
34,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #71 WALLMARK, Backhand, Off. Zone, 9 ft.",14,39,DET,CAR
35,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #71 WALLMARK, Deflected, Off. Zone, 8 ft.",14,38,DET,CAR
36,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #48 MARTINOOK, Tip-In, Off. Zone, 13 ft.",14,36,DET,CAR
37,1,SHOT,C L L D D G,C R L D D G,"CAR ONGOAL - #48 MARTINOOK, Backhand, Off. Zone, 10 ft.",14,34,DET,CAR
38,1,STOP,C L L D D G,C R L D D G,ICING,14,26,DET,CAR
39,1,FAC,C L L D D G,C L L D D G,CAR won Off. Zone - DET #41 GLENDENING vs CAR #64 BISHOP,14,26,DET,CAR
40,1,TAKE,C C R D D G,C L L D D G,"DET TAKEAWAY - #27 RASMUSSEN, Off. Zone",13,58,DET,CAR
41,1,MISS,C C R D D G,C L L D D G,"DET #27 RASMUSSEN, Deflected, Wide of Net, Off. Zone, 19 ft.",13,49,DET,CAR
42,1,STOP,C C R D D G,C L L D D G,"PUCK IN CROWD,TV TIMEOUT",13,23,DET,CAR
43,1,FAC,C C R D D G,C R L D D G,DET won Off. Zone - DET #71 LARKIN vs CAR #11 STAAL,13,23,DET,CAR
44,1,SHOT,C C R D D G,C R L D D G,"DET ONGOAL - #83 DALEY, Slap, Off. Zone, 64 ft.",13,18,DET,CAR
