n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,ARI,CHI
2,1,PGEND,,, ,20,00,ARI,CHI
3,1,ANTHEM,,, ,20,00,ARI,CHI
4,1,PSTR,C R L D D G,C R L D D G,Period Start- Local time: 7:34 CST,20,00,ARI,CHI
5,1,FAC,C R L D D G,C R L D D G,ARI won Neu. Zone - ARI #72 BOYD vs CHI #77 DACH,20,00,ARI,CHI
6,1,HIT,R L L D D G,C L L D D G,"CHI #16 KHAIRA HIT ARI #86 STRALMAN, Off. Zone",19,02,ARI,CHI
7,1,BLOCK,C C R D D G,C C L D D G,"ARI #75 CAPOBIANCO BLOCKED BY  CHI #8 KUBALIK, Wrist, Def. Zone",18,36,ARI,CHI
8,1,HIT,C C L D D G,C C C D D G,"ARI #17 GALCHENYUK HIT CHI #61 STILLMAN, Def. Zone",18,14,ARI,CHI
9,1,HIT,C R L D D G,C C L D D G,"CHI #44 DE HAAN HIT ARI #36 FISCHER, Def. Zone",17,38,ARI,CHI
10,1,DELPEN,C R L D D G,C R L D D G,ARI,17,04,ARI,CHI
11,1,PENL,C R L D D G,C C R L D G,"ARI #16 LADD Interference(2 min), Neu. Zone Drawn By: CHI #12 DEBRINCAT",17,01,ARI,CHI
12,1,FAC,C L D D G,C C R L D G,CHI won Off. Zone - ARI #83 BEAGLE vs CHI #19 TOEWS,17,01,ARI,CHI
13,1,SHOT,C L D D G,C C R L D G,"CHI ONGOAL - #19 TOEWS, Wrist, Off. Zone, 12 ft.",16,48,ARI,CHI
14,1,STOP,C L D D G,C C R L D G,GOALIE STOPPED (AFTER SOG),16,48,ARI,CHI
15,1,FAC,L L D D G,C C R L D G,CHI won Off. Zone - ARI #22 LARSSON vs CHI #19 TOEWS,16,48,ARI,CHI
16,1,GIVE,L L D D G,C C R L D G,"CHI GIVEAWAY - #4 JONES, Off. Zone",16,42,ARI,CHI
17,1,BLOCK,L L D D G,C C R L D G,"CHI #12 DEBRINCAT BLOCKED BY  ARI #86 STRALMAN, Wrist, Def. Zone",15,58,ARI,CHI
18,1,PENL,R L D D G,C C R L D G,"CHI #19 TOEWS Hooking(2 min), Off. Zone Drawn By: ARI #86 STRALMAN",15,58,ARI,CHI
19,1,FAC,R L D D G,C L D D G,ARI won Off. Zone - ARI #36 FISCHER vs CHI #17 STROME,15,58,ARI,CHI
20,1,HIT,R L D D G,C L D D G,"ARI #46 LYUBUSHKIN HIT CHI #17 STROME, Def. Zone",15,44,ARI,CHI
21,1,MISS,C R R D D G,C L D D G,"ARI #6 CHYCHRUN, Wrist, Wide of Net, Off. Zone, 41 ft.",14,23,ARI,CHI
