n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,C R L D D G,Period Start- Local time: 7:07 CST,20,00,VAN,NSH
2,1,FAC,C L L D D G,C R L D D G,VAN won Neu. Zone - VAN #17 KESLER vs NSH #12 FISHER,20,00,VAN,NSH
3,1,MISS,C L L D D G,C R L D D G,"VAN #22 SEDIN, Slap, Wide of Net, Off. Zone, 32 ft.",19,42,VAN,NSH
4,1,SHOT,C R L D D G,C C R D D G,"NSH ONGOAL - #27 HORNQVIST, Backhand, Off. Zone, 5 ft.",18,49,VAN,NSH
5,1,TAKE,C R L D D G,C C R D D G,"NSH TAKEAWAY - #11 LEGWAND, Off. Zone",18,48,VAN,NSH
6,1,SHOT,C R L D D G,C C R D D G,"NSH ONGOAL - #33 WILSON, Backhand, Off. Zone, 12 ft.",18,37,VAN,NSH
7,1,BLOCK,C R L D D G,C C R D D G,"NSH #27 HORNQVIST BLOCKED BY  VAN #21 RAYMOND, Wrist, Def. Zone",18,37,VAN,NSH
8,1,SHOT,C R L D D G,C C R D D G,"NSH ONGOAL - #27 HORNQVIST, Wrist, Off. Zone, 5 ft.",18,36,VAN,NSH
9,1,STOP,C R L D D G,C C R D D G,PUCK FROZEN,18,35,VAN,NSH
10,1,FAC,C C R D D G,C R R D D G,VAN won Def. Zone - VAN #27 MALHOTRA vs NSH #15 SMITH,18,35,VAN,NSH
11,1,GIVE,C C R D D G,C R R D D G,"VAN GIVEAWAY - #4 BALLARD, Def. Zone",18,01,VAN,NSH
12,1,STOP,C R L D D G,C R R D D G,OFFSIDE,17,38,VAN,NSH
13,1,FAC,C R L D D G,C R R D D G,VAN won Neu. Zone - VAN #9 HODGSON vs NSH #13 SPALING,17,38,VAN,NSH
14,1,HIT,C R L D D G,C R R D D G,"VAN #36 HANSEN HIT NSH #59 JOSI, Off. Zone",17,24,VAN,NSH
15,1,HIT,C L L D D G,C R R D D G,"NSH #18 YIP HIT VAN #14 BURROWS, Neu. Zone",16,53,VAN,NSH
16,1,STOP,C L L D D G,C R L D D G,ICING,16,45,VAN,NSH
17,1,FAC,C R L D D G,C R L D D G,VAN won Off. Zone - VAN #33 SEDIN vs NSH #12 FISHER,16,45,VAN,NSH
18,1,SHOT,C R L D D G,C R L D D G,"VAN ONGOAL - #3 BIEKSA, Snap, Off. Zone, 61 ft.",16,42,VAN,NSH
19,1,STOP,C R L D D G,C R L D D G,GOALIE STOPPED,16,41,VAN,NSH
20,1,FAC,C R L D D G,C C R D D G,NSH won Def. Zone - VAN #33 SEDIN vs NSH #25 SMITHSON,16,41,VAN,NSH
21,1,BLOCK,C R L D D G,C C R D D G,"NSH #8 KLEIN BLOCKED BY  VAN #33 SEDIN, Slap, Def. Zone",16,29,VAN,NSH
22,1,STOP,C R L D D G,C C R D D G,OFFSIDE,16,16,VAN,NSH
23,1,FAC,C L L D D G,C R L D D G,NSH won Neu. Zone - VAN #17 KESLER vs NSH #12 FISHER,16,16,VAN,NSH
24,1,TAKE,C L L D D G,C R L D D G,"NSH TAKEAWAY - #74 KOSTITSYN, Def. Zone",15,47,VAN,NSH
25,1,SHOT,C L L D D G,C R L D D G,"NSH ONGOAL - #12 FISHER, Wrist, Off. Zone, 28 ft.",15,40,VAN,NSH
26,1,TAKE,C R L D D G,C R R D D G,"NSH TAKEAWAY - #13 SPALING, Off. Zone",15,08,VAN,NSH
27,1,PENL,C R L D D G,C R R D D G,"VAN #9 HODGSON Tripping(2 min), Def. Zone Drawn By: NSH #13 SPALING",15,03,VAN,NSH
28,1,FAC,C L D D G,C C C D D G,NSH won Off. Zone - VAN #17 KESLER vs NSH #11 LEGWAND,15,03,VAN,NSH
29,1,SHOT,C L D D G,C C C D D G,"NSH ONGOAL - #33 WILSON, Wrist, Off. Zone, 7 ft.",14,38,VAN,NSH
30,1,SHOT,C L D D G,C C C D D G,"NSH ONGOAL - #6 WEBER, Slap, Off. Zone, 50 ft.",14,24,VAN,NSH
31,1,SHOT,C R D D G,C R R D D G,"NSH ONGOAL - #12 FISHER, Wrist, Off. Zone, 33 ft.",13,22,VAN,NSH
32,1,HIT,C L L D D G,C R R D D G,"NSH #8 KLEIN HIT VAN #9 HODGSON, Def. Zone",12,43,VAN,NSH
33,1,SHOT,C L L D D G,C R R D D G,"VAN ONGOAL - #9 HODGSON, Backhand, Off. Zone, 27 ft.",12,42,VAN,NSH
34,1,GIVE,C L L D D G,C R L D D G,"NSH GIVEAWAY - #35 RINNE, Def. Zone",12,22,VAN,NSH
35,1,MISS,C L L D D G,C R L D D G,"VAN #3 BIEKSA, Snap, Over Net, Off. Zone, 58 ft.",12,22,VAN,NSH
36,1,SHOT,C L L D D G,C R L D D G,"VAN ONGOAL - #23 EDLER, Slap, Off. Zone, 56 ft.",11,45,VAN,NSH
37,1,STOP,C L L D D G,C R L D D G,"GOALIE STOPPED,TV TIMEOUT",11,44,VAN,NSH
