n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C C R D D G,Period Start- Local time: 7:38 EST,20,00,T.B,OTT
2,1,FAC,C C R D D G,C C R D D G,OTT won Neu. Zone - T.B #11 BOYLE vs OTT #44 PAGEAU,20,00,T.B,OTT
3,1,STOP,C C R D D G,C C R D D G,PUCK IN BENCHES,19,32,T.B,OTT
4,1,FAC,C C L D D G,C C R D D G,T.B won Neu. Zone - T.B #90 NAMESTNIKOV vs OTT #7 TURRIS,19,32,T.B,OTT
5,1,SHOT,C C L D D G,C C R D D G,"T.B ONGOAL - #18 PALAT, Wrist, Off. Zone, 53 ft.",19,27,T.B,OTT
6,1,HIT,C C L D D G,C C R D D G,"OTT #74 BOROWIECKI HIT T.B #18 PALAT, Def. Zone",19,14,T.B,OTT
7,1,BLOCK,C C L D D G,C C R D D G,"T.B #6 STRALMAN BLOCKED BY  OTT #5 CECI, Backhand, Def. Zone",19,11,T.B,OTT
8,1,HIT,C C L D D G,C C R D D G,"OTT #7 TURRIS HIT T.B #90 NAMESTNIKOV, Off. Zone",19,04,T.B,OTT
9,1,SHOT,C R R D D G,C C R D D G,"OTT ONGOAL - #65 KARLSSON, Wrist, Off. Zone, 36 ft.",18,23,T.B,OTT
10,1,STOP,C R R D D G,C C R D D G,GOALIE STOPPED,18,22,T.B,OTT
11,1,FAC,C R R D D G,C C R D D G,OTT won Off. Zone - T.B #51 FILPPULA vs OTT #93 ZIBANEJAD,18,22,T.B,OTT
12,1,HIT,C R R D D G,C C R D D G,"T.B #23 BROWN HIT OTT #45 WIDEMAN, Off. Zone",18,06,T.B,OTT
13,1,BLOCK,C R R D D G,C C R D D G,"OTT #90 CHIASSON BLOCKED BY  T.B #55 COBURN, Wrist, Def. Zone",17,51,T.B,OTT
14,1,HIT,C C R D D G,C C R D D G,"OTT #15 SMITH HIT T.B #9 JOHNSON, Def. Zone",17,12,T.B,OTT
15,1,MISS,C C R D D G,C C R D D G,"T.B #9 JOHNSON, Wrist, Wide of Net, Off. Zone, 28 ft.",17,09,T.B,OTT
16,1,HIT,C C R D D G,C C R D D G,"OTT #43 DZINGEL HIT T.B #5 GARRISON, Neu. Zone",16,53,T.B,OTT
17,1,HIT,C C L D D G,C C R D D G,"T.B #77 HEDMAN HIT OTT #25 NEIL, Def. Zone",16,30,T.B,OTT
18,1,STOP,C C L D D G,C C R D D G,ICING,16,22,T.B,OTT
19,1,FAC,C C L D D G,C C R D D G,T.B won Def. Zone - T.B #90 NAMESTNIKOV vs OTT #7 TURRIS,16,22,T.B,OTT
20,1,TAKE,C C L D D G,C C R D D G,"OTT TAKEAWAY - #7 TURRIS, Off. Zone",16,05,T.B,OTT
21,1,MISS,C C L D D G,C C R D D G,"OTT #5 CECI, Wrist, Wide of Net, Off. Zone, 66 ft.",15,53,T.B,OTT
22,1,HIT,C R R D D G,C C R D D G,"OTT #46 WIERCIOCH HIT T.B #24 CALLAHAN, Def. Zone",15,31,T.B,OTT
23,1,SHOT,C R R D D G,C C R D D G,"OTT ONGOAL - #5 CECI, Wrist, Neu. Zone, 85 ft.",15,20,T.B,OTT
24,1,TAKE,C R R D D G,C C R D D G,"OTT TAKEAWAY - #90 CHIASSON, Off. Zone",15,13,T.B,OTT
25,1,SHOT,C R R D D G,C C R D D G,"T.B ONGOAL - #23 BROWN, Wrist, Neu. Zone, 88 ft.",14,53,T.B,OTT
26,1,STOP,C R R D D G,C C R D D G,GOALIE STOPPED,14,52,T.B,OTT
27,1,FAC,C C R D D G,C C R D D G,T.B won Off. Zone - T.B #9 JOHNSON vs OTT #15 SMITH,14,52,T.B,OTT
28,1,BLOCK,C C R D D G,C C R D D G,"T.B #62 SUSTR BLOCKED BY  OTT #65 KARLSSON, Wrist, Def. Zone",14,46,T.B,OTT
29,1,GIVE,C C R D D G,C C R D D G,"T.B GIVEAWAY - #86 KUCHEROV, Neu. Zone",14,42,T.B,OTT
30,1,GOAL,C C R D D G,C C R D D G,"OTT #15 SMITH(11), Wrist, Off. Zone, 35 ft.Assist: #61 STONE(25)",14,37,T.B,OTT
31,1,FAC,C C R D D G,C C R D D G,OTT won Neu. Zone - T.B #11 BOYLE vs OTT #27 LAZAR,14,37,T.B,OTT
32,1,STOP,C C R D D G,C C R D D G,PUCK IN BENCHES,14,31,T.B,OTT
33,1,FAC,C C R D D G,C C R D D G,OTT won Neu. Zone - T.B #11 BOYLE vs OTT #27 LAZAR,14,31,T.B,OTT
34,1,HIT,C C R D D G,C C R D D G,"OTT #46 WIERCIOCH HIT T.B #13 PAQUETTE, Def. Zone",14,10,T.B,OTT
35,1,GIVE,C C R D D G,C C R D D G,"T.B GIVEAWAY - #6 STRALMAN, Off. Zone",14,00,T.B,OTT
36,1,SHOT,C C R D D G,C C R D D G,"OTT ONGOAL - #43 DZINGEL, Wrist, Off. Zone, 33 ft.",13,48,T.B,OTT
37,1,STOP,C C R D D G,C C R D D G,"GOALIE STOPPED,TV TIMEOUT",13,47,T.B,OTT
38,1,FAC,C C L D D G,C C R D D G,OTT won Off. Zone - T.B #91 STAMKOS vs OTT #15 SMITH,13,47,T.B,OTT
39,1,SHOT,C C L D D G,C C R D D G,"T.B ONGOAL - #55 COBURN, Slap, Off. Zone, 64 ft.",13,21,T.B,OTT
