n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C R D D G,C R L D D G,Period Start- Local time: 7:38 EST,20,00,OTT,FLA
2,1,FAC,C C R D D G,C R L D D G,FLA won Neu. Zone - OTT #15 SMITH vs FLA #21 TROCHECK,20,00,OTT,FLA
3,1,HIT,C C R D D G,C R L D D G,"FLA #44 GUDBRANSON HIT OTT #44 PAGEAU, Off. Zone",19,49,OTT,FLA
4,1,HIT,C C R D D G,C C R D D G,"OTT #5 CECI HIT FLA #11 HUBERDEAU, Def. Zone",18,57,OTT,FLA
5,1,SHOT,C C R D D G,C C R D D G,"FLA ONGOAL - #16 BARKOV, Wrist, Off. Zone, 27 ft.",18,45,OTT,FLA
6,1,STOP,C C R D D G,C R R D D G,GOALIE STOPPED,18,12,OTT,FLA
7,1,FAC,C R L D D G,C R R D D G,FLA won Def. Zone - OTT #27 LAZAR vs FLA #27 BJUGSTAD,18,12,OTT,FLA
8,1,HIT,C R L D D G,C R R D D G,"FLA #46 KINDL HIT OTT #25 NEIL, Def. Zone",18,06,OTT,FLA
9,1,HIT,C R L D D G,C R R D D G,"FLA #46 KINDL HIT OTT #25 NEIL, Def. Zone",17,59,OTT,FLA
10,1,MISS,C R L D D G,C R R D D G,"OTT #25 NEIL, Wrist, Wide of Net, Off. Zone, 29 ft.",17,53,OTT,FLA
11,1,HIT,C R L D D G,C R R D D G,"FLA #46 KINDL HIT OTT #26 PUEMPEL, Def. Zone",17,44,OTT,FLA
12,1,BLOCK,C R L D D G,C R R D D G,"OTT #46 WIERCIOCH BLOCKED BY  FLA #46 KINDL, Wrist, Def. Zone",17,38,OTT,FLA
13,1,GIVE,C C R D D G,C L L D D G,"OTT GIVEAWAY - #15 SMITH, Neu. Zone",17,21,OTT,FLA
14,1,HIT,C C R D D G,C L L D D G,"FLA #28 WILSON HIT OTT #46 WIERCIOCH, Off. Zone",17,11,OTT,FLA
15,1,SHOT,C C R D D G,C L L D D G,"FLA ONGOAL - #17 MACKENZIE, Snap, Off. Zone, 18 ft.",17,04,OTT,FLA
16,1,MISS,C C R D D G,C R L D D G,"FLA #7 KULIKOV, Wrist, Wide of Net, Off. Zone, 62 ft.",16,30,OTT,FLA
17,1,STOP,C C R D D G,C R L D D G,HAND PASS,16,09,OTT,FLA
18,1,FAC,C C R D D G,C R L D D G,OTT won Neu. Zone - OTT #23 GOMEZ vs FLA #21 TROCHECK,16,09,OTT,FLA
19,1,BLOCK,C C R D D G,C R L D D G,"OTT #43 DZINGEL BLOCKED BY  FLA #7 KULIKOV, Wrist, Def. Zone",15,56,OTT,FLA
20,1,MISS,C C R D D G,C R L D D G,"OTT #6 RYAN, Wrist, Wide of Net, Off. Zone, 23 ft.",15,54,OTT,FLA
21,1,GIVE,C C R D D G,C R L D D G,"OTT GIVEAWAY - #5 CECI, Off. Zone",15,52,OTT,FLA
22,1,MISS,C C R D D G,C C R D D G,"OTT #6 RYAN, Slap, Wide of Net, Off. Zone, 59 ft.",15,27,OTT,FLA
23,1,SHOT,C C R D D G,C C R D D G,"FLA ONGOAL - #11 HUBERDEAU, Wrist, Off. Zone, 36 ft.",15,25,OTT,FLA
24,1,STOP,C C R D D G,C C R D D G,GOALIE STOPPED,15,25,OTT,FLA
25,1,FAC,C C R D D G,C C R D D G,OTT won Def. Zone - OTT #44 PAGEAU vs FLA #16 BARKOV,15,25,OTT,FLA
26,1,TAKE,C C R D D G,C C R D D G,"OTT TAKEAWAY - #44 PAGEAU, Neu. Zone",15,09,OTT,FLA
27,1,SHOT,C C R D D G,C C R D D G,"OTT ONGOAL - #15 SMITH, Backhand, Off. Zone, 9 ft.",15,04,OTT,FLA
28,1,STOP,C C R D D G,C C R D D G,GOALIE STOPPED,15,04,OTT,FLA
29,1,FAC,C C R D D G,C R R D D G,FLA won Def. Zone - OTT #93 ZIBANEJAD vs FLA #27 BJUGSTAD,15,04,OTT,FLA
30,1,HIT,C C R D D G,C R R D D G,"OTT #93 ZIBANEJAD HIT FLA #7 KULIKOV, Def. Zone",14,51,OTT,FLA
31,1,HIT,C C R D D G,C R R D D G,"FLA #48 SHAW HIT OTT #90 CHIASSON, Neu. Zone",14,41,OTT,FLA
32,1,SHOT,C C R D D G,C R L D D G,"OTT ONGOAL - #68 HOFFMAN, Wrist, Off. Zone, 36 ft.",14,25,OTT,FLA
33,1,STOP,C C R D D G,C R L D D G,GOALIE STOPPED,14,25,OTT,FLA
