n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,R R L D D G,C C R D D G,Period Start- Local time: 7:09 EST,20,00,PHI,WSH
2,1,FAC,R R L D D G,C C R D D G,WSH won Neu. Zone - PHI #28 GIROUX vs WSH #21 LAICH,20,00,PHI,WSH
3,1,HIT,R R L D D G,C C R D D G,"WSH #22 KNUBLE HIT PHI #25 CARLE, Off. Zone",19,50,PHI,WSH
4,1,MISS,C C R D D G,C R L D D G,"PHI #27 TALBOT, Tip-In, Wide of Net, Off. Zone, 17 ft.",18,39,PHI,WSH
5,1,HIT,C C R D D G,C R L D D G,"WSH #81 ORLOV HIT PHI #10 SCHENN, Def. Zone",18,34,PHI,WSH
6,1,SHOT,C C R D D G,C R L D D G,"PHI ONGOAL - #93 VORACEK, Snap, Off. Zone, 30 ft.",18,27,PHI,WSH
7,1,STOP,R R L D D G,C R L D D G,GOALIE STOPPED,18,16,PHI,WSH
8,1,FAC,R R L D D G,C C R D D G,WSH won Off. Zone - PHI #28 GIROUX vs WSH #21 LAICH,18,16,PHI,WSH
9,1,STOP,R R L D D G,C C R D D G,PUCK IN CROWD,17,58,PHI,WSH
10,1,FAC,C R L D D G,C R L D D G,WSH won Neu. Zone - PHI #48 BRIERE vs WSH #90 JOHANSSON,17,58,PHI,WSH
11,1,HIT,C R R D D G,C R L D D G,"WSH #8 OVECHKIN HIT PHI #5 COBURN, Off. Zone",17,46,PHI,WSH
12,1,TAKE,C R R D D G,C R L D D G,"WSH TAKEAWAY - #20 BROUWER, Off. Zone",17,43,PHI,WSH
13,1,BLOCK,C R R D D G,C R L D D G,"WSH #74 CARLSON BLOCKED BY  PHI #8 GROSSMAN, Slap, Def. Zone",17,35,PHI,WSH
14,1,TAKE,C R R D D G,C R L D D G,"WSH TAKEAWAY - #90 JOHANSSON, Off. Zone",17,32,PHI,WSH
15,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #90 JOHANSSON, Backhand, Off. Zone, 11 ft.",17,30,PHI,WSH
16,1,STOP,C R R D D G,C R L D D G,ICING,17,23,PHI,WSH
17,1,FAC,C R R D D G,C R L D D G,WSH won Off. Zone - PHI #48 BRIERE vs WSH #85 PERREAULT,17,23,PHI,WSH
18,1,HIT,C R R D D G,C R L D D G,"PHI #5 COBURN HIT WSH #85 PERREAULT, Def. Zone",17,12,PHI,WSH
19,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #52 GREEN, Wrist, Neu. Zone, 67 ft.",17,03,PHI,WSH
20,1,BLOCK,C R R D D G,C R L D D G,"PHI #48 BRIERE BLOCKED BY  WSH #28 SEMIN, Wrist, Def. Zone",16,53,PHI,WSH
21,1,BLOCK,C R R D D G,C R L D D G,"PHI #48 BRIERE BLOCKED BY  WSH #85 PERREAULT, Wrist, Def. Zone",16,48,PHI,WSH
22,1,SHOT,C R R D D G,C R L D D G,"PHI ONGOAL - #48 BRIERE, Wrist, Off. Zone, 31 ft.",16,46,PHI,WSH
23,1,SHOT,C R R D D G,C R L D D G,"PHI ONGOAL - #25 CARLE, Wrist, Off. Zone, 28 ft.",16,15,PHI,WSH
24,1,STOP,C R R D D G,C R L D D G,HIGH STICK,16,13,PHI,WSH
25,1,FAC,C C L D D G,C C R D D G,PHI won Off. Zone - PHI #14 COUTURIER vs WSH #15 HALPERN,16,13,PHI,WSH
26,1,TAKE,C C L D D G,C C R D D G,"WSH TAKEAWAY - #42 WARD, Neu. Zone",16,07,PHI,WSH
27,1,BLOCK,C C L D D G,C C R D D G,"WSH #81 ORLOV BLOCKED BY  PHI #36 RINALDO, Wrist, Def. Zone",15,52,PHI,WSH
28,1,SHOT,C C L D D G,C C R D D G,"WSH ONGOAL - #81 ORLOV, Wrist, Off. Zone, 27 ft.",15,43,PHI,WSH
29,1,HIT,C R R D D G,C R L D D G,"WSH #20 BROUWER HIT PHI #26 GUSTAFSSON, Neu. Zone",14,51,PHI,WSH
30,1,HIT,R R L D D G,C R L D D G,"PHI #28 GIROUX HIT WSH #8 OVECHKIN, Def. Zone",14,32,PHI,WSH
31,1,PENL,R R L D D G,C R L D D G,"WSH #20 BROUWER Fighting (maj)(5 min), Neu. Zone Drawn By: PHI #19 HARTNELL",14,27,PHI,WSH
