n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C L L D D G,R R L D D G,Period Start- Local time: 7:09 MST,20,00,NSH,ARI
2,1,FAC,C L L D D G,R R L D D G,NSH won Neu. Zone - NSH #18 NEAL vs ARI #19 DOAN,20,00,NSH,ARI
3,1,GIVE,C L L D D G,R R L D D G,"NSH GIVEAWAY - #9 FORSBERG, Neu. Zone",19,29,NSH,ARI
4,1,SHOT,C C L D D G,C C L D D G,"ARI ONGOAL - #8 RIEDER, Wrist, Off. Zone, 44 ft.",19,07,NSH,ARI
5,1,STOP,C C L D D G,C C L D D G,GOALIE STOPPED,19,06,NSH,ARI
6,1,FAC,C R L D D G,C C L D D G,ARI won Off. Zone - NSH #28 GAUSTAD vs ARI #50 VERMETTE,19,06,NSH,ARI
7,1,SHOT,C R L D D G,C C L D D G,"ARI ONGOAL - #16 DOMI, Wrist, Off. Zone, 40 ft.",18,42,NSH,ARI
8,1,MISS,C R L D D G,C C L D D G,"ARI #8 RIEDER, Wrist, Wide of Net, Off. Zone, 38 ft.",18,25,NSH,ARI
9,1,SHOT,,,"ARI ONGOAL - #10 DUCLAIR, Penalty Shot, Wrist, Off. Zone, 14 ft.",17,47,NSH,ARI
10,1,FAC,C C L D D G,C C R D D G,ARI won Off. Zone - NSH #12 FISHER vs ARI #15 GORDON,17,47,NSH,ARI
11,1,HIT,C C L D D G,C C R D D G,"NSH #5 JACKMAN HIT ARI #2 GROSSMANN, Def. Zone",17,28,NSH,ARI
12,1,SHOT,C C L D D G,C C R D D G,"ARI ONGOAL - #2 GROSSMANN, Wrist, Off. Zone, 13 ft.",17,24,NSH,ARI
13,1,SHOT,C C L D D G,C C R D D G,"ARI ONGOAL - #24 CHIPCHURA, Wrist, Off. Zone, 9 ft.",17,23,NSH,ARI
14,1,SHOT,C C L D D G,C C R D D G,"NSH ONGOAL - #11 HODGSON, Wrist, Off. Zone, 17 ft.",17,18,NSH,ARI
15,1,STOP,C C L D D G,C C R D D G,GOALIE STOPPED,17,12,NSH,ARI
16,1,FAC,C C C D D G,R R L D D G,NSH won Off. Zone - NSH #63 RIBEIRO vs ARI #12 RICHARDSON,17,12,NSH,ARI
17,1,SHOT,C C C D D G,R R L D D G,"NSH ONGOAL - #4 ELLIS, Wrist, Off. Zone, 55 ft.",17,02,NSH,ARI
18,1,BLOCK,C C C D D G,R R L D D G,"ARI #48 MARTINOOK BLOCKED BY  NSH #4 ELLIS, Wrist, Def. Zone",16,45,NSH,ARI
