n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R R D D G,C R L D D G,Period Start- Local time: 7:08 EDT,20,00,CGY,WSH
2,1,FAC,C R R D D G,C R L D D G,CGY won Neu. Zone - CGY #18 STAJAN vs WSH #92 KUZNETSOV,20,00,CGY,WSH
3,1,HIT,C R R D D G,C R L D D G,"WSH #90 JOHANSSON HIT CGY #26 STONE, Off. Zone",19,30,CGY,WSH
4,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #27 ALZNER, Wrist, Off. Zone, 28 ft.",19,24,CGY,WSH
5,1,SHOT,C R R D D G,C R L D D G,"WSH ONGOAL - #14 WILLIAMS, Backhand, Off. Zone, 17 ft.",19,21,CGY,WSH
6,1,STOP,C R R D D G,C R L D D G,GOALIE STOPPED,19,20,CGY,WSH
7,1,FAC,C C R D D G,C R L D D G,CGY won Def. Zone - CGY #11 BACKLUND vs WSH #19 BACKSTROM,19,20,CGY,WSH
8,1,HIT,C C R D D G,C R L D D G,"WSH #77 OSHIE HIT CGY #5 GIORDANO, Off. Zone",19,15,CGY,WSH
9,1,GIVE,C C R D D G,C R L D D G,"CGY GIVEAWAY - #5 GIORDANO, Def. Zone",19,14,CGY,WSH
10,1,MISS,C C R D D G,C R L D D G,"CGY #67 FROLIK, Wrist, Wide of Net, Off. Zone, 39 ft.",19,06,CGY,WSH
11,1,BLOCK,C C R D D G,C R L D D G,"CGY #67 FROLIK BLOCKED BY  WSH #44 ORPIK, Wrist, Def. Zone",18,59,CGY,WSH
12,1,GIVE,C C R D D G,C R L D D G,"WSH GIVEAWAY - #77 OSHIE, Def. Zone",18,56,CGY,WSH
13,1,MISS,C C R D D G,C R L D D G,"CGY #27 HAMILTON, Wrist, Wide of Net, Off. Zone, 60 ft.",18,50,CGY,WSH
14,1,HIT,C C R D D G,C R L D D G,"WSH #8 OVECHKIN HIT CGY #67 FROLIK, Off. Zone",18,28,CGY,WSH
15,1,SHOT,C R L D D G,C R L D D G,"CGY ONGOAL - #29 ENGELLAND, Wrist, Off. Zone, 69 ft.",18,24,CGY,WSH
16,1,GIVE,C R L D D G,C R L D D G,"CGY GIVEAWAY - #29 ENGELLAND, Neu. Zone",18,17,CGY,WSH
17,1,BLOCK,C R L D D G,C R L D D G,"WSH #83 BEAGLE BLOCKED BY  CGY #29 ENGELLAND, Snap, Def. Zone",18,11,CGY,WSH
18,1,SHOT,C R L D D G,C R L D D G,"WSH ONGOAL - #43 WILSON, Wrist, Off. Zone, 25 ft.",18,07,CGY,WSH
19,1,STOP,C R L D D G,C R L D D G,PUCK FROZEN,18,02,CGY,WSH
20,1,FAC,C R L D D G,C R L D D G,WSH won Off. Zone - CGY #23 MONAHAN vs WSH #26 WINNIK,18,02,CGY,WSH
21,1,BLOCK,C R L D D G,C R L D D G,"WSH #74 CARLSON BLOCKED BY  CGY #13 GAUDREAU, Wrist, Def. Zone",17,54,CGY,WSH
22,1,SHOT,C R L D D G,C R L D D G,"WSH ONGOAL - #74 CARLSON, Slap, Off. Zone, 56 ft.",17,45,CGY,WSH
23,1,MISS,C R L D D G,C R L D D G,"WSH #43 WILSON, Wrist, Wide of Net, Off. Zone, 26 ft.",17,38,CGY,WSH
24,1,BLOCK,C R L D D G,C R L D D G,"WSH #74 CARLSON BLOCKED BY  CGY #29 ENGELLAND, Wrist, Def. Zone",17,34,CGY,WSH
25,1,SHOT,C R L D D G,C R L D D G,"WSH ONGOAL - #26 WINNIK, Wrist, Off. Zone, 24 ft.",17,23,CGY,WSH
26,1,HIT,C C L D D G,C R L D D G,"WSH #9 ORLOV HIT CGY #17 BOUMA, Neu. Zone",17,03,CGY,WSH
27,1,STOP,C C L D D G,C R L D D G,OFFSIDE,17,01,CGY,WSH
28,1,FAC,C C L D D G,C R L D D G,WSH won Neu. Zone - CGY #25 HAMILTON vs WSH #20 ELLER,17,01,CGY,WSH
29,1,HIT,C C L D D G,C R L D D G,"CGY #25 HAMILTON HIT WSH #65 BURAKOVSKY, Neu. Zone",16,53,CGY,WSH
30,1,SHOT,C C L D D G,C R L D D G,"CGY ONGOAL - #25 HAMILTON, Wrist, Off. Zone, 11 ft.",16,39,CGY,WSH
31,1,HIT,C C L D D G,C R L D D G,"CGY #25 HAMILTON HIT WSH #22 SHATTENKIRK, Off. Zone",16,30,CGY,WSH
32,1,BLOCK,C R R D D G,C R L D D G,"CGY #36 BROUWER BLOCKED BY  WSH #9 ORLOV, Wrist, Def. Zone",16,07,CGY,WSH
33,1,TAKE,C R R D D G,C R L D D G,"WSH TAKEAWAY - #92 KUZNETSOV, Off. Zone",15,29,CGY,WSH
34,1,PENL,C R R D D G,C R L D D G,CGY #36 BROUWER Slashing(2 min) Drawn By: WSH #92 KUZNETSOV,15,20,CGY,WSH
35,1,PENL,C R D D G,C R L D D G,"WSH #92 KUZNETSOV Roughing(2 min), Off. Zone Drawn By: CGY #36 BROUWER",15,20,CGY,WSH
36,1,FAC,C R D D G,C L D D G,CGY won Def. Zone - CGY #11 BACKLUND vs WSH #19 BACKSTROM,15,20,CGY,WSH
37,1,SHOT,C R D D G,C R D D G,"CGY ONGOAL - #67 FROLIK, Snap, Off. Zone, 54 ft.",14,21,CGY,WSH
38,1,GIVE,C L D D G,C R D D G,"WSH GIVEAWAY - #83 BEAGLE, Off. Zone",14,09,CGY,WSH
39,1,GIVE,C L D D G,C R D D G,"WSH GIVEAWAY - #83 BEAGLE, Def. Zone",14,00,CGY,WSH
40,1,TAKE,C L D D G,C R D D G,"CGY TAKEAWAY - #13 GAUDREAU, Off. Zone",13,52,CGY,WSH
41,1,HIT,C L D D G,C R D D G,"CGY #23 MONAHAN HIT WSH #83 BEAGLE, Neu. Zone",13,28,CGY,WSH
42,1,TAKE,C R L D D G,C C L D D G,"WSH TAKEAWAY - #65 BURAKOVSKY, Neu. Zone",13,16,CGY,WSH
43,1,GOAL,C R L D D G,C C L D D G,"WSH #92 KUZNETSOV(17), Backhand, Off. Zone, 9 ft.Assist: #65 BURAKOVSKY(20)",13,13,CGY,WSH
44,1,FAC,C R R D D G,C R L D D G,WSH won Neu. Zone - CGY #18 STAJAN vs WSH #20 ELLER,13,13,CGY,WSH
45,1,BLOCK,C R R D D G,C R L D D G,"CGY #26 STONE BLOCKED BY  WSH #22 SHATTENKIRK, Slap, Def. Zone",12,50,CGY,WSH
46,1,BLOCK,C R R D D G,C R L D D G,"WSH #20 ELLER BLOCKED BY  CGY #5 GIORDANO, Wrist, Def. Zone",12,42,CGY,WSH
47,1,SHOT,C C R D D G,C R L D D G,"CGY ONGOAL - #10 VERSTEEG, Wrist, Off. Zone, 56 ft.",12,20,CGY,WSH
48,1,MISS,C C L D D G,C R L D D G,"WSH #92 KUZNETSOV, Wrist, Over Net, Off. Zone, 40 ft.",12,08,CGY,WSH
49,1,SHOT,C C L D D G,C R L D D G,"WSH ONGOAL - #14 WILLIAMS, Wrist, Off. Zone, 63 ft.",12,01,CGY,WSH
