n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C C L D D G,C R L D D G,Period Start- Local time: 8:10 CST,20,00,ARI,MIN
2,1,FAC,C C L D D G,C R L D D G,MIN won Neu. Zone - ARI #50 VERMETTE vs MIN #9 KOIVU,20,00,ARI,MIN
3,1,BLOCK,C C L D D G,C R L D D G,"MIN #11 PARISE BLOCKED BY  ARI #23 EKMAN-LARSSON, Wrist, Def. Zone",19,53,ARI,MIN
4,1,STOP,C C L D D G,C R L D D G,PUCK IN NETTING,19,51,ARI,MIN
5,1,FAC,C R L D D G,C R L D D G,MIN won Off. Zone - ARI #24 CHIPCHURA vs MIN #9 KOIVU,19,51,ARI,MIN
6,1,SHOT,C R L D D G,C R L D D G,"MIN ONGOAL - #11 PARISE, Wrist, Off. Zone, 8 ft.",19,42,ARI,MIN
7,1,MISS,C R L D D G,C R L D D G,"MIN #46 SPURGEON, Slap, Wide of Net, Off. Zone, 61 ft.",19,37,ARI,MIN
8,1,HIT,C R L D D G,C R L D D G,"ARI #5 MURPHY HIT MIN #46 SPURGEON, Def. Zone",19,20,ARI,MIN
9,1,MISS,C R L D D G,C R L D D G,"MIN #46 SPURGEON, Wrist, Wide of Net, Off. Zone, 30 ft.",19,18,ARI,MIN
10,1,HIT,C C L D D G,C R L D D G,"ARI #8 RIEDER HIT MIN #25 BRODIN, Off. Zone",19,05,ARI,MIN
11,1,TAKE,C C L D D G,C R L D D G,"ARI TAKEAWAY - #89 BOEDKER, Neu. Zone",18,43,ARI,MIN
12,1,SHOT,C C C D D G,C R L D D G,"ARI ONGOAL - #8 RIEDER, Wrist, Off. Zone, 40 ft.",18,39,ARI,MIN
13,1,STOP,C C C D D G,C R L D D G,GOALIE STOPPED,18,38,ARI,MIN
14,1,FAC,C C R D D G,L L L D D G,ARI won Off. Zone - ARI #11 HANZAL vs MIN #56 HAULA,18,38,ARI,MIN
15,1,SHOT,C C R D D G,L L L D D G,"ARI ONGOAL - #9 GAGNER, Wrist, Off. Zone, 26 ft.",18,11,ARI,MIN
16,1,STOP,C C R D D G,L L L D D G,GOALIE STOPPED,18,10,ARI,MIN
17,1,FAC,C C L D D G,C C R D D G,MIN won Def. Zone - ARI #14 VITALE vs MIN #3 COYLE,18,10,ARI,MIN
18,1,HIT,C C L D D G,C C R D D G,"ARI #26 STONE HIT MIN #3 COYLE, Def. Zone",17,26,ARI,MIN
19,1,BLOCK,C C L D D G,C C R D D G,"ARI #23 EKMAN-LARSSON BLOCKED BY  MIN #22 NIEDERREITER, Wrist, Off. Zone",17,20,ARI,MIN
20,1,SHOT,C C L D D G,C R L D D G,"MIN ONGOAL - #29 POMINVILLE, Slap, Off. Zone, 46 ft.",17,08,ARI,MIN
21,1,BLOCK,C C L D D G,C R L D D G,"ARI #50 VERMETTE BLOCKED BY  MIN #25 BRODIN, Wrist, Def. Zone",16,58,ARI,MIN
22,1,BLOCK,C C L D D G,C R L D D G,"ARI #25 SAMUELSSON BLOCKED BY  MIN #29 POMINVILLE, Wrist, Def. Zone",16,54,ARI,MIN
23,1,TAKE,C C L D D G,C R L D D G,"MIN TAKEAWAY - #25 BRODIN, Def. Zone",16,51,ARI,MIN
24,1,BLOCK,C C L D D G,C R L D D G,"ARI #4 MICHALEK BLOCKED BY  MIN #11 PARISE, Wrist, Def. Zone",16,42,ARI,MIN
25,1,BLOCK,C C L D D G,C R L D D G,"ARI #4 MICHALEK BLOCKED BY  MIN #39 PROSSER, Wrist, Def. Zone",16,31,ARI,MIN
26,1,TAKE,C R L D D G,C R L D D G,"MIN TAKEAWAY - #21 BRODZIAK, Neu. Zone",16,14,ARI,MIN
27,1,GIVE,C R L D D G,C R L D D G,"ARI GIVEAWAY - #24 CHIPCHURA, Def. Zone",15,53,ARI,MIN
28,1,STOP,C C R D D G,L L L D D G,OFFSIDE,15,34,ARI,MIN
29,1,FAC,C C R D D G,L L L D D G,ARI won Neu. Zone - ARI #11 HANZAL vs MIN #56 HAULA,15,34,ARI,MIN
30,1,STOP,C C R D D G,L L L D D G,PUCK IN NETTING,15,16,ARI,MIN
31,1,FAC,C C L D D G,C R L D D G,ARI won Neu. Zone - ARI #50 VERMETTE vs MIN #9 KOIVU,15,16,ARI,MIN
32,1,SHOT,C C L D D G,C R L D D G,"MIN ONGOAL - #6 SCANDELLA, Wrist, Off. Zone, 61 ft.",14,44,ARI,MIN
33,1,STOP,C C L D D G,C R L D D G,GOALIE STOPPED,14,43,ARI,MIN
34,1,FAC,C C L D D G,C C R D D G,MIN won Off. Zone - ARI #14 VITALE vs MIN #3 COYLE,14,43,ARI,MIN
35,1,SHOT,C C L D D G,C C R D D G,"ARI ONGOAL - #22 MCMILLAN, Wrist, Off. Zone, 11 ft.",14,32,ARI,MIN
36,1,SHOT,C C L D D G,C C R D D G,"ARI ONGOAL - #14 VITALE, Wrist, Off. Zone, 7 ft.",14,31,ARI,MIN
37,1,SHOT,C C L D D G,C C R D D G,"ARI ONGOAL - #22 MCMILLAN, Wrist, Off. Zone, 8 ft.",14,30,ARI,MIN
38,1,BLOCK,C C L D D G,C C R D D G,"ARI #38 LESSIO BLOCKED BY  MIN #3 COYLE, Wrist, Def. Zone",14,26,ARI,MIN
