n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,VGK,NSH
2,1,PGEND,,, ,20,00,VGK,NSH
3,1,ANTHEM,,, ,20,00,VGK,NSH
4,1,PSTR,C R L D D G,C C L D D G,Period Start- Local time: 7:07 CST,20,00,VGK,NSH
5,1,FAC,C R L D D G,C C L D D G,NSH won Neu. Zone - VGK #26 STASTNY vs NSH #92 JOHANSEN,20,00,VGK,NSH
6,1,MISS,C R L D D G,C C L D D G,"VGK #3 MCNABB, Wrist, Over Net, Off. Zone, 48 ft.",19,39,VGK,NSH
7,1,BLOCK,C R L D D G,C C L D D G,"NSH #59 JOSI BLOCKED BY  VGK #61 STONE, Wrist, Def. Zone",19,28,VGK,NSH
8,1,SHOT,C R L D D G,C C L D D G,"VGK ONGOAL - #61 STONE, Wrist, Off. Zone, 18 ft.",19,22,VGK,NSH
9,1,HIT,C R L D D G,C C L D D G,"NSH #9 FORSBERG HIT VGK #67 PACIORETTY, Def. Zone",19,21,VGK,NSH
10,1,TAKE,C C R D D G,C C L D D G,"NSH TAKEAWAY - #26 CARR, Neu. Zone",19,07,VGK,NSH
11,1,STOP,C C R D D G,C C L D D G,PUCK IN CROWD,18,58,VGK,NSH
12,1,FAC,C C R D D G,C C L D D G,NSH won Off. Zone - VGK #71 KARLSSON vs NSH #95 DUCHENE,18,58,VGK,NSH
13,1,SHOT,C C R D D G,C C L D D G,"NSH ONGOAL - #57 FABBRO, Snap, Off. Zone, 28 ft.",18,51,VGK,NSH
14,1,SHOT,C C R D D G,C C L D D G,"VGK ONGOAL - #71 KARLSSON, Tip-In, Off. Zone, 11 ft.",18,42,VGK,NSH
15,1,HIT,C C R D D G,C C L D D G,"NSH #64 GRANLUND HIT VGK #15 MERRILL, Def. Zone",18,40,VGK,NSH
16,1,MISS,C C C D D G,C C C D D G,"VGK #9 GLASS, Wrist, Wide of Net, Off. Zone, 16 ft.",18,22,VGK,NSH
17,1,TAKE,C C R D D G,C C C D D G,"VGK TAKEAWAY - #21 EAKIN, Off. Zone",18,08,VGK,NSH
18,1,HIT,C C R D D G,C C C D D G,"VGK #89 TUCH HIT NSH #59 JOSI, Def. Zone",17,24,VGK,NSH
19,1,SHOT,R R L D D G,C C L D D G,"VGK ONGOAL - #27 THEODORE, Wrist, Off. Zone, 38 ft.",17,17,VGK,NSH
20,1,HIT,R L L D D G,C C L D D G,"VGK #75 REAVES HIT NSH #15 SMITH, Neu. Zone",17,06,VGK,NSH
21,1,BLOCK,R L L D D G,C R L D D G,"VGK #92 NOSEK BLOCKED BY  NSH #52 IRWIN, Wrist, Def. Zone",17,00,VGK,NSH
22,1,STOP,R L L D D G,C R L D D G,PUCK IN NETTING,17,00,VGK,NSH
23,1,FAC,R L L D D G,C R L D D G,VGK won Off. Zone - VGK #92 NOSEK vs NSH #10 SISSONS,17,00,VGK,NSH
24,1,STOP,R L L D D G,C R L D D G,PUCK IN BENCHES,16,44,VGK,NSH
25,1,FAC,R L L D D G,C R L D D G,VGK won Neu. Zone - VGK #92 NOSEK vs NSH #10 SISSONS,16,44,VGK,NSH
26,1,STOP,R L L D D G,C R L D D G,OFFSIDE,16,32,VGK,NSH
27,1,FAC,C R L D D G,C C L D D G,NSH won Neu. Zone - VGK #26 STASTNY vs NSH #92 JOHANSEN,16,32,VGK,NSH
28,1,STOP,C R L D D G,C C L D D G,PUCK IN CROWD,16,03,VGK,NSH
29,1,FAC,C R L D D G,C C L D D G,NSH won Neu. Zone - VGK #26 STASTNY vs NSH #95 DUCHENE,16,03,VGK,NSH
30,1,TAKE,C R L D D G,C C L D D G,"NSH TAKEAWAY - #26 CARR, Off. Zone",15,43,VGK,NSH
31,1,GIVE,C C R D D G,C C C D D G,"NSH GIVEAWAY - #13 BONINO, Off. Zone",15,11,VGK,NSH
32,1,MISS,C C R D D G,C C C D D G,"VGK #3 MCNABB, Wrist, Over Net, Off. Zone, 39 ft.",14,52,VGK,NSH
33,1,MISS,C C R D D G,C C C D D G,"VGK #88 SCHMIDT, Wrist, Wide of Net, Off. Zone, 53 ft.",14,49,VGK,NSH
34,1,TAKE,C C R D D G,C C L D D G,"VGK TAKEAWAY - #89 TUCH, Neu. Zone",14,20,VGK,NSH
35,1,HIT,C R R D D G,C R L D D G,"VGK #21 EAKIN HIT NSH #5 HAMHUIS, Off. Zone",13,48,VGK,NSH
36,1,HIT,R L L D D G,C R L D D G,"NSH #10 SISSONS HIT VGK #15 MERRILL, Off. Zone",13,24,VGK,NSH
37,1,HIT,R L L D D G,C R L D D G,"NSH #57 FABBRO HIT VGK #28 CARRIER, Neu. Zone",13,05,VGK,NSH
38,1,GOAL,C R L D D G,C C L D D G,"VGK #61 STONE(11), Slap, Off. Zone, 16 ft.Assist: #67 PACIORETTY(16)",12,27,VGK,NSH
39,1,FAC,C R L D D G,C C C D D G,VGK won Neu. Zone - VGK #26 STASTNY vs NSH #13 BONINO,12,27,VGK,NSH
40,1,SHOT,C R L D D G,C C C D D G,"NSH ONGOAL - #15 SMITH, Slap, Off. Zone, 47 ft.",12,02,VGK,NSH
41,1,SHOT,C R L D D G,C C C D D G,"NSH ONGOAL - #59 JOSI, Wrist, Off. Zone, 55 ft.",11,51,VGK,NSH
42,1,TAKE,C C R D D G,C C L D D G,"NSH TAKEAWAY - #9 FORSBERG, Neu. Zone",11,26,VGK,NSH
