n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PGSTR,,, ,20,00,MIN,COL
2,1,PGEND,,, ,20,00,MIN,COL
3,1,ANTHEM,,, ,20,00,MIN,COL
4,1,PSTR,C R L D D G,C R R D D G,Period Start- Local time: 6:44 MST,20,00,MIN,COL
5,1,FAC,C R L D D G,C R R D D G,MIN won Neu. Zone - MIN #14 ERIKSSON EK vs COL #17 JOST,20,00,MIN,COL
6,1,HIT,C R L D D G,C R R D D G,"MIN #38 HARTMAN HIT COL #22 TIMMINS, Off. Zone",19,34,MIN,COL
7,1,SHOT,C R L D D G,C R R D D G,"MIN ONGOAL - #18 GREENWAY, Wrist, Off. Zone, 44 ft.",19,25,MIN,COL
8,1,HIT,C R L D D G,C R R D D G,"MIN #18 GREENWAY HIT COL #17 JOST, Off. Zone",19,09,MIN,COL
9,1,SHOT,C C L D D G,C R R D D G,"COL ONGOAL - #17 JOST, Wrist, Off. Zone, 71 ft.",19,03,MIN,COL
10,1,STOP,C C L D D G,R L L D D G,OFFSIDE,18,57,MIN,COL
11,1,FAC,C C L D D G,R L L D D G,MIN won Neu. Zone - MIN #27 BJUGSTAD vs COL #37 COMPHER,18,57,MIN,COL
12,1,TAKE,C C L D D G,R L L D D G,"COL TAKEAWAY - #8 MAKAR, Def. Zone",18,42,MIN,COL
13,1,HIT,C C L D D G,R L L D D G,"MIN #25 BRODIN HIT COL #92 LANDESKOG, Def. Zone",18,33,MIN,COL
14,1,MISS,C C L D D G,C R L D D G,"COL #27 GRAVES, Wrist, Wide of Net, Off. Zone, 21 ft.",18,12,MIN,COL
15,1,MISS,C C L D D G,C R L D D G,"COL #27 GRAVES, Slap, Wide of Net, Off. Zone, 50 ft.",18,06,MIN,COL
16,1,STOP,C C L D D G,C L L D D G,ICING,17,59,MIN,COL
17,1,FAC,C C L D D G,C L L D D G,MIN won Def. Zone - MIN #27 BJUGSTAD vs COL #91 KADRI,17,59,MIN,COL
18,1,MISS,C C L D D G,C R L D D G,"MIN #28 COLE, Wrist, Wide of Net, Off. Zone, 58 ft.",17,18,MIN,COL
19,1,PENL,C C L D D G,C R L D D G,"COL #15 DRIES Interference(2 min), Def. Zone Drawn By: MIN #26 MAYHEW",17,16,MIN,COL
20,1,FAC,C C L D D G,R L D D G,MIN won Off. Zone - MIN #27 BJUGSTAD vs COL #37 COMPHER,17,16,MIN,COL
21,1,BLOCK,C C L D D G,R L D D G,"MIN #27 BJUGSTAD BLOCKED BY  COL #27 GRAVES, Snap, Def. Zone",17,10,MIN,COL
22,1,SHOT,C C L D D G,R L D D G,"MIN ONGOAL - #27 BJUGSTAD, Wrist, Off. Zone, 33 ft.",16,41,MIN,COL
23,1,STOP,C C L D D G,R L D D G,GOALIE STOPPED (AFTER SOG),16,41,MIN,COL
24,1,FAC,C C L D D G,C R D D G,COL won Def. Zone - MIN #49 RASK vs COL #17 JOST,16,41,MIN,COL
25,1,GIVE,C C L D D G,C R D D G,"COL GIVEAWAY - #49 GIRARD, Def. Zone",16,19,MIN,COL
26,1,MISS,C C L D D G,C R D D G,"MIN #26 MAYHEW, Tip-In, Wide of Net, Off. Zone, 26 ft.",16,11,MIN,COL
27,1,HIT,C R L D D G,C C L D D G,"MIN #18 GREENWAY HIT COL #4 BYRAM, Off. Zone",15,10,MIN,COL
28,1,BLOCK,C R L D D G,C L L D D G,"COL #91 KADRI BLOCKED BY  MIN #21 SOUCY, Wrist, Def. Zone",15,00,MIN,COL
29,1,SHOT,C R L D D G,C L L D D G,"COL ONGOAL - #49 GIRARD, Wrist, Off. Zone, 61 ft.",14,54,MIN,COL
30,1,HIT,C C C D D G,R L L D D G,"MIN #7 STURM HIT COL #92 LANDESKOG, Off. Zone",14,19,MIN,COL
31,1,SHOT,C C C D D G,R L L D D G,"COL ONGOAL - #34 MACDONALD, Wrist, Off. Zone, 34 ft.",14,13,MIN,COL
32,1,GIVE,C C L D D G,R L L D D G,"COL GIVEAWAY - #34 MACDONALD, Off. Zone",14,02,MIN,COL
33,1,HIT,C C L D D G,R L L D D G,"COL #37 COMPHER HIT MIN #97 KAPRIZOV, Def. Zone",13,54,MIN,COL
34,1,MISS,C C L D D G,C R L D D G,"COL #25 O'CONNOR, Tip-In, Wide of Net, Neu. Zone, 69 ft.",13,38,MIN,COL
35,1,MISS,C C L D D G,C R L D D G,"MIN #25 BRODIN, Backhand, Wide of Net, Off. Zone, 13 ft.",13,13,MIN,COL
36,1,MISS,C R L D D G,C L L D D G,"MIN #18 GREENWAY, Deflected, Wide of Net, Off. Zone, 15 ft.",12,10,MIN,COL
37,1,SHOT,C R L D D G,C L L D D G,"MIN ONGOAL - #14 ERIKSSON EK, Wrist, Off. Zone, 13 ft.",11,58,MIN,COL
38,1,DELPEN,C R L D D G,C R L L D D,MIN,11,44,MIN,COL
39,1,MISS,C R L D D G,C R L L D D,"COL #4 BYRAM, Wrist, Wide of Net, Off. Zone, 36 ft.",11,37,MIN,COL
40,1,PENL,C C R D D G,C R L L D D,"MIN #18 GREENWAY Slashing(2 min), Def. Zone Drawn By: COL #91 KADRI",11,27,MIN,COL
41,1,STOP,C C R D D G,C R L L D D,TV TIMEOUT,11,27,MIN,COL
42,1,FAC,C C D D G,C R L L D G,COL won Off. Zone - MIN #13 BONINO vs COL #91 KADRI,11,27,MIN,COL
43,1,MISS,C C D D G,C R L L D G,"COL #96 RANTANEN, Wrist, Wide of Net, Off. Zone, 40 ft.",11,23,MIN,COL
44,1,GIVE,C C D D G,C R L L D G,"MIN GIVEAWAY - #14 ERIKSSON EK, Def. Zone",11,15,MIN,COL
45,1,SHOT,C C D D G,C R L L D G,"MIN ONGOAL - #13 BONINO, Wrist, Def. Zone, 160 ft.",11,10,MIN,COL
46,1,SHOT,C R D D G,C R L L D G,"COL ONGOAL - #37 COMPHER, Snap, Off. Zone, 31 ft.",10,48,MIN,COL
47,1,SHOT,C R D D G,C R L L D G,"COL ONGOAL - #91 KADRI, Wrist, Off. Zone, 8 ft.",10,38,MIN,COL
48,1,STOP,C R D D G,C R L L D G,GOALIE STOPPED (AFTER SOG),10,38,MIN,COL
49,1,FAC,C C D D G,R L L D D G,MIN won Def. Zone - MIN #13 BONINO vs COL #20 SAAD,10,38,MIN,COL
50,1,SHOT,C C D D G,R L L D D G,"MIN ONGOAL - #20 SUTER, Wrist, Def. Zone, 180 ft.",10,30,MIN,COL
51,1,SHOT,C C L D D G,R L L D D G,"COL ONGOAL - #95 BURAKOVSKY, Wrist, Off. Zone, 34 ft.",9,53,MIN,COL
52,1,STOP,C C L D D G,R L L D D G,GOALIE STOPPED (AFTER SOG),9,52,MIN,COL
53,1,FAC,C C D D G,C R L L D G,COL won Off. Zone - MIN #13 BONINO vs COL #92 LANDESKOG,9,52,MIN,COL
54,1,GIVE,C C D D G,C R L L D G,"COL GIVEAWAY - #8 MAKAR, Off. Zone",9,38,MIN,COL
55,1,GIVE,C R L D D G,R L L D D G,"COL GIVEAWAY - #96 RANTANEN, Neu. Zone",9,16,MIN,COL
56,1,TAKE,C R L D D G,R L L D D G,"MIN TAKEAWAY - #25 BRODIN, Def. Zone",9,03,MIN,COL
57,1,BLOCK,C C R D D G,C R L D D G,"COL #44 SHERWOOD BLOCKED BY  MIN #28 COLE, Wrist, Def. Zone",8,45,MIN,COL
58,1,HIT,C C R D D G,C R L D D G,"COL #15 DRIES HIT MIN #38 HARTMAN, Off. Zone",8,44,MIN,COL
59,1,SHOT,C C R D D G,C R L D D G,"MIN ONGOAL - #38 HARTMAN, Wrist, Def. Zone, 161 ft.",8,44,MIN,COL
60,1,TAKE,C C L D D G,C R L D D G,"MIN TAKEAWAY - #77 HUNT, Neu. Zone",8,28,MIN,COL
61,1,BLOCK,C C L D D G,C R L D D G,"COL #44 SHERWOOD BLOCKED BY  MIN #28 COLE, Wrist, Def. Zone",8,15,MIN,COL
62,1,HIT,C C L D D G,C R L D D G,"MIN #28 COLE HIT COL #44 SHERWOOD, Def. Zone",8,14,MIN,COL
63,1,STOP,C C L D D G,C R L D D G,"PUCK FROZEN,TV TIMEOUT",8,13,MIN,COL
64,1,FAC,C C L D D G,C L L D D G,COL won Off. Zone - MIN #27 BJUGSTAD vs COL #91 KADRI,8,13,MIN,COL
65,1,GIVE,C C L D D G,C L L D D G,"COL GIVEAWAY - #20 SAAD, Def. Zone",7,54,MIN,COL
66,1,BLOCK,C C L D D G,C L L D D G,"MIN #46 SPURGEON BLOCKED BY  COL #95 BURAKOVSKY, Wrist, Def. Zone",7,53,MIN,COL
67,1,SHOT,C C L D D G,C L L D D G,"MIN ONGOAL - #20 SUTER, Slap, Off. Zone, 46 ft.",7,42,MIN,COL
68,1,TAKE,C C L D D G,C L L D D G,"MIN TAKEAWAY - #46 SPURGEON, Neu. Zone",7,37,MIN,COL
69,1,BLOCK,C R L D D G,C R R D D G,"COL #72 DONSKOI BLOCKED BY  MIN #46 SPURGEON, Wrist, Def. Zone",7,07,MIN,COL
70,1,TAKE,C R L D D G,C R R D D G,"MIN TAKEAWAY - #38 HARTMAN, Off. Zone",6,58,MIN,COL
71,1,SHOT,C R L D D G,C R R D D G,"MIN ONGOAL - #28 COLE, Wrist, Off. Zone, 61 ft.",6,52,MIN,COL
72,1,STOP,C R L D D G,C R R D D G,GOALIE STOPPED (AFTER SOG),6,52,MIN,COL
73,1,FAC,C C L D D G,R L L D D G,COL won Def. Zone - MIN #26 MAYHEW vs COL #92 LANDESKOG,6,52,MIN,COL
74,1,TAKE,C C L D D G,R L L D D G,"MIN TAKEAWAY - #97 KAPRIZOV, Off. Zone",6,45,MIN,COL
75,1,GIVE,C C L D D G,R L L D D G,"MIN GIVEAWAY - #97 KAPRIZOV, Off. Zone",6,43,MIN,COL
76,1,BLOCK,C C L D D G,R L L D D G,"COL #96 RANTANEN BLOCKED BY  MIN #25 BRODIN, Wrist, Def. Zone",6,36,MIN,COL
77,1,STOP,C C L D D G,R L L D D G,OFFSIDE,6,33,MIN,COL
78,1,FAC,C C L D D G,R L L D D G,COL won Neu. Zone - MIN #49 RASK vs COL #96 RANTANEN,6,33,MIN,COL
79,1,SHOT,C C L D D G,R L L D D G,"COL ONGOAL - #37 COMPHER, Wrist, Off. Zone, 41 ft.",5,56,MIN,COL
80,1,SHOT,C C L D D G,R L L D D G,"COL ONGOAL - #34 MACDONALD, Wrist, Off. Zone, 46 ft.",5,53,MIN,COL
81,1,BLOCK,C C L D D G,C R L L D D,"COL #91 KADRI BLOCKED BY  MIN #25 BRODIN, Wrist, Def. Zone",5,48,MIN,COL
82,1,PENL,C C L D D G,C R L L D D,"MIN #25 BRODIN Interference(2 min), Def. Zone Drawn By: COL #37 COMPHER",5,47,MIN,COL
83,1,STOP,C C D D G,C R L L D D,TV TIMEOUT,5,47,MIN,COL
84,1,FAC,C C D D G,C R L L D G,COL won Off. Zone - MIN #13 BONINO vs COL #91 KADRI,5,47,MIN,COL
85,1,SHOT,C C D D G,C R L L D G,"COL ONGOAL - #96 RANTANEN, Wrist, Off. Zone, 28 ft.",5,41,MIN,COL
86,1,SHOT,C C D D G,C R L L D G,"COL ONGOAL - #96 RANTANEN, Snap, Off. Zone, 30 ft.",5,08,MIN,COL
87,1,STOP,C C D D G,C R L L D G,GOALIE STOPPED (AFTER SOG),5,08,MIN,COL
88,1,FAC,R L D D G,C R L L D G,COL won Off. Zone - MIN #38 HARTMAN vs COL #37 COMPHER,5,08,MIN,COL
89,1,MISS,R L D D G,C R L L D G,"COL #8 MAKAR, Wrist, Wide of Net, Off. Zone, 30 ft.",4,57,MIN,COL
