n_row,period,event,away_line,home_line,description,minute,second,away_team,home_team
1,1,PSTR,C R L D D G,C C R D D G,Period Start- Local time: 3:08 CST,20,00,EDM,MIN
2,1,FAC,C R L D D G,C C R D D G,MIN won Neu. Zone - EDM #10 HORCOFF vs MIN #21 BRODZIAK,20,00,EDM,MIN
3,1,MISS,C R L D D G,C C R D D G,"EDM #10 HORCOFF, Slap, Wide of Net, Off. Zone, 39 ft.",19,30,EDM,MIN
4,1,MISS,C R L D D G,C C R D D G,"EDM #10 HORCOFF, Snap, Wide of Net, Off. Zone, 32 ft.",19,25,EDM,MIN
5,1,BLOCK,C R L D D G,C C R D D G,"EDM #24 PECKHAM BLOCKED BY  MIN #6 SCANDELLA, Wrist, Def. Zone",19,16,EDM,MIN
6,1,SHOT,C C L D D G,C C R D D G,"EDM ONGOAL - #94 SMYTH, Wrist, Off. Zone, 45 ft.",18,32,EDM,MIN
7,1,SHOT,C C L D D G,C C R D D G,"MIN ONGOAL - #7 CULLEN, Backhand, Off. Zone, 9 ft.",17,24,EDM,MIN
8,1,SHOT,C C L D D G,C C R D D G,"MIN ONGOAL - #22 CLUTTERBUCK, Wrist, Off. Zone, 10 ft.",17,22,EDM,MIN
9,1,HIT,C C L D D G,C C R D D G,"MIN #22 CLUTTERBUCK HIT EDM #20 BELANGER, Off. Zone",17,18,EDM,MIN
10,1,HIT,C C L D D G,C C R D D G,"EDM #16 HORDICHUK HIT MIN #6 SCANDELLA, Off. Zone",16,34,EDM,MIN
11,1,HIT,C R L D D G,C R L D D G,"EDM #5 SMID HIT MIN #9 KOIVU, Def. Zone",15,33,EDM,MIN
12,1,SHOT,C C L D D G,C R L D D G,"MIN ONGOAL - #9 KOIVU, Slap, Off. Zone, 40 ft.",15,14,EDM,MIN
13,1,BLOCK,C C L D D G,C R L D D G,"MIN #25 JOHNSON BLOCKED BY  EDM #93 NUGENT-HOPKINS, Wrist, Def. Zone",15,07,EDM,MIN
14,1,GOAL,C C L D D G,C C R D D G,"EDM #94 SMYTH(12), Wrist, Off. Zone, 5 ft.Assists: #14 EBERLE(15); #24 PECKHAM(2)",14,45,EDM,MIN
15,1,FAC,C C L D D G,C C R D D G,EDM won Neu. Zone - EDM #20 BELANGER vs MIN #7 CULLEN,14,45,EDM,MIN
16,1,MISS,C C L D D G,C C R D D G,"MIN #44 FALK, Slap, Wide of Net, Off. Zone, 62 ft.",14,22,EDM,MIN
17,1,STOP,C C L D D G,C C R D D G,ICING,14,06,EDM,MIN
18,1,FAC,C C L D D G,C C R D D G,MIN won Def. Zone - EDM #57 LANDER vs MIN #7 CULLEN,14,06,EDM,MIN
19,1,HIT,C C L D D G,C C R D D G,"MIN #16 STAUBITZ HIT EDM #24 PECKHAM, Off. Zone",13,39,EDM,MIN
20,1,HIT,C C L D D G,C C R D D G,"MIN #16 STAUBITZ HIT EDM #24 PECKHAM, Off. Zone",13,33,EDM,MIN
21,1,HIT,C C L D D G,C C R D D G,"EDM #16 HORDICHUK HIT MIN #16 STAUBITZ, Def. Zone",13,27,EDM,MIN
22,1,PENL,C C L D D G,C C R D D G,"MIN #16 STAUBITZ Interference(2 min), Off. Zone Drawn By: EDM #16 HORDICHUK",13,25,EDM,MIN
23,1,PENL,C C L D D G,C C D D G,"MIN #16 STAUBITZ Roughing(2 min), Off. Zone Drawn By: EDM #16 HORDICHUK",13,25,EDM,MIN
24,1,STOP,C C L D D G,C C D D G,TV TIMEOUT,13,25,EDM,MIN
25,1,FAC,C C C L D G,C C D D G,MIN won Def. Zone - EDM #10 HORCOFF vs MIN #21 BRODZIAK,13,25,EDM,MIN
26,1,SHOT,C C C L D G,C C D D G,"EDM ONGOAL - #4 HALL, Wrist, Off. Zone, 10 ft.",13,04,EDM,MIN
27,1,BLOCK,C C L L D G,C R D D G,"EDM #14 EBERLE BLOCKED BY  MIN #4 STONER, Snap, Def. Zone",12,00,EDM,MIN
28,1,TAKE,C C L L D G,C R D D G,"MIN TAKEAWAY - #4 STONER, Def. Zone",11,59,EDM,MIN
29,1,STOP,C C R L D G,C C D D G,OFFSIDE,11,48,EDM,MIN
30,1,FAC,C C R L D G,C C D D G,MIN won Neu. Zone - EDM #89 GAGNER vs MIN #9 KOIVU,11,48,EDM,MIN
31,1,TAKE,C C C L D G,C R D D G,"MIN TAKEAWAY - #7 CULLEN, Neu. Zone",10,04,EDM,MIN
32,1,SHOT,C C C L D G,C R D D G,"MIN ONGOAL - #7 CULLEN, Wrist, Off. Zone, 30 ft.",10,01,EDM,MIN
33,1,BLOCK,C C C L D G,C R D D G,"MIN #7 CULLEN BLOCKED BY  EDM #77 GILBERT, Slap, Def. Zone",9,55,EDM,MIN
34,1,HIT,C C R L D G,C C D D G,"MIN #44 FALK HIT EDM #89 GAGNER, Def. Zone",9,37,EDM,MIN
35,1,HIT,C C L D D G,C R L D D G,"EDM #28 JONES HIT MIN #39 PROSSER, Off. Zone",8,54,EDM,MIN
36,1,TAKE,C C L D D G,C R L D D G,"EDM TAKEAWAY - #5 SMID, Neu. Zone",8,39,EDM,MIN
37,1,SHOT,C C L D D G,C R L D D G,"EDM ONGOAL - #5 SMID, Slap, Off. Zone, 38 ft.",8,37,EDM,MIN
38,1,MISS,C C L D D G,C R L D D G,"EDM #5 SMID, Wrist, Over Net, Off. Zone, 34 ft.",8,32,EDM,MIN
39,1,SHOT,C R L D D G,C C R D D G,"MIN ONGOAL - #7 CULLEN, Wrist, Off. Zone, 8 ft.",8,21,EDM,MIN
40,1,STOP,C R L D D G,C C R D D G,"GOALIE STOPPED,TV TIMEOUT",8,20,EDM,MIN
41,1,FAC,C R L D D G,C C R D D G,EDM won Def. Zone - EDM #10 HORCOFF vs MIN #7 CULLEN,8,20,EDM,MIN
42,1,HIT,C R L D D G,C C R D D G,"MIN #46 SPURGEON HIT EDM #4 HALL, Def. Zone",7,43,EDM,MIN
43,1,TAKE,C C L D D G,C C R D D G,"MIN TAKEAWAY - #6 SCANDELLA, Def. Zone",7,31,EDM,MIN
44,1,STOP,C C L D D G,C C R D D G,OFFSIDE,7,28,EDM,MIN
45,1,FAC,C C L D D G,C R L D D G,MIN won Neu. Zone - EDM #93 NUGENT-HOPKINS vs MIN #9 KOIVU,7,28,EDM,MIN
46,1,SHOT,C C L D D G,C R L D D G,"MIN ONGOAL - #55 SCHULTZ, Slap, Neu. Zone, 85 ft.",7,23,EDM,MIN
47,1,GIVE,C C L D D G,C R L D D G,"MIN GIVEAWAY - #4 STONER, Def. Zone",6,51,EDM,MIN
48,1,HIT,C C L D D G,C R L D D G,"EDM #14 EBERLE HIT MIN #55 SCHULTZ, Off. Zone",6,41,EDM,MIN
49,1,BLOCK,C C L D D G,C R L D D G,"MIN #15 HEATLEY BLOCKED BY  EDM #24 PECKHAM, Slap, Def. Zone",6,33,EDM,MIN
50,1,STOP,C C L D D G,C C R D D G,PUCK IN NETTING,6,32,EDM,MIN
51,1,FAC,C C L D D G,C C R D D G,MIN won Off. Zone - EDM #20 BELANGER vs MIN #21 BRODZIAK,6,32,EDM,MIN
52,1,GIVE,C C L D D G,C C R D D G,"MIN GIVEAWAY - #39 PROSSER, Def. Zone",6,16,EDM,MIN
53,1,HIT,C C L D D G,C C R D D G,"MIN #16 STAUBITZ HIT EDM #24 PECKHAM, Off. Zone",5,26,EDM,MIN
54,1,BLOCK,C C L D D G,C C R D D G,"MIN #16 STAUBITZ BLOCKED BY  EDM #5 SMID, Slap, Def. Zone",5,13,EDM,MIN
55,1,HIT,C C L D D G,C C R D D G,"EDM #16 HORDICHUK HIT MIN #16 STAUBITZ, Def. Zone",5,10,EDM,MIN
56,1,PENL,C C L D D G,C C R D D G,"MIN #16 STAUBITZ Cross checking(2 min), Off. Zone Drawn By: EDM #16 HORDICHUK",5,09,EDM,MIN
57,1,PENL,C C L D D G,C C D D G,"MIN #16 STAUBITZ Roughing(2 min), Off. Zone Drawn By: EDM #16 HORDICHUK",5,09,EDM,MIN
58,1,STOP,C C L D D G,C C D D G,TV TIMEOUT,5,09,EDM,MIN
